system,dad_seed,history_id,xi1,y1,xi2_star,xi2_DAD,agree,J_star,J_DAD,regret
ieee9,303,86,23,0.6916700698310452,48,29,0,0.9664583333333333,0.9728472222222222,0.006388888888888888
ieee9,303,87,23,0.2831490333393053,0,29,0,0.96,0.96,0.0
ieee9,303,88,23,0.6687351362736254,28,29,0,0.96875,0.9646527777777778,-0.0040972222222221966
ieee9,303,89,23,0.7601069367623021,39,21,0,0.9988888888888888,0.9690972222222222,-0.02979166666666666
ieee9,303,90,23,0.757405853382854,21,21,1,0.9956944444444445,0.9956944444444445,0.0
ieee9,303,91,23,0.8172793868088131,30,21,0,0.9906944444444444,1.000625,0.009930555555555665
ieee9,303,92,23,1.1134662768205388,0,29,0,0.96,0.96,0.0
ieee9,303,93,23,0.7341000776079398,12,21,0,0.9874305555555555,0.9769444444444444,-0.010486111111111085
ieee9,303,94,23,0.6857377285717737,12,29,0,0.9683333333333334,0.9715972222222221,0.003263888888888733
ieee9,303,95,23,0.8214658574615361,21,21,1,1.0118055555555554,1.0118055555555554,0.0
ieee9,303,96,23,0.5539117155552388,2,29,0,0.96,0.96,0.0
ieee9,303,97,23,0.573979904807521,1,29,0,0.9604166666666666,0.9602083333333332,-0.0002083333333333659
ieee9,303,98,23,0.8431027714715117,21,21,1,1.0109722222222224,1.0109722222222224,0.0
ieee9,303,99,23,0.493240563876743,0,29,0,0.96,0.96,0.0
ieee9,303,0,24,0.975046134547399,21,5,0,0.9691666666666666,0.9805555555555555,0.011388888888888893
ieee9,303,1,24,1.6876809298071636,35,5,0,0.9620833333333333,0.9668749999999999,0.0047916666666666385
ieee9,303,2,24,0.8231504661145296,26,5,0,0.9635416666666666,0.9654166666666665,0.001874999999999849
ieee9,303,3,24,1.74001753139304,9,5,0,0.9713194444444445,0.9740277777777777,0.0027083333333332016
ieee9,303,4,24,1.2300108041547342,1,5,0,0.96,0.96,0.0
ieee9,303,5,24,0.924017897571024,41,5,0,0.9731944444444444,0.9831249999999999,0.009930555555555554
ieee9,303,6,24,0.916957981734495,48,5,0,0.9650694444444445,0.9691666666666666,0.0040972222222220855
ieee9,303,7,24,1.1156620417408116,18,5,0,0.9624305555555556,0.9630555555555554,0.0006249999999998757
ieee9,303,8,24,1.8850499121653248,1,5,0,0.9922222222222222,0.9881944444444445,-0.004027777777777741
ieee9,303,9,24,1.2802454892500725,0,5,0,0.96,0.96,0.0
ieee9,303,10,24,0.8707872602830494,30,5,0,0.9641666666666665,0.9684027777777778,0.004236111111111329
ieee9,303,11,24,1.5238334234711401,10,5,0,1.0025000000000002,1.0016666666666667,-0.0008333333333334636
ieee9,303,12,24,1.874790713158831,28,5,0,0.995,0.9808333333333333,-0.01416666666666666
ieee9,303,13,24,1.7225227358558417,47,5,0,0.9727777777777776,0.9678472222222222,-0.004930555555555438
ieee9,303,14,24,0.9581320025334932,39,5,0,0.9738888888888889,0.9875694444444445,0.013680555555555585
ieee9,303,15,24,1.4436640150324993,3,5,0,0.975,0.9789583333333333,0.003958333333333286
ieee9,303,16,24,0.9826107082793705,26,5,0,0.9750000000000001,0.9755555555555556,0.0005555555555555314
ieee9,303,17,24,1.1814370783697392,1,5,0,0.96,0.96,0.0
ieee9,303,18,24,1.9672569211142268,48,5,0,0.9706944444444444,0.9748611111111112,0.004166666666666763
ieee9,303,19,24,0.8655752767555902,48,5,0,0.9684027777777778,0.9679861111111112,-0.0004166666666666208
ieee9,303,20,24,1.7483724198143937,26,5,0,0.9705555555555555,0.9706944444444444,0.0001388888888889106
ieee9,303,21,24,1.84893373312153,27,5,0,0.9816666666666666,0.9845833333333333,0.0029166666666666785
ieee9,303,22,24,0.8702221164917857,21,5,0,0.977986111111111,0.9729166666666668,-0.005069444444444238
ieee9,303,23,24,1.4138515947425487,26,5,0,0.975,0.9743749999999999,-0.0006250000000000977
ieee9,303,24,24,1.0186436050170435,3,5,0,0.9828472222222223,0.9721527777777776,-0.010694444444444673
ieee9,303,25,24,1.8518619465338853,47,5,0,0.9781944444444445,0.9856944444444444,0.007499999999999951
ieee9,303,26,24,0.7793145674196496,12,5,0,0.9615972222222222,0.9611111111111111,-0.0004861111111110761
ieee9,303,27,24,1.781359024566212,27,5,0,0.9765277777777778,0.9775,0.0009722222222222632
ieee9,303,28,24,1.0897009299005997,8,5,0,0.9648611111111111,0.9684722222222222,0.0036111111111111205
ieee9,303,29,24,0.9283758904169112,19,5,0,0.9721527777777776,0.9748611111111112,0.0027083333333335347
ieee9,303,30,24,0.8658415081299216,48,5,0,0.971736111111111,0.9733333333333333,0.0015972222222222499
ieee9,303,31,24,1.1845459480587965,0,5,0,0.960625,0.96,-0.0006249999999999867
ieee9,303,32,24,2.0452653778497867,19,5,0,0.961388888888889,0.9616666666666666,0.00027777777777759916
ieee9,303,33,24,1.215550712265065,0,5,0,0.96,0.96,0.0
ieee9,303,34,24,0.8706717855173981,49,5,0,0.9706944444444444,0.9652083333333333,-0.0054861111111110805
ieee9,303,35,24,1.5454245781972908,27,5,0,0.9854166666666666,0.9933333333333333,0.007916666666666683
ieee9,303,36,24,1.7170058055144788,1,5,0,0.9654166666666667,0.9702083333333333,0.0047916666666666385
ieee9,303,37,24,1.6822386044537285,39,5,0,0.9674999999999999,0.9712500000000001,0.003750000000000142
ieee9,303,38,24,0.9872708030192499,0,5,0,0.9676388888888887,0.9881944444444444,0.02055555555555566
ieee9,303,39,24,1.3573058463486316,3,5,0,0.96,0.96125,0.0012500000000000844
ieee9,303,40,24,0.9718125367089305,21,5,0,0.9686111111111111,0.9770833333333332,0.008472222222222103
ieee9,303,41,24,1.2347030606314446,0,5,0,0.96,0.96,0.0
ieee9,303,42,24,2.057040139427011,37,5,0,0.9677777777777777,0.9630555555555556,-0.004722222222222183
ieee9,303,43,24,0.7534574217305798,7,5,0,0.96,0.9616666666666666,0.0016666666666665941
ieee9,303,44,24,1.8204285068417727,38,5,0,0.9801388888888889,0.9804166666666667,0.0002777777777778212
ieee9,303,45,24,1.8946668916495597,8,5,0,0.9795833333333334,0.9866666666666667,0.00708333333333333
ieee9,303,46,24,0.8791678031992711,12,5,0,0.973125,0.9728472222222222,-0.0002777777777778212
ieee9,303,47,24,1.3522545589899058,4,5,0,0.96,0.9616666666666666,0.0016666666666665941
ieee9,303,48,24,1.036785331850116,9,5,0,0.9776388888888888,0.9704166666666666,-0.007222222222222241
ieee9,303,49,24,1.7661493242466575,48,5,0,0.9740277777777777,0.9729861111111111,-0.0010416666666666075
ieee9,303,50,24,0.8182520945483963,12,5,0,0.9634027777777777,0.9629166666666666,-0.0004861111111110761
ieee9,303,51,24,1.819981841180972,1,5,0,1.0,0.9763888888888889,-0.023611111111111138
ieee9,303,52,24,1.16970029467007,0,5,0,0.9614583333333333,0.96,-0.0014583333333333393
ieee9,303,53,24,0.9618591683666112,48,5,0,0.9835416666666665,0.9802083333333332,-0.0033333333333332993
ieee9,303,54,24,0.95280100358567,12,5,0,0.9702777777777777,0.9825694444444445,0.012291666666666812
ieee9,303,55,24,1.1309937908491445,30,5,0,0.9605555555555556,0.961875,0.0013194444444444287
ieee9,303,56,24,2.07195027588051,0,5,0,0.962361111111111,0.9629166666666666,0.0005555555555556424
ieee9,303,57,24,1.2483701165893195,0,5,0,0.96,0.96,0.0
ieee9,303,58,24,0.6530028544309487,0,5,0,0.96,0.96,0.0
ieee9,303,59,24,1.467944484209262,36,5,0,0.9818749999999999,0.9897916666666666,0.007916666666666683
ieee9,303,60,24,1.6373952255097475,21,5,0,0.9752777777777778,0.9746527777777777,-0.0006250000000000977
ieee9,303,61,24,1.7255210847816467,38,5,0,0.966388888888889,0.9695138888888889,0.0031249999999999334
ieee9,303,62,24,1.09194459770645,48,5,0,0.960486111111111,0.9659722222222222,0.0054861111111111915
ieee9,303,63,24,1.5013822920536075,22,5,0,0.9822916666666667,1.0022916666666666,0.019999999999999907
ieee9,303,64,24,1.0117809908278195,18,5,0,0.9671527777777778,0.9765277777777778,0.009375000000000022
ieee9,303,65,24,1.3546295782160207,3,5,0,0.965,0.9604166666666666,-0.004583333333333384
ieee9,303,66,24,1.8988460967696865,27,5,0,0.9852777777777777,0.9870833333333332,0.0018055555555555047
ieee9,303,67,24,0.8522076134991581,36,5,0,0.969375,0.9674305555555556,-0.0019444444444444153
ieee9,303,68,24,1.9925824283054154,19,5,0,0.9730555555555555,0.9695833333333334,-0.003472222222222099
ieee9,303,69,24,1.779159359380474,37,5,0,0.9793055555555555,0.9770833333333333,-0.0022222222222222365
ieee9,303,70,24,0.7579004410190492,7,5,0,0.96,0.9608333333333334,0.0008333333333334636
ieee9,303,71,24,1.46623104987575,12,5,0,0.9700000000000001,0.9958333333333332,0.025833333333333153
ieee9,303,72,24,0.955284483876298,3,5,0,0.9788194444444445,0.9819444444444444,0.0031249999999999334
ieee9,303,73,24,1.9365996469068547,30,5,0,0.9759722222222221,0.9793055555555555,0.0033333333333334103
ieee9,303,74,24,0.838941315423804,4,5,0,0.9672916666666667,0.9666666666666667,-0.0006249999999999867
ieee9,303,75,24,1.83271173901632,27,5,0,0.9820833333333333,0.9862500000000001,0.004166666666666763
ieee9,303,76,24,0.9982296442638997,45,5,0,0.9739583333333334,0.9755555555555556,0.0015972222222222499
ieee9,303,77,24,1.10335347463562,9,5,0,0.9607638888888889,0.9620833333333333,0.0013194444444444287
ieee9,303,78,24,1.0074513560191714,12,5,0,0.9684027777777778,0.9697222222222223,0.0013194444444444287
ieee9,303,79,24,1.0635087003919612,18,5,0,0.9659722222222221,0.9645833333333332,-0.001388888888888884
ieee9,303,80,24,1.9887558332383386,10,5,0,0.9702777777777779,0.968611111111111,-0.0016666666666669272
ieee9,303,81,24,1.19393694798786,0,5,0,0.96,0.96,0.0
ieee9,303,82,24,0.8971311632385554,3,5,0,0.9775,0.9704861111111112,-0.007013888888888875
ieee9,303,83,24,1.5175431081250275,8,5,0,0.985,1.00875,0.02375000000000005
ieee9,303,84,24,1.7077182978035454,27,5,0,0.9680555555555556,0.9708333333333332,0.002777777777777657
ieee9,303,85,24,1.6794201686052017,17,5,0,0.9680555555555556,0.9659027777777777,-0.0021527777777778923
ieee9,303,86,24,1.1009485518697668,30,5,0,0.96,0.9645833333333332,0.004583333333333273
ieee9,303,87,24,1.230581077383998,0,5,0,0.96,0.96,0.0
ieee9,303,88,24,0.9426747517583566,9,5,0,0.9778472222222222,0.9810416666666667,0.0031944444444444997
ieee9,303,89,24,1.1279804716857262,48,5,0,0.9607638888888888,0.961736111111111,0.0009722222222222632
ieee9,303,90,24,1.9273597340685504,47,5,0,0.9811111111111112,0.97625,-0.004861111111111205
ieee9,303,91,24,0.7376294510028363,7,5,0,0.96,0.9614583333333333,0.0014583333333333393
ieee9,303,92,24,1.950522257904306,5,5,1,0.9755555555555556,0.9755555555555556,0.0
ieee9,303,93,24,1.887784842984476,48,5,0,0.9891666666666666,0.987361111111111,-0.0018055555555556158
ieee9,303,94,24,0.7657513942883686,7,5,0,0.96,0.96125,0.0012500000000000844
ieee9,303,95,24,1.4112012198947608,36,5,0,0.9722916666666667,0.9725,0.0002083333333333659
ieee9,303,96,24,0.975784152382853,0,5,0,0.9727083333333333,0.9790277777777777,0.006319444444444433
ieee9,303,97,24,1.8469424969780979,47,5,0,0.9734722222222222,0.9890277777777777,0.015555555555555545
ieee9,303,98,24,0.9139729453675837,21,5,0,0.9797916666666667,0.9757638888888889,-0.004027777777777852
ieee9,303,99,24,1.834737083709424,28,5,0,0.9716666666666667,0.9788888888888888,0.00722222222222213
ieee9,303,0,25,0.6548579356846177,3,21,0,0.9659722222222221,0.9694444444444444,0.003472222222222321
ieee9,303,1,25,0.6830770576755253,0,21,0,0.9718055555555555,0.9699305555555555,-0.00187499999999996
ieee9,303,2,25,0.5945621615295178,47,21,0,0.962986111111111,0.9627083333333332,-0.0002777777777778212
ieee9,303,3,25,1.0143889207357901,6,23,0,0.9766666666666666,0.9835416666666665,0.0068749999999999645
ieee9,303,4,25,0.7398767447125939,39,21,0,0.9776388888888888,0.9778472222222222,0.0002083333333333659
ieee9,303,5,25,0.3947288735789082,0,35,0,0.96,0.96,0.0
ieee9,303,6,25,0.6691718013466931,0,21,0,0.9665972222222222,0.9770833333333333,0.010486111111111085
ieee9,303,7,25,0.42949711776453126,0,35,0,0.96,0.9604166666666667,0.0004166666666667318
ieee9,303,8,25,0.8258624657806821,30,21,0,0.9823611111111111,1.0061805555555556,0.023819444444444504
ieee9,303,9,25,0.5941596911690759,6,21,0,0.9663888888888889,0.9608333333333333,-0.005555555555555536
ieee9,303,10,25,1.1092571086942682,4,23,0,0.9616666666666666,0.96125,-0.00041666666666650976
ieee9,303,11,25,0.33887915524964396,0,35,0,0.96,0.96,0.0
ieee9,303,12,25,1.0880693001440631,4,23,0,0.96125,0.9616666666666668,0.0004166666666667318
ieee9,303,13,25,0.5062162725642145,4,35,0,0.96,0.9616666666666666,0.0016666666666665941
ieee9,303,14,25,0.6401794532336954,3,21,0,0.9697916666666666,0.9636111111111111,-0.0061805555555555225
ieee9,303,15,25,0.7617887590458841,18,21,0,0.9786805555555556,0.9752083333333333,-0.00347222222222221
ieee9,303,16,25,0.6238399628344808,36,21,0,0.9675694444444444,0.9636111111111111,-0.003958333333333286
ieee9,303,17,25,0.8617173918608516,18,21,0,1.0252083333333333,0.9853472222222223,-0.039861111111111014
ieee9,303,18,25,0.6068674766755257,30,21,0,0.9645138888888889,0.9655555555555555,0.0010416666666666075
ieee9,303,19,25,0.6103970038180269,12,21,0,0.9632638888888888,0.9634722222222223,0.00020833333333347692
ieee9,303,20,25,0.9775764934610353,8,23,0,0.9879166666666667,1.0006944444444443,0.012777777777777666
ieee9,303,21,25,0.6444155104718973,1,21,0,0.9672916666666667,0.9671527777777778,-0.0001388888888889106
ieee9,303,22,25,0.8592042723678424,48,21,0,0.9968055555555555,0.9904166666666666,-0.006388888888888888
ieee9,303,23,25,0.6469111524072466,27,21,0,0.9753472222222221,0.965763888888889,-0.009583333333333166
ieee9,303,24,25,0.5713822868706265,2,21,0,0.9645138888888889,0.9672916666666667,0.002777777777777768
ieee9,303,25,25,0.5653260408551025,3,35,0,0.9630555555555554,0.9619444444444444,-0.0011111111111110628
ieee9,303,26,25,0.5618022022666558,45,35,0,0.9615277777777776,0.962986111111111,0.0014583333333333393
ieee9,303,27,25,1.1106217949737156,0,23,0,0.96,0.961875,0.001875000000000071
ieee9,303,28,25,0.6654710475147351,0,21,0,0.97125,0.967361111111111,-0.0038888888888889417
ieee9,303,29,25,0.4697861690360599,2,35,0,0.9607638888888888,0.960625,-0.00013888888888879958
ieee9,303,30,25,0.6407337342208954,48,21,0,0.9752083333333333,0.9675694444444444,-0.007638888888888973
ieee9,303,31,25,0.7219613660379071,27,21,0,0.9753472222222221,0.9738888888888889,-0.0014583333333332282
ieee9,303,32,25,0.8473258719422947,3,21,0,0.9874999999999998,0.9783333333333334,-0.009166666666666434
ieee9,303,33,25,0.596714557276599,48,21,0,0.9634722222222222,0.962361111111111,-0.0011111111111111738
ieee9,303,34,25,1.159114080393796,0,23,0,0.96,0.96,0.0
ieee9,303,35,25,0.3665589292305719,0,35,0,0.96,0.9601388888888889,0.0001388888888889106
ieee9,303,36,25,0.9721012742081215,18,23,0,0.9987499999999999,1.0008333333333335,0.002083333333333548
ieee9,303,37,25,0.6043543348828316,39,21,0,0.9658333333333333,0.9630555555555554,-0.002777777777777879
ieee9,303,38,25,0.6751461808586474,3,21,0,0.9696527777777778,0.9720138888888888,0.002361111111111036
ieee9,303,39,25,0.7428515574558952,11,21,0,0.9709027777777778,0.9674305555555556,-0.00347222222222221
ieee9,303,40,25,0.8731025544343431,49,21,0,0.997013888888889,0.9700000000000001,-0.027013888888888893
ieee9,303,41,25,0.8391949156489034,12,21,0,0.9921527777777778,0.982013888888889,-0.010138888888888808
ieee9,303,42,25,0.5443343394997626,12,35,0,0.9654166666666667,0.9632638888888888,-0.0021527777777778923
ieee9,303,43,25,0.6795566278999684,39,21,0,0.9641666666666667,0.9636805555555554,-0.0004861111111112981
ieee9,303,44,25,0.913692013738316,18,21,0,0.9995138888888889,0.9895833333333334,-0.009930555555555554
ieee9,303,45,25,0.4379492391939781,0,35,0,0.96,0.9606944444444444,0.000694444444444442
ieee9,303,46,25,0.9046716135059686,53,21,0,0.9893055555555555,0.985486111111111,-0.0038194444444445974
ieee9,303,47,25,0.662627064957824,12,21,0,0.9636805555555555,0.9654861111111112,0.0018055555555556158
ieee9,303,48,25,0.5629192225267478,30,35,0,0.9627777777777776,0.9617361111111111,-0.0010416666666664964
ieee9,303,49,25,0.6916747655206179,21,21,1,0.9681944444444445,0.9681944444444445,0.0
ieee9,303,50,25,0.7556252483058584,48,21,0,0.9840972222222222,0.9760416666666667,-0.008055555555555483
ieee9,303,51,25,1.1021079697534062,0,23,0,0.965,0.961875,-0.0031249999999999334
ieee9,303,52,25,0.6228502703105762,18,21,0,0.9636111111111111,0.9713194444444445,0.007708333333333428
ieee9,303,53,25,0.5506504357114979,48,35,0,0.9638194444444443,0.9636805555555555,-0.00013888888888879958
ieee9,303,54,25,0.5623775349573331,12,35,0,0.961736111111111,0.9625694444444445,0.0008333333333334636
ieee9,303,55,25,0.6658020216018651,48,21,0,0.9679166666666665,0.9686111111111111,0.000694444444444553
ieee9,303,56,25,0.7012210530256779,39,21,0,0.9688888888888888,0.9629166666666666,-0.005972222222222157
ieee9,303,57,25,0.48407953287211314,4,35,0,0.96,0.9611805555555556,0.001180555555555629
ieee9,303,58,25,1.213107262112891,0,23,0,0.96,0.96,0.0
ieee9,303,59,25,0.4680370159168052,0,35,0,0.96,0.960486111111111,0.0004861111111110761
ieee9,303,60,25,1.1235239226175693,1,23,0,0.96375,0.9620833333333332,-0.0016666666666668162
ieee9,303,61,25,0.6451938839297894,21,21,1,0.9697222222222223,0.9697222222222223,0.0
ieee9,303,62,25,0.7895532223902553,26,21,0,0.9830555555555556,0.9794444444444445,-0.0036111111111111205
ieee9,303,63,25,0.6045656181293222,18,21,0,0.9670833333333334,0.9633333333333333,-0.003750000000000142
ieee9,303,64,25,0.804965432673739,30,21,0,0.9836111111111112,0.9865277777777778,0.0029166666666665675
ieee9,303,65,25,0.7982391880763677,46,21,0,0.9740972222222223,0.9884027777777776,0.01430555555555535
ieee9,303,66,25,0.5419650939117875,36,35,0,0.9628472222222223,0.9620138888888888,-0.0008333333333334636
ieee9,303,67,25,0.6734160511336167,11,21,0,0.9643055555555554,0.9632638888888888,-0.0010416666666666075
ieee9,303,68,25,0.8993062067820439,47,21,0,1.002361111111111,0.98,-0.022361111111111054
ieee9,303,69,25,0.651863435513822,48,21,0,0.9715277777777778,0.9695833333333334,-0.0019444444444444153
ieee9,303,70,25,0.8132956524279022,21,21,1,0.9961111111111111,0.9961111111111111,0.0
ieee9,303,71,25,0.7417707576072043,18,21,0,0.9702083333333333,0.969375,-0.0008333333333333526
ieee9,303,72,25,0.7427418234169689,9,21,0,0.9704166666666666,0.9695138888888888,-0.0009027777777778079
ieee9,303,73,25,0.6631461647304512,48,21,0,0.9660416666666668,0.9688888888888888,0.002847222222222001
ieee9,303,74,25,0.7151434879955634,33,21,0,0.9708333333333332,0.970486111111111,-0.0003472222222221655
ieee9,303,75,25,1.0170721306363917,35,23,0,0.9672916666666667,0.9795833333333333,0.01229166666666659
ieee9,303,76,25,0.8524498931030926,31,21,0,0.9964583333333333,0.9920138888888888,-0.004444444444444584
ieee9,303,77,25,0.3760651981769859,0,35,0,0.96,0.96,0.0
ieee9,303,78,25,0.7741333862696538,39,21,0,0.9785416666666666,0.9758333333333332,-0.0027083333333334236
ieee9,303,79,25,0.4618762060067594,1,35,0,0.960486111111111,0.9608333333333333,0.0003472222222222765
ieee9,303,80,25,0.6977737348790849,18,21,0,0.9699305555555555,0.9723611111111111,0.0024305555555556024
ieee9,303,81,25,0.5509637515119552,48,35,0,0.9641666666666667,0.962986111111111,-0.00118055555555574
ieee9,303,82,25,0.9933294357796227,33,23,0,0.9760416666666667,0.9929166666666666,0.016874999999999862
ieee9,303,83,25,0.3891312245867053,0,35,0,0.96,0.9602083333333334,0.00020833333333347692
ieee9,303,84,25,0.9714531680728411,18,23,0,0.9795833333333333,0.9941666666666666,0.014583333333333393
ieee9,303,85,25,0.8051533578666829,9,21,0,0.9888194444444446,0.978611111111111,-0.010208333333333597
ieee9,303,86,25,0.4962298241875068,4,35,0,0.96,0.9611805555555556,0.001180555555555629
ieee9,303,87,25,0.5704481636807891,48,21,0,0.9628472222222223,0.9631944444444445,0.0003472222222221655
ieee9,303,88,25,0.7835427147671541,40,21,0,0.9790972222222222,0.9729861111111111,-0.006111111111111067
ieee9,303,89,25,0.8873313186246524,6,21,0,1.0015972222222222,0.9947916666666666,-0.00680555555555562
ieee9,303,90,25,0.668593663438014,18,21,0,0.9681944444444444,0.9700694444444444,0.001875000000000071
ieee9,303,91,25,0.5982415177075826,28,21,0,0.9654166666666667,0.9647916666666667,-0.0006249999999999867
ieee9,303,92,25,0.8198450812770616,3,21,0,0.9881944444444444,0.975486111111111,-0.012708333333333321
ieee9,303,93,25,0.5415798248498835,48,35,0,0.9619444444444444,0.9639583333333333,0.0020138888888888706
ieee9,303,94,25,0.8113093814057708,12,21,0,0.9784027777777777,0.9774305555555555,-0.0009722222222222632
ieee9,303,95,25,0.5784791385207338,38,21,0,0.9644444444444445,0.9654861111111112,0.0010416666666666075
ieee9,303,96,25,0.6059757886134352,30,21,0,0.9639583333333333,0.9602083333333334,-0.003749999999999809
ieee9,303,97,25,0.5222803235294105,3,35,0,0.96125,0.9627083333333334,0.0014583333333333393
ieee9,303,98,25,0.5695899649650413,26,21,0,0.9628472222222223,0.965347222222222,0.0024999999999997247
ieee9,303,99,25,1.0467506061531453,30,23,0,0.965,0.9735416666666667,0.00854166666666678
ieee9,303,0,26,2.131671204030099,36,5,0,0.9729166666666668,0.9824305555555556,0.009513888888888822
ieee9,303,1,26,1.473824493532459,0,21,0,0.96,0.96,0.0
ieee9,303,2,26,1.9751299569197638,48,5,0,0.9663194444444444,0.9719444444444445,0.005625000000000102
ieee9,303,3,26,2.007581906929273,3,5,0,0.9833333333333334,0.9740277777777777,-0.009305555555555678
ieee9,303,4,26,2.0325321344401153,36,5,0,0.980625,0.9835416666666665,0.0029166666666665675
ieee9,303,5,26,1.7419675280492952,12,5,0,0.975,0.9685416666666665,-0.006458333333333455
ieee9,303,6,26,1.6894010192809783,2,5,0,0.96,0.96125,0.0012500000000000844
ieee9,303,7,26,2.1303584865574328,2,5,0,0.9727777777777776,0.9758333333333334,0.003055555555555811
ieee9,303,8,26,1.9154837662705946,30,5,0,0.9820833333333333,0.9673611111111112,-0.014722222222222081
ieee9,303,9,26,1.5240559707206058,0,5,0,0.96,0.96,0.0
ieee9,303,10,26,2.8984101653055974,0,5,0,0.96,0.9602083333333332,0.00020833333333325488
ieee9,303,11,26,1.4856502306150141,0,5,0,0.96,0.96,0.0
ieee9,303,12,26,2.331595734510808,1,5,0,0.96,0.96,0.0
ieee9,303,13,26,2.275015585245386,7,5,0,0.96,0.9634722222222222,0.00347222222222221
ieee9,303,14,26,1.8783866464071848,21,5,0,0.9686111111111111,0.9736805555555555,0.00506944444444446
ieee9,303,15,26,1.789958932475775,50,5,0,0.9743749999999999,0.9731249999999999,-0.0012499999999999734
ieee9,303,16,26,1.5466684426698099,0,5,0,0.96,0.96,0.0
ieee9,303,17,26,2.8427005157563405,0,5,0,0.96,0.96,0.0
ieee9,303,18,26,1.5523494729421967,0,5,0,0.96,0.96,0.0
ieee9,303,19,26,2.162558129238505,40,5,0,0.9744444444444444,0.9769444444444444,0.0024999999999999467
ieee9,303,20,26,2.694482880960223,0,5,0,0.96,0.96,0.0
ieee9,303,21,26,2.6078852173266385,0,5,0,0.96,0.96,0.0
ieee9,303,22,26,3.221642539135418,0,5,0,1.2,1.2,0.0
ieee9,303,23,26,1.7808508977372741,30,5,0,0.9700000000000001,0.9702083333333332,0.00020833333333314386
ieee9,303,24,26,2.1226831587856543,13,5,0,0.9784027777777777,0.9836805555555556,0.005277777777777826
ieee9,303,25,26,1.5845752934305433,0,5,0,0.96,0.96,0.0
ieee9,303,26,26,1.986859790216437,9,5,0,0.9778472222222222,0.9822916666666667,0.004444444444444473
ieee9,303,27,26,1.9110620697422407,45,5,0,0.9665277777777778,0.9659722222222221,-0.0005555555555556424
ieee9,303,28,26,2.045726043149125,18,5,0,0.9802083333333332,0.9857638888888888,0.005555555555555536
ieee9,303,29,26,1.7372096069366452,39,5,0,0.96,0.9647916666666667,0.0047916666666667496
ieee9,303,30,26,1.7710736663699245,21,5,0,0.965,0.9739583333333334,0.008958333333333401
ieee9,303,31,26,2.1605515706509224,12,5,0,0.9713194444444445,0.9759722222222221,0.004652777777777617
ieee9,303,32,26,1.8829090153884893,21,5,0,0.9822916666666668,0.9771527777777779,-0.005138888888888915
ieee9,303,33,26,1.5876288178687132,0,5,0,0.96,0.96,0.0
ieee9,303,34,26,2.7582347106839853,0,5,0,0.96,0.96,0.0
ieee9,303,35,26,1.5047360901775577,0,5,0,0.96,0.96,0.0
ieee9,303,36,26,2.5127355080191958,0,5,0,0.96,0.96,0.0
ieee9,303,37,26,2.3186597232399393,5,5,1,0.96,0.96,0.0
ieee9,303,38,26,1.752237666435389,21,5,0,0.965,0.9679166666666666,0.0029166666666666785
ieee9,303,39,26,1.5844298679865716,0,5,0,0.9608333333333333,0.96,-0.0008333333333333526
ieee9,303,40,26,1.6089094424906172,0,5,0,0.96,0.96,0.0
ieee9,303,41,26,2.8661652631260623,0,5,0,0.96,0.96,0.0
ieee9,303,42,26,1.612715514957545,0,5,0,0.96,0.96,0.0
ieee9,303,43,26,2.2367125715154823,48,5,0,0.9672916666666667,0.9670833333333334,-0.00020833333333325488
ieee9,303,44,26,2.6102139764756647,0,5,0,0.96,0.96,0.0
ieee9,303,45,26,2.489076471990127,0,5,0,0.96,0.96,0.0
ieee9,303,46,26,3.0965792386285664,5,5,1,1.2,1.2,0.0
ieee9,303,47,26,1.9075421691213477,49,5,0,0.9781944444444445,0.9772916666666666,-0.0009027777777779189
ieee9,303,48,26,2.135193501499784,27,5,0,0.9847916666666666,0.984375,-0.0004166666666666208
ieee9,303,49,26,1.56187075017237,0,5,0,0.96,0.96,0.0
ieee9,303,50,26,2.1475889429270456,30,5,0,0.9732638888888888,0.9767361111111111,0.003472222222222321
ieee9,303,51,26,1.9374372551881371,48,5,0,0.969861111111111,0.970625,0.0007638888888890083
ieee9,303,52,26,1.9523960025267397,9,5,0,0.9703472222222222,0.9797916666666667,0.009444444444444478
ieee9,303,53,26,1.7624421569595765,39,5,0,0.96625,0.9637500000000001,-0.0024999999999999467
ieee9,303,54,26,1.6066793007157498,1,5,0,0.96,0.96,0.0
ieee9,303,55,26,1.9336402359100648,39,5,0,0.9736111111111111,0.9742361111111112,0.0006250000000000977
ieee9,303,56,26,1.786466436150056,27,5,0,0.9670833333333334,0.9752083333333333,0.008124999999999938
ieee9,303,57,26,1.5872053019050767,0,5,0,0.96,0.96,0.0
ieee9,303,58,26,2.7783457872554527,0,5,0,0.96,0.96,0.0
ieee9,303,59,26,1.496581064761064,0,5,0,0.96,0.96,0.0
ieee9,303,60,26,2.4853822143126307,0,5,0,0.96,0.96,0.0
ieee9,303,61,26,2.2958236697902934,6,5,0,0.96,0.9609722222222222,0.0009722222222222632
ieee9,303,62,26,1.7778011786586398,21,5,0,0.9635416666666666,0.9683333333333334,0.0047916666666667496
ieee9,303,63,26,1.5186176266741376,0,5,0,0.96,0.96,0.0
ieee9,303,64,26,1.6291207886548458,1,5,0,0.96,0.96,0.0
ieee9,303,65,26,2.673928609360999,0,5,0,0.96,0.96,0.0
ieee9,303,66,26,1.597290374028928,0,5,0,0.96,0.96,0.0
