system,history_id,history_step,previous_actions,previous_observations,candidate_bus,candidate_amplitude,expected_continuous_objective,expected_snapped_objective,is_joint_optimal,is_bus_optimal,is_amplitude_optimal_given_bus,bus_objective_gap,history_source
ieee5,21,1,0,1.26722848,1,0.05,0.8562500000000001,0.8875000000000001,1,1,1,0.0,objective_adaptive_value/first_history_results.csv
ieee5,21,1,0,1.26722848,2,0.05,0.90625,0.9156250000000001,0,0,0,0.04453125000000002,objective_adaptive_value/first_history_results.csv
ieee5,21,1,0,1.26722848,3,0.05,0.89375,0.9015625000000002,0,0,0,0.03359374999999998,objective_adaptive_value/first_history_results.csv
ieee5,21,1,0,1.26722848,4,0.05,0.8882812500000001,0.9000000000000001,0,0,0,0.025781249999999978,objective_adaptive_value/first_history_results.csv
ieee5,21,1,0,1.26722848,0,0.075,0.9320312500000001,0.9359375000000001,0,0,0,0.06562500000000004,objective_adaptive_value/first_history_results.csv
ieee5,21,1,0,1.26722848,1,0.075,0.85703125,0.8890625000000001,0,1,0,0.0,objective_adaptive_value/first_history_results.csv
ieee5,21,1,0,1.26722848,2,0.075,0.90625,0.9156250000000001,0,0,0,0.04453125000000002,objective_adaptive_value/first_history_results.csv
ieee5,21,1,0,1.26722848,3,0.075,0.89375,0.9015625000000002,0,0,0,0.03359374999999998,objective_adaptive_value/first_history_results.csv
ieee5,21,1,0,1.26722848,4,0.075,0.8875000000000001,0.8984375000000001,0,0,0,0.025781249999999978,objective_adaptive_value/first_history_results.csv
ieee5,21,1,0,1.26722848,0,0.1,0.9289062500000002,0.9343750000000002,0,0,0,0.06562500000000004,objective_adaptive_value/first_history_results.csv
ieee5,21,1,0,1.26722848,1,0.1,0.85703125,0.8890625000000001,0,1,0,0.0,objective_adaptive_value/first_history_results.csv
ieee5,21,1,0,1.26722848,2,0.1,0.90390625,0.9140625,0,0,0,0.04453125000000002,objective_adaptive_value/first_history_results.csv
ieee5,21,1,0,1.26722848,3,0.1,0.89375,0.9015625000000002,0,0,0,0.03359374999999998,objective_adaptive_value/first_history_results.csv
ieee5,21,1,0,1.26722848,4,0.1,0.8875000000000001,0.8984375000000001,0,0,0,0.025781249999999978,objective_adaptive_value/first_history_results.csv
ieee5,21,1,0,1.26722848,0,0.15,0.9273437500000001,0.9328125,0,0,0,0.06562500000000004,objective_adaptive_value/first_history_results.csv
ieee5,21,1,0,1.26722848,1,0.15,0.8578125000000001,0.890625,0,1,0,0.0,objective_adaptive_value/first_history_results.csv
ieee5,21,1,0,1.26722848,2,0.15,0.90234375,0.9125000000000001,0,0,0,0.04453125000000002,objective_adaptive_value/first_history_results.csv
ieee5,21,1,0,1.26722848,3,0.15,0.8921875000000001,0.8984375000000001,0,0,0,0.03359374999999998,objective_adaptive_value/first_history_results.csv
ieee5,21,1,0,1.26722848,4,0.15,0.8851562500000001,0.8953125000000002,0,0,0,0.025781249999999978,objective_adaptive_value/first_history_results.csv
ieee5,21,1,0,1.26722848,0,0.2,0.9234375000000001,0.925,0,0,0,0.06562500000000004,objective_adaptive_value/first_history_results.csv
ieee5,21,1,0,1.26722848,1,0.2,0.85859375,0.890625,0,1,0,0.0,objective_adaptive_value/first_history_results.csv
ieee5,21,1,0,1.26722848,2,0.2,0.90234375,0.9125000000000001,0,0,0,0.04453125000000002,objective_adaptive_value/first_history_results.csv
ieee5,21,1,0,1.26722848,3,0.2,0.88984375,0.8984375000000001,0,0,1,0.03359374999999998,objective_adaptive_value/first_history_results.csv
ieee5,21,1,0,1.26722848,4,0.2,0.8843750000000001,0.89375,0,0,0,0.025781249999999978,objective_adaptive_value/first_history_results.csv
ieee5,21,1,0,1.26722848,0,0.3,0.9218750000000001,0.9218750000000001,0,0,1,0.06562500000000004,objective_adaptive_value/first_history_results.csv
ieee5,21,1,0,1.26722848,1,0.3,0.8617187500000001,0.890625,0,1,0,0.0,objective_adaptive_value/first_history_results.csv
ieee5,21,1,0,1.26722848,2,0.3,0.9007812500000001,0.9109375000000001,0,0,1,0.04453125000000002,objective_adaptive_value/first_history_results.csv
ieee5,21,1,0,1.26722848,3,0.3,0.88984375,0.8984375000000001,0,0,0,0.03359374999999998,objective_adaptive_value/first_history_results.csv
ieee5,21,1,0,1.26722848,4,0.3,0.88203125,0.890625,0,0,1,0.025781249999999978,objective_adaptive_value/first_history_results.csv
ieee5,22,1,0,2.04919713,1,0.05,0.75390625,0.8312499999999999,0,0,0,0.05625000000000002,objective_adaptive_value/first_history_results.csv
ieee5,22,1,0,2.04919713,2,0.05,0.7140625,0.7765625,0,0,1,0.0234375,objective_adaptive_value/first_history_results.csv
ieee5,22,1,0,2.04919713,3,0.05,0.7054687500000001,0.7796875000000001,0,0,0,0.01171875,objective_adaptive_value/first_history_results.csv
ieee5,22,1,0,2.04919713,4,0.05,0.690625,0.7671875000000001,1,1,1,0.0,objective_adaptive_value/first_history_results.csv
ieee5,22,1,0,2.04919713,0,0.075,0.8140625000000001,0.8515625,0,0,0,0.11328125,objective_adaptive_value/first_history_results.csv
ieee5,22,1,0,2.04919713,1,0.075,0.7546875000000001,0.8328125,0,0,0,0.05625000000000002,objective_adaptive_value/first_history_results.csv
ieee5,22,1,0,2.04919713,2,0.075,0.7140625,0.7765625,0,0,0,0.0234375,objective_adaptive_value/first_history_results.csv
ieee5,22,1,0,2.04919713,3,0.075,0.7054687500000001,0.7796875000000001,0,0,0,0.01171875,objective_adaptive_value/first_history_results.csv
ieee5,22,1,0,2.04919713,4,0.075,0.690625,0.7671875000000001,0,1,0,0.0,objective_adaptive_value/first_history_results.csv
ieee5,22,1,0,2.04919713,0,0.1,0.8140625000000001,0.8515625,0,0,0,0.11328125,objective_adaptive_value/first_history_results.csv
ieee5,22,1,0,2.04919713,1,0.1,0.7546875000000001,0.8328125,0,0,0,0.05625000000000002,objective_adaptive_value/first_history_results.csv
ieee5,22,1,0,2.04919713,2,0.1,0.7140625,0.7765625,0,0,0,0.0234375,objective_adaptive_value/first_history_results.csv
ieee5,22,1,0,2.04919713,3,0.1,0.7054687500000001,0.7796875000000001,0,0,0,0.01171875,objective_adaptive_value/first_history_results.csv
ieee5,22,1,0,2.04919713,4,0.1,0.690625,0.7671875000000001,0,1,0,0.0,objective_adaptive_value/first_history_results.csv
ieee5,22,1,0,2.04919713,0,0.15,0.8140625000000001,0.8515625,0,0,0,0.11328125,objective_adaptive_value/first_history_results.csv
ieee5,22,1,0,2.04919713,1,0.15,0.7546875000000001,0.8328125,0,0,0,0.05625000000000002,objective_adaptive_value/first_history_results.csv
ieee5,22,1,0,2.04919713,2,0.15,0.7140625,0.7765625,0,0,0,0.0234375,objective_adaptive_value/first_history_results.csv
ieee5,22,1,0,2.04919713,3,0.15,0.7054687500000001,0.7796875000000001,0,0,0,0.01171875,objective_adaptive_value/first_history_results.csv
ieee5,22,1,0,2.04919713,4,0.15,0.6921875,0.76875,0,1,0,0.0,objective_adaptive_value/first_history_results.csv
ieee5,22,1,0,2.04919713,0,0.2,0.809375,0.846875,0,0,0,0.11328125,objective_adaptive_value/first_history_results.csv
ieee5,22,1,0,2.04919713,1,0.2,0.7531250000000002,0.8296874999999999,0,0,0,0.05625000000000002,objective_adaptive_value/first_history_results.csv
ieee5,22,1,0,2.04919713,2,0.2,0.7140625,0.7765625,0,0,0,0.0234375,objective_adaptive_value/first_history_results.csv
ieee5,22,1,0,2.04919713,3,0.2,0.70234375,0.7781250000000001,0,0,1,0.01171875,objective_adaptive_value/first_history_results.csv
ieee5,22,1,0,2.04919713,4,0.2,0.6921875,0.76875,0,1,0,0.0,objective_adaptive_value/first_history_results.csv
ieee5,22,1,0,2.04919713,0,0.3,0.80390625,0.84375,0,0,1,0.11328125,objective_adaptive_value/first_history_results.csv
ieee5,22,1,0,2.04919713,1,0.3,0.7468750000000001,0.8234374999999999,0,0,1,0.05625000000000002,objective_adaptive_value/first_history_results.csv
ieee5,22,1,0,2.04919713,2,0.3,0.7140625,0.7765625,0,0,0,0.0234375,objective_adaptive_value/first_history_results.csv
ieee5,22,1,0,2.04919713,3,0.3,0.70234375,0.7781250000000001,0,0,0,0.01171875,objective_adaptive_value/first_history_results.csv
ieee5,22,1,0,2.04919713,4,0.3,0.6921875,0.76875,0,1,0,0.0,objective_adaptive_value/first_history_results.csv
ieee5,23,1,0,2.37803586,1,0.05,0.759375,0.8218750000000001,0,0,1,0.03437499999999993,objective_adaptive_value/first_history_results.csv
ieee5,23,1,0,2.37803586,2,0.05,0.8039062499999999,0.8124999999999999,0,0,0,0.0031249999999999334,objective_adaptive_value/first_history_results.csv
ieee5,23,1,0,2.37803586,3,0.05,0.73125,0.775,0,0,1,0.006249999999999867,objective_adaptive_value/first_history_results.csv
ieee5,23,1,0,2.37803586,4,0.05,0.7250000000000001,0.771875,1,1,1,0.0,objective_adaptive_value/first_history_results.csv
ieee5,23,1,0,2.37803586,0,0.075,0.8296874999999999,0.8593750000000001,0,0,0,0.09374999999999978,objective_adaptive_value/first_history_results.csv
ieee5,23,1,0,2.37803586,1,0.075,0.759375,0.8218750000000001,0,0,0,0.03437499999999993,objective_adaptive_value/first_history_results.csv
ieee5,23,1,0,2.37803586,2,0.075,0.80078125,0.8109374999999999,0,0,0,0.0031249999999999334,objective_adaptive_value/first_history_results.csv
ieee5,23,1,0,2.37803586,3,0.075,0.73125,0.775,0,0,0,0.006249999999999867,objective_adaptive_value/first_history_results.csv
ieee5,23,1,0,2.37803586,4,0.075,0.7250000000000001,0.771875,0,1,0,0.0,objective_adaptive_value/first_history_results.csv
ieee5,23,1,0,2.37803586,0,0.1,0.828125,0.8562500000000001,0,0,0,0.09374999999999978,objective_adaptive_value/first_history_results.csv
ieee5,23,1,0,2.37803586,1,0.1,0.7625,0.8234375,0,0,0,0.03437499999999993,objective_adaptive_value/first_history_results.csv
ieee5,23,1,0,2.37803586,2,0.1,0.78828125,0.8046875,0,0,0,0.0031249999999999334,objective_adaptive_value/first_history_results.csv
ieee5,23,1,0,2.37803586,3,0.1,0.73125,0.775,0,0,0,0.006249999999999867,objective_adaptive_value/first_history_results.csv
ieee5,23,1,0,2.37803586,4,0.1,0.7250000000000001,0.771875,0,1,0,0.0,objective_adaptive_value/first_history_results.csv
ieee5,23,1,0,2.37803586,0,0.15,0.825,0.8500000000000001,0,0,0,0.09374999999999978,objective_adaptive_value/first_history_results.csv
ieee5,23,1,0,2.37803586,1,0.15,0.778125,0.83125,0,0,0,0.03437499999999993,objective_adaptive_value/first_history_results.csv
ieee5,23,1,0,2.37803586,2,0.15,0.7625,0.7906249999999999,0,0,0,0.0031249999999999334,objective_adaptive_value/first_history_results.csv
ieee5,23,1,0,2.37803586,3,0.15,0.73125,0.775,0,0,0,0.006249999999999867,objective_adaptive_value/first_history_results.csv
ieee5,23,1,0,2.37803586,4,0.15,0.7250000000000001,0.771875,0,1,0,0.0,objective_adaptive_value/first_history_results.csv
ieee5,23,1,0,2.37803586,0,0.2,0.8203125,0.840625,0,0,0,0.09374999999999978,objective_adaptive_value/first_history_results.csv
ieee5,23,1,0,2.37803586,1,0.2,0.8078124999999999,0.8484375000000001,0,0,0,0.03437499999999993,objective_adaptive_value/first_history_results.csv
ieee5,23,1,0,2.37803586,2,0.2,0.74375,0.78125,0,0,0,0.0031249999999999334,objective_adaptive_value/first_history_results.csv
ieee5,23,1,0,2.37803586,3,0.2,0.73125,0.775,0,0,0,0.006249999999999867,objective_adaptive_value/first_history_results.csv
ieee5,23,1,0,2.37803586,4,0.2,0.7250000000000001,0.771875,0,1,0,0.0,objective_adaptive_value/first_history_results.csv
ieee5,23,1,0,2.37803586,0,0.3,0.8187499999999999,0.8374999999999999,0,0,1,0.09374999999999978,objective_adaptive_value/first_history_results.csv
ieee5,23,1,0,2.37803586,1,0.3,0.83671875,0.8734375000000001,0,0,0,0.03437499999999993,objective_adaptive_value/first_history_results.csv
ieee5,23,1,0,2.37803586,2,0.3,0.728125,0.7734375,0,0,1,0.0031249999999999334,objective_adaptive_value/first_history_results.csv
ieee5,23,1,0,2.37803586,3,0.3,0.73125,0.775,0,0,0,0.006249999999999867,objective_adaptive_value/first_history_results.csv
ieee5,23,1,0,2.37803586,4,0.3,0.7250000000000001,0.771875,0,1,0,0.0,objective_adaptive_value/first_history_results.csv
ieee5,24,1,0,1.99228829,1,0.05,0.8,0.8546875,0,0,1,0.028906250000000022,objective_adaptive_value/first_history_results.csv
ieee5,24,1,0,1.99228829,2,0.05,0.8210937500000001,0.8484375000000001,0,0,0,0.04375000000000007,objective_adaptive_value/first_history_results.csv
ieee5,24,1,0,1.99228829,3,0.05,0.78125,0.8359375,0,0,1,0.010156249999999978,objective_adaptive_value/first_history_results.csv
ieee5,24,1,0,1.99228829,4,0.05,0.77265625,0.825,0,1,0,0.0,objective_adaptive_value/first_history_results.csv
ieee5,24,1,0,1.99228829,0,0.075,0.9203125000000001,0.9281250000000001,0,0,0,0.14140625000000007,objective_adaptive_value/first_history_results.csv
ieee5,24,1,0,1.99228829,1,0.075,0.8,0.8546875,0,0,0,0.028906250000000022,objective_adaptive_value/first_history_results.csv
ieee5,24,1,0,1.99228829,2,0.075,0.8210937500000001,0.8484375000000001,0,0,0,0.04375000000000007,objective_adaptive_value/first_history_results.csv
ieee5,24,1,0,1.99228829,3,0.075,0.78125,0.8359375,0,0,0,0.010156249999999978,objective_adaptive_value/first_history_results.csv
ieee5,24,1,0,1.99228829,4,0.075,0.77109375,0.8234375,1,1,1,0.0,objective_adaptive_value/first_history_results.csv
ieee5,24,1,0,1.99228829,0,0.1,0.9203125000000001,0.9281250000000001,0,0,0,0.14140625000000007,objective_adaptive_value/first_history_results.csv
ieee5,24,1,0,1.99228829,1,0.1,0.8007812500000001,0.85625,0,0,0,0.028906250000000022,objective_adaptive_value/first_history_results.csv
ieee5,24,1,0,1.99228829,2,0.1,0.8210937500000001,0.8484375000000001,0,0,0,0.04375000000000007,objective_adaptive_value/first_history_results.csv
ieee5,24,1,0,1.99228829,3,0.1,0.78125,0.8359375,0,0,0,0.010156249999999978,objective_adaptive_value/first_history_results.csv
ieee5,24,1,0,1.99228829,4,0.1,0.77109375,0.8234375,0,1,0,0.0,objective_adaptive_value/first_history_results.csv
ieee5,24,1,0,1.99228829,0,0.15,0.9195312500000001,0.9265625000000001,0,0,0,0.14140625000000007,objective_adaptive_value/first_history_results.csv
ieee5,24,1,0,1.99228829,1,0.15,0.8023437500000001,0.8578125,0,0,0,0.028906250000000022,objective_adaptive_value/first_history_results.csv
ieee5,24,1,0,1.99228829,2,0.15,0.8148437500000001,0.84375,0,0,1,0.04375000000000007,objective_adaptive_value/first_history_results.csv
ieee5,24,1,0,1.99228829,3,0.15,0.78125,0.8359375,0,0,0,0.010156249999999978,objective_adaptive_value/first_history_results.csv
ieee5,24,1,0,1.99228829,4,0.15,0.7718750000000001,0.8234375,0,1,0,0.0,objective_adaptive_value/first_history_results.csv
ieee5,24,1,0,1.99228829,0,0.2,0.9156250000000001,0.925,0,0,0,0.14140625000000007,objective_adaptive_value/first_history_results.csv
ieee5,24,1,0,1.99228829,1,0.2,0.8023437500000001,0.8578125,0,0,0,0.028906250000000022,objective_adaptive_value/first_history_results.csv
ieee5,24,1,0,1.99228829,2,0.2,0.8148437500000001,0.84375,0,0,0,0.04375000000000007,objective_adaptive_value/first_history_results.csv
ieee5,24,1,0,1.99228829,3,0.2,0.78125,0.8359375,0,0,0,0.010156249999999978,objective_adaptive_value/first_history_results.csv
ieee5,24,1,0,1.99228829,4,0.2,0.77421875,0.825,0,1,0,0.0,objective_adaptive_value/first_history_results.csv
ieee5,24,1,0,1.99228829,0,0.3,0.9125000000000001,0.9234375000000001,0,0,1,0.14140625000000007,objective_adaptive_value/first_history_results.csv
ieee5,24,1,0,1.99228829,1,0.3,0.8039062500000002,0.8609374999999999,0,0,0,0.028906250000000022,objective_adaptive_value/first_history_results.csv
ieee5,24,1,0,1.99228829,2,0.3,0.8148437500000001,0.84375,0,0,0,0.04375000000000007,objective_adaptive_value/first_history_results.csv
ieee5,24,1,0,1.99228829,3,0.3,0.78125,0.8359375,0,0,0,0.010156249999999978,objective_adaptive_value/first_history_results.csv
ieee5,24,1,0,1.99228829,4,0.3,0.77421875,0.825,0,1,0,0.0,objective_adaptive_value/first_history_results.csv
ieee5,25,1,0,1.12600072,1,0.05,0.86328125,0.8843750000000001,1,1,1,0.0,objective_adaptive_value/first_history_results.csv
ieee5,25,1,0,1.12600072,2,0.05,1.009375,0.940625,0,0,0,0.12578124999999996,objective_adaptive_value/first_history_results.csv
ieee5,25,1,0,1.12600072,3,0.05,0.9312499999999999,0.9265625000000001,0,0,1,0.06796874999999991,objective_adaptive_value/first_history_results.csv
ieee5,25,1,0,1.12600072,4,0.05,0.9992187500000002,0.9453125,0,0,0,0.11796874999999996,objective_adaptive_value/first_history_results.csv
ieee5,25,1,0,1.12600072,0,0.075,0.9734375000000002,0.9312500000000001,0,0,1,0.11015625000000018,objective_adaptive_value/first_history_results.csv
ieee5,25,1,0,1.12600072,1,0.075,0.8640625000000001,0.8859375000000002,0,1,0,0.0,objective_adaptive_value/first_history_results.csv
ieee5,25,1,0,1.12600072,2,0.075,1.00625,0.9390625000000001,0,0,0,0.12578124999999996,objective_adaptive_value/first_history_results.csv
ieee5,25,1,0,1.12600072,3,0.075,0.9312499999999999,0.9265625000000001,0,0,0,0.06796874999999991,objective_adaptive_value/first_history_results.csv
ieee5,25,1,0,1.12600072,4,0.075,0.9976562500000001,0.9437500000000001,0,0,0,0.11796874999999996,objective_adaptive_value/first_history_results.csv
ieee5,25,1,0,1.12600072,0,0.1,0.9750000000000001,0.9328125,0,0,0,0.11015625000000018,objective_adaptive_value/first_history_results.csv
ieee5,25,1,0,1.12600072,1,0.1,0.8648437500000001,0.8875000000000002,0,1,0,0.0,objective_adaptive_value/first_history_results.csv
ieee5,25,1,0,1.12600072,2,0.1,1.00703125,0.9390625000000001,0,0,0,0.12578124999999996,objective_adaptive_value/first_history_results.csv
ieee5,25,1,0,1.12600072,3,0.1,0.9312499999999999,0.9265625000000001,0,0,0,0.06796874999999991,objective_adaptive_value/first_history_results.csv
ieee5,25,1,0,1.12600072,4,0.1,0.9960937500000001,0.9421875000000002,0,0,0,0.11796874999999996,objective_adaptive_value/first_history_results.csv
ieee5,25,1,0,1.12600072,0,0.15,0.9734375000000002,0.9312500000000001,0,0,0,0.11015625000000018,objective_adaptive_value/first_history_results.csv
ieee5,25,1,0,1.12600072,1,0.15,0.8695312500000001,0.8906250000000002,0,1,0,0.0,objective_adaptive_value/first_history_results.csv
ieee5,25,1,0,1.12600072,2,0.15,1.0046875000000002,0.9390625000000001,0,0,0,0.12578124999999996,objective_adaptive_value/first_history_results.csv
ieee5,25,1,0,1.12600072,3,0.15,0.9312499999999999,0.9265625000000001,0,0,0,0.06796874999999991,objective_adaptive_value/first_history_results.csv
ieee5,25,1,0,1.12600072,4,0.15,0.9890625000000001,0.940625,0,0,0,0.11796874999999996,objective_adaptive_value/first_history_results.csv
ieee5,25,1,0,1.12600072,0,0.2,0.9781250000000001,0.9312500000000001,0,0,0,0.11015625000000018,objective_adaptive_value/first_history_results.csv
ieee5,25,1,0,1.12600072,1,0.2,0.8664062499999999,0.8859375000000002,0,1,0,0.0,objective_adaptive_value/first_history_results.csv
ieee5,25,1,0,1.12600072,2,0.2,0.996875,0.9390625000000001,0,0,0,0.12578124999999996,objective_adaptive_value/first_history_results.csv
ieee5,25,1,0,1.12600072,3,0.2,0.9312499999999999,0.9265625000000001,0,0,0,0.06796874999999991,objective_adaptive_value/first_history_results.csv
ieee5,25,1,0,1.12600072,4,0.2,0.9867187500000001,0.9390625000000001,0,0,0,0.11796874999999996,objective_adaptive_value/first_history_results.csv
ieee5,25,1,0,1.12600072,0,0.3,0.9781250000000001,0.9312500000000001,0,0,0,0.11015625000000018,objective_adaptive_value/first_history_results.csv
ieee5,25,1,0,1.12600072,1,0.3,0.88046875,0.8906250000000002,0,1,0,0.0,objective_adaptive_value/first_history_results.csv
ieee5,25,1,0,1.12600072,2,0.3,0.9890625,0.9359375000000001,0,0,1,0.12578124999999996,objective_adaptive_value/first_history_results.csv
ieee5,25,1,0,1.12600072,3,0.3,0.9312499999999999,0.9265625000000001,0,0,0,0.06796874999999991,objective_adaptive_value/first_history_results.csv
ieee5,25,1,0,1.12600072,4,0.3,0.98125,0.9359375000000001,0,0,1,0.11796874999999996,objective_adaptive_value/first_history_results.csv
ieee5,26,1,0,1.57842932,1,0.05,0.9343750000000001,0.925,1,1,1,0.0,objective_adaptive_value/first_history_results.csv
ieee5,26,1,0,1.57842932,2,0.05,1.0421874999999998,0.975,0,0,0,0.10078124999999993,objective_adaptive_value/first_history_results.csv
ieee5,26,1,0,1.57842932,3,0.05,0.95703125,0.9437500000000001,0,0,0,0.017968749999999978,objective_adaptive_value/first_history_results.csv
ieee5,26,1,0,1.57842932,4,0.05,1.0328125,0.9781250000000001,0,0,0,0.09531250000000002,objective_adaptive_value/first_history_results.csv
ieee5,26,1,0,1.57842932,0,0.075,1.1476562500000003,1.0,0,0,0,0.19453124999999993,objective_adaptive_value/first_history_results.csv
ieee5,26,1,0,1.57842932,1,0.075,0.9343750000000001,0.925,0,1,0,0.0,objective_adaptive_value/first_history_results.csv
ieee5,26,1,0,1.57842932,2,0.075,1.0421874999999998,0.975,0,0,0,0.10078124999999993,objective_adaptive_value/first_history_results.csv
ieee5,26,1,0,1.57842932,3,0.075,0.95703125,0.9437500000000001,0,0,0,0.017968749999999978,objective_adaptive_value/first_history_results.csv
ieee5,26,1,0,1.57842932,4,0.075,1.03125,0.9765625,0,0,0,0.09531250000000002,objective_adaptive_value/first_history_results.csv
ieee5,26,1,0,1.57842932,0,0.1,1.1476562500000003,1.0,0,0,0,0.19453124999999993,objective_adaptive_value/first_history_results.csv
ieee5,26,1,0,1.57842932,1,0.1,0.9375,0.9265625000000001,0,1,0,0.0,objective_adaptive_value/first_history_results.csv
ieee5,26,1,0,1.57842932,2,0.1,1.0421874999999998,0.975,0,0,0,0.10078124999999993,objective_adaptive_value/first_history_results.csv
ieee5,26,1,0,1.57842932,3,0.1,0.95703125,0.9437500000000001,0,0,0,0.017968749999999978,objective_adaptive_value/first_history_results.csv
ieee5,26,1,0,1.57842932,4,0.1,1.03125,0.9765625,0,0,0,0.09531250000000002,objective_adaptive_value/first_history_results.csv
ieee5,26,1,0,1.57842932,0,0.15,1.1476562500000003,1.0,0,0,0,0.19453124999999993,objective_adaptive_value/first_history_results.csv
ieee5,26,1,0,1.57842932,1,0.15,0.9382812500000001,0.9296875,0,1,0,0.0,objective_adaptive_value/first_history_results.csv
ieee5,26,1,0,1.57842932,2,0.15,1.0421874999999998,0.975,0,0,0,0.10078124999999993,objective_adaptive_value/first_history_results.csv
ieee5,26,1,0,1.57842932,3,0.15,0.95703125,0.9437500000000001,0,0,0,0.017968749999999978,objective_adaptive_value/first_history_results.csv
ieee5,26,1,0,1.57842932,4,0.15,1.03125,0.9765625,0,0,0,0.09531250000000002,objective_adaptive_value/first_history_results.csv
ieee5,26,1,0,1.57842932,0,0.2,1.1476562500000003,1.0,0,0,0,0.19453124999999993,objective_adaptive_value/first_history_results.csv
ieee5,26,1,0,1.57842932,1,0.2,0.940625,0.9328125,0,1,0,0.0,objective_adaptive_value/first_history_results.csv
ieee5,26,1,0,1.57842932,2,0.2,1.03515625,0.971875,0,0,1,0.10078124999999993,objective_adaptive_value/first_history_results.csv
ieee5,26,1,0,1.57842932,3,0.2,0.9546875,0.9437500000000001,0,0,0,0.017968749999999978,objective_adaptive_value/first_history_results.csv
ieee5,26,1,0,1.57842932,4,0.2,1.0296875,0.9750000000000001,0,0,1,0.09531250000000002,objective_adaptive_value/first_history_results.csv
ieee5,26,1,0,1.57842932,0,0.3,1.12890625,1.0,0,0,1,0.19453124999999993,objective_adaptive_value/first_history_results.csv
ieee5,26,1,0,1.57842932,1,0.3,0.9578125,0.9484375,0,1,0,0.0,objective_adaptive_value/first_history_results.csv
ieee5,26,1,0,1.57842932,2,0.3,1.03515625,0.971875,0,0,0,0.10078124999999993,objective_adaptive_value/first_history_results.csv
ieee5,26,1,0,1.57842932,3,0.3,0.95234375,0.940625,0,0,1,0.017968749999999978,objective_adaptive_value/first_history_results.csv
ieee5,26,1,0,1.57842932,4,0.3,1.0296875,0.9750000000000001,0,0,0,0.09531250000000002,objective_adaptive_value/first_history_results.csv
ieee5,27,1,0,1.79842979,1,0.05,0.91484375,0.91875,0,1,0,0.0,objective_adaptive_value/first_history_results.csv
ieee5,27,1,0,1.79842979,2,0.05,0.97578125,0.965625,0,0,1,0.06562500000000004,objective_adaptive_value/first_history_results.csv
ieee5,27,1,0,1.79842979,3,0.05,0.92734375,0.9375,0,0,0,0.013281250000000022,objective_adaptive_value/first_history_results.csv
ieee5,27,1,0,1.79842979,4,0.05,0.9664062500000001,0.9578125000000001,0,0,0,0.04843750000000013,objective_adaptive_value/first_history_results.csv
ieee5,27,1,0,1.79842979,0,0.075,1.13125,1.0,0,0,0,0.21171875000000018,objective_adaptive_value/first_history_results.csv
ieee5,27,1,0,1.79842979,1,0.075,0.91953125,0.91875,0,1,0,0.0,objective_adaptive_value/first_history_results.csv
ieee5,27,1,0,1.79842979,2,0.075,0.97578125,0.965625,0,0,0,0.06562500000000004,objective_adaptive_value/first_history_results.csv
ieee5,27,1,0,1.79842979,3,0.075,0.92734375,0.9375,0,0,0,0.013281250000000022,objective_adaptive_value/first_history_results.csv
ieee5,27,1,0,1.79842979,4,0.075,0.9671875000000001,0.9578125000000001,0,0,0,0.04843750000000013,objective_adaptive_value/first_history_results.csv
ieee5,27,1,0,1.79842979,0,0.1,1.13125,1.0,0,0,0,0.21171875000000018,objective_adaptive_value/first_history_results.csv
ieee5,27,1,0,1.79842979,1,0.1,0.91953125,0.91875,0,1,0,0.0,objective_adaptive_value/first_history_results.csv
ieee5,27,1,0,1.79842979,2,0.1,0.97578125,0.965625,0,0,0,0.06562500000000004,objective_adaptive_value/first_history_results.csv
ieee5,27,1,0,1.79842979,3,0.1,0.92734375,0.9375,0,0,0,0.013281250000000022,objective_adaptive_value/first_history_results.csv
ieee5,27,1,0,1.79842979,4,0.1,0.9632812500000001,0.95625,0,0,0,0.04843750000000013,objective_adaptive_value/first_history_results.csv
ieee5,27,1,0,1.79842979,0,0.15,1.1265625,1.0,0,0,0,0.21171875000000018,objective_adaptive_value/first_history_results.csv
ieee5,27,1,0,1.79842979,1,0.15,0.9117187500000001,0.9140625,0,1,0,0.0,objective_adaptive_value/first_history_results.csv
ieee5,27,1,0,1.79842979,2,0.15,0.97578125,0.965625,0,0,0,0.06562500000000004,objective_adaptive_value/first_history_results.csv
ieee5,27,1,0,1.79842979,3,0.15,0.92734375,0.9375,0,0,0,0.013281250000000022,objective_adaptive_value/first_history_results.csv
ieee5,27,1,0,1.79842979,4,0.15,0.9625000000000001,0.9546875000000001,0,0,0,0.04843750000000013,objective_adaptive_value/first_history_results.csv
ieee5,27,1,0,1.79842979,0,0.2,1.12421875,1.0,0,0,0,0.21171875000000018,objective_adaptive_value/first_history_results.csv
ieee5,27,1,0,1.79842979,1,0.2,0.91015625,0.9125,1,1,1,0.0,objective_adaptive_value/first_history_results.csv
ieee5,27,1,0,1.79842979,2,0.2,0.97578125,0.965625,0,0,0,0.06562500000000004,objective_adaptive_value/first_history_results.csv
ieee5,27,1,0,1.79842979,3,0.2,0.9234375,0.9343750000000001,0,0,1,0.013281250000000022,objective_adaptive_value/first_history_results.csv
ieee5,27,1,0,1.79842979,4,0.2,0.9625000000000001,0.9546875000000001,0,0,0,0.04843750000000013,objective_adaptive_value/first_history_results.csv
ieee5,27,1,0,1.79842979,0,0.3,1.1218750000000002,1.0,0,0,1,0.21171875000000018,objective_adaptive_value/first_history_results.csv
