system,history_i,history_j,b_star_i,b_star_j,wrong_bus_regret_cont,wrong_bus_regret_snap
ieee5,35,172,3,1,0.024218750000000067,0.03125
ieee5,35,173,3,1,0.024218750000000067,0.03125
ieee5,35,174,3,1,0.024218750000000067,0.03125
ieee5,35,175,3,4,0.009375000000000022,0.0
ieee5,35,176,3,4,0.009375000000000022,0.0
ieee5,35,177,3,1,0.024218750000000067,0.03125
ieee5,35,178,3,1,0.024218750000000067,0.03125
ieee5,35,179,3,2,0.0015625000000000222,0.0031250000000000444
ieee5,35,180,3,1,0.024218750000000067,0.03125
ieee5,35,181,3,1,0.024218750000000067,0.03125
ieee5,35,182,3,1,0.024218750000000067,0.03125
ieee5,35,183,3,1,0.024218750000000067,0.03125
ieee5,35,184,3,1,0.024218750000000067,0.03125
ieee5,35,185,3,1,0.024218750000000067,0.03125
ieee5,35,186,3,1,0.024218750000000067,0.03125
ieee5,35,187,3,1,0.024218750000000067,0.03125
ieee5,35,188,3,2,0.0015625000000000222,0.0031250000000000444
ieee5,35,189,3,1,0.024218750000000067,0.03125
ieee5,35,190,3,1,0.024218750000000067,0.03125
ieee5,35,191,3,2,0.0015625000000000222,0.0031250000000000444
ieee5,35,192,3,1,0.024218750000000067,0.03125
ieee5,35,193,3,1,0.024218750000000067,0.03125
ieee5,35,194,3,1,0.024218750000000067,0.03125
ieee5,35,195,3,1,0.024218750000000067,0.03125
ieee5,35,196,3,1,0.024218750000000067,0.03125
ieee5,35,197,3,1,0.024218750000000067,0.03125
ieee5,35,198,3,1,0.024218750000000067,0.03125
ieee5,35,199,3,1,0.024218750000000067,0.03125
ieee5,36,0,4,4,0.0,0.0
ieee5,36,1,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,2,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,3,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,4,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,5,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,6,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,7,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,8,4,2,0.0390625,0.015625
ieee5,36,9,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,10,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,11,4,4,0.0,0.0
ieee5,36,12,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,13,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,14,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,15,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,16,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,17,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,18,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,19,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,20,4,3,0.005468749999999911,0.0078125
ieee5,36,21,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,22,4,4,0.0,0.0
ieee5,36,23,4,4,0.0,0.0
ieee5,36,24,4,4,0.0,0.0
ieee5,36,25,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,26,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,27,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,28,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,29,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,30,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,31,4,4,0.0,0.0
ieee5,36,32,4,3,0.005468749999999911,0.0078125
ieee5,36,33,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,34,4,4,0.0,0.0
ieee5,36,35,4,3,0.005468749999999911,0.0078125
ieee5,36,37,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,38,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,39,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,40,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,41,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,42,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,43,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,44,4,3,0.005468749999999911,0.0078125
ieee5,36,45,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,46,4,2,0.0390625,0.015625
ieee5,36,47,4,2,0.0390625,0.015625
ieee5,36,48,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,49,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,50,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,51,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,52,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,53,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,54,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,55,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,56,4,4,0.0,0.0
ieee5,36,57,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,58,4,2,0.0390625,0.015625
ieee5,36,59,4,2,0.0390625,0.015625
ieee5,36,60,4,4,0.0,0.0
ieee5,36,61,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,62,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,63,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,64,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,65,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,66,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,67,4,4,0.0,0.0
ieee5,36,68,4,2,0.0390625,0.015625
ieee5,36,69,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,70,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,71,4,3,0.005468749999999911,0.0078125
ieee5,36,72,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,73,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,74,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,75,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,76,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,77,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,78,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,79,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,80,4,2,0.0390625,0.015625
ieee5,36,81,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,82,4,3,0.005468749999999911,0.0078125
ieee5,36,83,4,2,0.0390625,0.015625
ieee5,36,84,4,4,0.0,0.0
ieee5,36,85,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,86,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,87,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,88,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,89,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,90,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,91,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,92,4,2,0.0390625,0.015625
ieee5,36,93,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,94,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,95,4,2,0.0390625,0.015625
ieee5,36,96,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,97,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,98,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,99,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,100,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,101,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,102,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,103,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,104,4,4,0.0,0.0
ieee5,36,105,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,106,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,107,4,2,0.0390625,0.015625
ieee5,36,108,4,4,0.0,0.0
ieee5,36,109,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,110,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,111,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,112,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,113,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,114,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,115,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,116,4,4,0.0,0.0
ieee5,36,117,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,118,4,4,0.0,0.0
ieee5,36,119,4,2,0.0390625,0.015625
ieee5,36,120,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,121,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,122,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,123,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,124,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,125,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,126,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,127,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,128,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,129,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,130,4,4,0.0,0.0
ieee5,36,131,4,3,0.005468749999999911,0.0078125
ieee5,36,132,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,133,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,134,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,135,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,136,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,137,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,138,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,139,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,140,4,4,0.0,0.0
ieee5,36,141,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,142,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,143,4,2,0.0390625,0.015625
ieee5,36,144,4,4,0.0,0.0
ieee5,36,145,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,146,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,147,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,148,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,149,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,150,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,151,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,152,4,2,0.0390625,0.015625
ieee5,36,153,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,154,4,4,0.0,0.0
ieee5,36,155,4,4,0.0,0.0
ieee5,36,156,4,4,0.0,0.0
ieee5,36,157,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,158,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,159,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,160,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,161,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,162,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,163,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,164,4,3,0.005468749999999911,0.0078125
ieee5,36,165,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,166,4,4,0.0,0.0
ieee5,36,167,4,3,0.005468749999999911,0.0078125
ieee5,36,168,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,169,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,170,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,171,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,172,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,173,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,174,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,175,4,4,0.0,0.0
ieee5,36,176,4,4,0.0,0.0
ieee5,36,177,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,178,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,179,4,2,0.0390625,0.015625
ieee5,36,180,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,181,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,182,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,183,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,184,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,185,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,186,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,187,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,188,4,2,0.0390625,0.015625
ieee5,36,189,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,190,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,191,4,2,0.0390625,0.015625
ieee5,36,192,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,193,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,194,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,195,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,196,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,197,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,198,4,1,0.026562500000000044,0.028124999999999956
ieee5,36,199,4,1,0.026562500000000044,0.028124999999999956
ieee5,37,0,1,4,0.13359374999999996,0.0625
ieee5,37,1,1,1,0.0,0.0
ieee5,37,2,1,1,0.0,0.0
ieee5,37,3,1,1,0.0,0.0
ieee5,37,4,1,1,0.0,0.0
ieee5,37,5,1,1,0.0,0.0
ieee5,37,6,1,1,0.0,0.0
ieee5,37,7,1,1,0.0,0.0
ieee5,37,8,1,2,0.1460937499999999,0.050000000000000044
ieee5,37,9,1,1,0.0,0.0
ieee5,37,10,1,1,0.0,0.0
ieee5,37,11,1,4,0.13359374999999996,0.0625
ieee5,37,12,1,1,0.0,0.0
ieee5,37,13,1,1,0.0,0.0
ieee5,37,14,1,1,0.0,0.0
ieee5,37,15,1,1,0.0,0.0
ieee5,37,16,1,1,0.0,0.0
ieee5,37,17,1,1,0.0,0.0
ieee5,37,18,1,1,0.0,0.0
ieee5,37,19,1,1,0.0,0.0
ieee5,37,20,1,3,0.04843749999999991,0.0234375
ieee5,37,21,1,1,0.0,0.0
ieee5,37,22,1,4,0.13359374999999996,0.0625
ieee5,37,23,1,4,0.13359374999999996,0.0625
ieee5,37,24,1,4,0.13359374999999996,0.0625
ieee5,37,25,1,1,0.0,0.0
ieee5,37,26,1,1,0.0,0.0
ieee5,37,27,1,1,0.0,0.0
ieee5,37,28,1,1,0.0,0.0
ieee5,37,29,1,1,0.0,0.0
ieee5,37,30,1,1,0.0,0.0
ieee5,37,31,1,4,0.13359374999999996,0.0625
ieee5,37,32,1,3,0.04843749999999991,0.0234375
ieee5,37,33,1,1,0.0,0.0
ieee5,37,34,1,4,0.13359374999999996,0.0625
ieee5,37,35,1,3,0.04843749999999991,0.0234375
ieee5,37,36,1,4,0.13359374999999996,0.0625
ieee5,37,38,1,1,0.0,0.0
ieee5,37,39,1,1,0.0,0.0
ieee5,37,40,1,1,0.0,0.0
ieee5,37,41,1,1,0.0,0.0
ieee5,37,42,1,1,0.0,0.0
ieee5,37,43,1,1,0.0,0.0
ieee5,37,44,1,3,0.04843749999999991,0.0234375
ieee5,37,45,1,1,0.0,0.0
ieee5,37,46,1,2,0.1460937499999999,0.050000000000000044
ieee5,37,47,1,2,0.1460937499999999,0.050000000000000044
ieee5,37,48,1,1,0.0,0.0
ieee5,37,49,1,1,0.0,0.0
ieee5,37,50,1,1,0.0,0.0
ieee5,37,51,1,1,0.0,0.0
ieee5,37,52,1,1,0.0,0.0
ieee5,37,53,1,1,0.0,0.0
ieee5,37,54,1,1,0.0,0.0
ieee5,37,55,1,1,0.0,0.0
ieee5,37,56,1,4,0.13359374999999996,0.0625
ieee5,37,57,1,1,0.0,0.0
ieee5,37,58,1,2,0.1460937499999999,0.050000000000000044
ieee5,37,59,1,2,0.1460937499999999,0.050000000000000044
ieee5,37,60,1,4,0.13359374999999996,0.0625
ieee5,37,61,1,1,0.0,0.0
ieee5,37,62,1,1,0.0,0.0
ieee5,37,63,1,1,0.0,0.0
ieee5,37,64,1,1,0.0,0.0
ieee5,37,65,1,1,0.0,0.0
ieee5,37,66,1,1,0.0,0.0
ieee5,37,67,1,4,0.13359374999999996,0.0625
ieee5,37,68,1,2,0.1460937499999999,0.050000000000000044
ieee5,37,69,1,1,0.0,0.0
ieee5,37,70,1,1,0.0,0.0
ieee5,37,71,1,3,0.04843749999999991,0.0234375
ieee5,37,72,1,1,0.0,0.0
ieee5,37,73,1,1,0.0,0.0
ieee5,37,74,1,1,0.0,0.0
ieee5,37,75,1,1,0.0,0.0
ieee5,37,76,1,1,0.0,0.0
ieee5,37,77,1,1,0.0,0.0
ieee5,37,78,1,1,0.0,0.0
ieee5,37,79,1,1,0.0,0.0
ieee5,37,80,1,2,0.1460937499999999,0.050000000000000044
ieee5,37,81,1,1,0.0,0.0
ieee5,37,82,1,3,0.04843749999999991,0.0234375
ieee5,37,83,1,2,0.1460937499999999,0.050000000000000044
ieee5,37,84,1,4,0.13359374999999996,0.0625
ieee5,37,85,1,1,0.0,0.0
ieee5,37,86,1,1,0.0,0.0
ieee5,37,87,1,1,0.0,0.0
ieee5,37,88,1,1,0.0,0.0
ieee5,37,89,1,1,0.0,0.0
ieee5,37,90,1,1,0.0,0.0
ieee5,37,91,1,1,0.0,0.0
ieee5,37,92,1,2,0.1460937499999999,0.050000000000000044
ieee5,37,93,1,1,0.0,0.0
ieee5,37,94,1,1,0.0,0.0
ieee5,37,95,1,2,0.1460937499999999,0.050000000000000044
ieee5,37,96,1,1,0.0,0.0
ieee5,37,97,1,1,0.0,0.0
ieee5,37,98,1,1,0.0,0.0
ieee5,37,99,1,1,0.0,0.0
ieee5,37,100,1,1,0.0,0.0
ieee5,37,101,1,1,0.0,0.0
ieee5,37,102,1,1,0.0,0.0
ieee5,37,103,1,1,0.0,0.0
ieee5,37,104,1,4,0.13359374999999996,0.0625
ieee5,37,105,1,1,0.0,0.0
ieee5,37,106,1,1,0.0,0.0
ieee5,37,107,1,2,0.1460937499999999,0.050000000000000044
ieee5,37,108,1,4,0.13359374999999996,0.0625
ieee5,37,109,1,1,0.0,0.0
ieee5,37,110,1,1,0.0,0.0
ieee5,37,111,1,1,0.0,0.0
ieee5,37,112,1,1,0.0,0.0
ieee5,37,113,1,1,0.0,0.0
ieee5,37,114,1,1,0.0,0.0
ieee5,37,115,1,1,0.0,0.0
ieee5,37,116,1,4,0.13359374999999996,0.0625
ieee5,37,117,1,1,0.0,0.0
ieee5,37,118,1,4,0.13359374999999996,0.0625
ieee5,37,119,1,2,0.1460937499999999,0.050000000000000044
ieee5,37,120,1,1,0.0,0.0
ieee5,37,121,1,1,0.0,0.0
ieee5,37,122,1,1,0.0,0.0
ieee5,37,123,1,1,0.0,0.0
ieee5,37,124,1,1,0.0,0.0
ieee5,37,125,1,1,0.0,0.0
ieee5,37,126,1,1,0.0,0.0
ieee5,37,127,1,1,0.0,0.0
ieee5,37,128,1,1,0.0,0.0
ieee5,37,129,1,1,0.0,0.0
ieee5,37,130,1,4,0.13359374999999996,0.0625
ieee5,37,131,1,3,0.04843749999999991,0.0234375
ieee5,37,132,1,1,0.0,0.0
ieee5,37,133,1,1,0.0,0.0
ieee5,37,134,1,1,0.0,0.0
ieee5,37,135,1,1,0.0,0.0
ieee5,37,136,1,1,0.0,0.0
ieee5,37,137,1,1,0.0,0.0
ieee5,37,138,1,1,0.0,0.0
ieee5,37,139,1,1,0.0,0.0
ieee5,37,140,1,4,0.13359374999999996,0.0625
ieee5,37,141,1,1,0.0,0.0
ieee5,37,142,1,1,0.0,0.0
ieee5,37,143,1,2,0.1460937499999999,0.050000000000000044
ieee5,37,144,1,4,0.13359374999999996,0.0625
ieee5,37,145,1,1,0.0,0.0
ieee5,37,146,1,1,0.0,0.0
ieee5,37,147,1,1,0.0,0.0
ieee5,37,148,1,1,0.0,0.0
ieee5,37,149,1,1,0.0,0.0
ieee5,37,150,1,1,0.0,0.0
ieee5,37,151,1,1,0.0,0.0
ieee5,37,152,1,2,0.1460937499999999,0.050000000000000044
ieee5,37,153,1,1,0.0,0.0
ieee5,37,154,1,4,0.13359374999999996,0.0625
ieee5,37,155,1,4,0.13359374999999996,0.0625
ieee5,37,156,1,4,0.13359374999999996,0.0625
ieee5,37,157,1,1,0.0,0.0
ieee5,37,158,1,1,0.0,0.0
ieee5,37,159,1,1,0.0,0.0
ieee5,37,160,1,1,0.0,0.0
ieee5,37,161,1,1,0.0,0.0
ieee5,37,162,1,1,0.0,0.0
ieee5,37,163,1,1,0.0,0.0
ieee5,37,164,1,3,0.04843749999999991,0.0234375
ieee5,37,165,1,1,0.0,0.0
ieee5,37,166,1,4,0.13359374999999996,0.0625
ieee5,37,167,1,3,0.04843749999999991,0.0234375
ieee5,37,168,1,1,0.0,0.0
ieee5,37,169,1,1,0.0,0.0
ieee5,37,170,1,1,0.0,0.0
ieee5,37,171,1,1,0.0,0.0
ieee5,37,172,1,1,0.0,0.0
ieee5,37,173,1,1,0.0,0.0
ieee5,37,174,1,1,0.0,0.0
ieee5,37,175,1,4,0.13359374999999996,0.0625
ieee5,37,176,1,4,0.13359374999999996,0.0625
ieee5,37,177,1,1,0.0,0.0
ieee5,37,178,1,1,0.0,0.0
ieee5,37,179,1,2,0.1460937499999999,0.050000000000000044
ieee5,37,180,1,1,0.0,0.0
ieee5,37,181,1,1,0.0,0.0
ieee5,37,182,1,1,0.0,0.0
ieee5,37,183,1,1,0.0,0.0
ieee5,37,184,1,1,0.0,0.0
ieee5,37,185,1,1,0.0,0.0
ieee5,37,186,1,1,0.0,0.0
ieee5,37,187,1,1,0.0,0.0
ieee5,37,188,1,2,0.1460937499999999,0.050000000000000044
ieee5,37,189,1,1,0.0,0.0
ieee5,37,190,1,1,0.0,0.0
ieee5,37,191,1,2,0.1460937499999999,0.050000000000000044
ieee5,37,192,1,1,0.0,0.0
ieee5,37,193,1,1,0.0,0.0
ieee5,37,194,1,1,0.0,0.0
ieee5,37,195,1,1,0.0,0.0
ieee5,37,196,1,1,0.0,0.0
ieee5,37,197,1,1,0.0,0.0
ieee5,37,198,1,1,0.0,0.0
ieee5,37,199,1,1,0.0,0.0
ieee5,38,0,1,4,0.09843750000000007,0.059374999999999956
ieee5,38,1,1,1,0.0,0.0
ieee5,38,2,1,1,0.0,0.0
ieee5,38,3,1,1,0.0,0.0
ieee5,38,4,1,1,0.0,0.0
ieee5,38,5,1,1,0.0,0.0
ieee5,38,6,1,1,0.0,0.0
ieee5,38,7,1,1,0.0,0.0
ieee5,38,8,1,2,0.08515624999999993,0.051562499999999956
ieee5,38,9,1,1,0.0,0.0
ieee5,38,10,1,1,0.0,0.0
ieee5,38,11,1,4,0.09843750000000007,0.059374999999999956
ieee5,38,12,1,1,0.0,0.0
ieee5,38,13,1,1,0.0,0.0
ieee5,38,14,1,1,0.0,0.0
ieee5,38,15,1,1,0.0,0.0
ieee5,38,16,1,1,0.0,0.0
ieee5,38,17,1,1,0.0,0.0
ieee5,38,18,1,1,0.0,0.0
ieee5,38,19,1,1,0.0,0.0
ieee5,38,20,1,3,0.0210937499999998,0.020312499999999956
ieee5,38,21,1,1,0.0,0.0
ieee5,38,22,1,4,0.09843750000000007,0.059374999999999956
ieee5,38,23,1,4,0.09843750000000007,0.059374999999999956
ieee5,38,24,1,4,0.09843750000000007,0.059374999999999956
ieee5,38,25,1,1,0.0,0.0
ieee5,38,26,1,1,0.0,0.0
ieee5,38,27,1,1,0.0,0.0
ieee5,38,28,1,1,0.0,0.0
ieee5,38,29,1,1,0.0,0.0
ieee5,38,30,1,1,0.0,0.0
ieee5,38,31,1,4,0.09843750000000007,0.059374999999999956
ieee5,38,32,1,3,0.0210937499999998,0.020312499999999956
ieee5,38,33,1,1,0.0,0.0
ieee5,38,34,1,4,0.09843750000000007,0.059374999999999956
ieee5,38,35,1,3,0.0210937499999998,0.020312499999999956
ieee5,38,36,1,4,0.09843750000000007,0.059374999999999956
ieee5,38,37,1,1,0.0,0.0
ieee5,38,39,1,1,0.0,0.0
ieee5,38,40,1,1,0.0,0.0
ieee5,38,41,1,1,0.0,0.0
ieee5,38,42,1,1,0.0,0.0
ieee5,38,43,1,1,0.0,0.0
ieee5,38,44,1,3,0.0210937499999998,0.020312499999999956
ieee5,38,45,1,1,0.0,0.0
ieee5,38,46,1,2,0.08515624999999993,0.051562499999999956
ieee5,38,47,1,2,0.08515624999999993,0.051562499999999956
ieee5,38,48,1,1,0.0,0.0
ieee5,38,49,1,1,0.0,0.0
ieee5,38,50,1,1,0.0,0.0
ieee5,38,51,1,1,0.0,0.0
ieee5,38,52,1,1,0.0,0.0
ieee5,38,53,1,1,0.0,0.0
ieee5,38,54,1,1,0.0,0.0
ieee5,38,55,1,1,0.0,0.0
ieee5,38,56,1,4,0.09843750000000007,0.059374999999999956
ieee5,38,57,1,1,0.0,0.0
ieee5,38,58,1,2,0.08515624999999993,0.051562499999999956
ieee5,38,59,1,2,0.08515624999999993,0.051562499999999956
ieee5,38,60,1,4,0.09843750000000007,0.059374999999999956
ieee5,38,61,1,1,0.0,0.0
ieee5,38,62,1,1,0.0,0.0
ieee5,38,63,1,1,0.0,0.0
ieee5,38,64,1,1,0.0,0.0
ieee5,38,65,1,1,0.0,0.0
ieee5,38,66,1,1,0.0,0.0
ieee5,38,67,1,4,0.09843750000000007,0.059374999999999956
ieee5,38,68,1,2,0.08515624999999993,0.051562499999999956
ieee5,38,69,1,1,0.0,0.0
ieee5,38,70,1,1,0.0,0.0
ieee5,38,71,1,3,0.0210937499999998,0.020312499999999956
ieee5,38,72,1,1,0.0,0.0
ieee5,38,73,1,1,0.0,0.0
ieee5,38,74,1,1,0.0,0.0
ieee5,38,75,1,1,0.0,0.0
ieee5,38,76,1,1,0.0,0.0
ieee5,38,77,1,1,0.0,0.0
ieee5,38,78,1,1,0.0,0.0
ieee5,38,79,1,1,0.0,0.0
ieee5,38,80,1,2,0.08515624999999993,0.051562499999999956
ieee5,38,81,1,1,0.0,0.0
ieee5,38,82,1,3,0.0210937499999998,0.020312499999999956
ieee5,38,83,1,2,0.08515624999999993,0.051562499999999956
ieee5,38,84,1,4,0.09843750000000007,0.059374999999999956
ieee5,38,85,1,1,0.0,0.0
ieee5,38,86,1,1,0.0,0.0
ieee5,38,87,1,1,0.0,0.0
ieee5,38,88,1,1,0.0,0.0
ieee5,38,89,1,1,0.0,0.0
ieee5,38,90,1,1,0.0,0.0
ieee5,38,91,1,1,0.0,0.0
ieee5,38,92,1,2,0.08515624999999993,0.051562499999999956
ieee5,38,93,1,1,0.0,0.0
ieee5,38,94,1,1,0.0,0.0
ieee5,38,95,1,2,0.08515624999999993,0.051562499999999956
ieee5,38,96,1,1,0.0,0.0
ieee5,38,97,1,1,0.0,0.0
ieee5,38,98,1,1,0.0,0.0
ieee5,38,99,1,1,0.0,0.0
ieee5,38,100,1,1,0.0,0.0
ieee5,38,101,1,1,0.0,0.0
ieee5,38,102,1,1,0.0,0.0
ieee5,38,103,1,1,0.0,0.0
ieee5,38,104,1,4,0.09843750000000007,0.059374999999999956
ieee5,38,105,1,1,0.0,0.0
ieee5,38,106,1,1,0.0,0.0
ieee5,38,107,1,2,0.08515624999999993,0.051562499999999956
ieee5,38,108,1,4,0.09843750000000007,0.059374999999999956
ieee5,38,109,1,1,0.0,0.0
ieee5,38,110,1,1,0.0,0.0
ieee5,38,111,1,1,0.0,0.0
ieee5,38,112,1,1,0.0,0.0
ieee5,38,113,1,1,0.0,0.0
ieee5,38,114,1,1,0.0,0.0
ieee5,38,115,1,1,0.0,0.0
ieee5,38,116,1,4,0.09843750000000007,0.059374999999999956
ieee5,38,117,1,1,0.0,0.0
ieee5,38,118,1,4,0.09843750000000007,0.059374999999999956
