system,sequence,xi1,xi2,xi3,mean_u_ctrl,std_u_ctrl,mean_u_raw,std_u_raw,n_eval
ieee9,39 3 33,39,3,33,0.9690000000000001,0.03998749804626442,0.9130000000000003,0.06380438856379708,80.0
ieee9,11 39 12,11,39,12,0.9720000000000002,0.0457820925690384,0.9160000000000001,0.06740919818541088,80.0
ieee9,16 51 21,16,51,21,0.9720000000000002,0.042142615011410964,0.9160000000000001,0.06499230723708768,80.0
ieee9,0 32 17,0,32,17,0.9760000000000002,0.05425863986500216,0.9270000000000003,0.11095494581135175,80.0
ieee9,40 46 28,40,46,28,0.9870000000000001,0.06565820588471787,0.9540000000000003,0.1667453147767577,80.0
ieee9,20 43 27,20,43,27,0.9740000000000002,0.05332916650389354,0.9220000000000003,0.08761278445523805,80.0
ieee9,1 28 41,1,28,41,0.9940000000000001,0.0724154679609267,0.9530000000000001,0.13620205578477884,80.0
ieee9,3 9 30,3,9,30,0.9680000000000002,0.039191835884530846,0.9120000000000001,0.06337191807101944,80.0
ieee9,44 4 52,44,4,52,0.977,0.05320714237769212,0.9280000000000002,0.1103449137930698,80.0
ieee9,35 15 5,35,15,5,0.984,0.0662117814289874,0.9560000000000002,0.18304097901836086,80.0
ieee9,12 8 1,12,8,1,0.9680000000000002,0.039191835884530846,0.9120000000000001,0.06337191807101944,80.0
ieee9,29 15 26,29,15,26,0.9899999999999999,0.07085195833567341,0.9690000000000001,0.20029727906289693,80.0
ieee9,45 27 36,45,27,36,0.984,0.06374950980203692,0.9390000000000003,0.12457527844640767,80.0
ieee9,51 39 21,51,39,21,0.9680000000000002,0.039191835884530846,0.9120000000000001,0.06337191807101944,80.0
ieee9,37 14 29,37,14,29,0.9740000000000002,0.05332916650389354,0.9320000000000002,0.1383329317263247,80.0
ieee9,42 7 34,42,7,34,1.009,0.07745321168292507,0.9900000000000002,0.20134547424762247,80.0
ieee9,6 2 10,6,2,10,0.983,0.0683447144993671,0.9570000000000002,0.1868448554282403,80.0
ieee9,41 26 4,41,26,4,0.9800000000000001,0.055856960175075784,0.9310000000000003,0.11135079703351926,80.0
ieee9,4 49 6,4,49,6,0.9920000000000002,0.07652450587883597,0.9800000000000001,0.21908902300206645,80.0
ieee9,1 38 50,1,38,50,0.9920000000000002,0.07756287771866127,0.9800000000000001,0.21945386758952326,80.0
ieee9,23 33 21,23,33,21,0.9700000000000001,0.04074309757492673,0.914,0.0642183774320093,80.0
ieee9,16 32 48,16,32,48,0.9800000000000001,0.0558569601750758,0.9290000000000003,0.10601414999895062,80.0
ieee9,12 27 28,12,27,28,0.9680000000000002,0.039191835884530846,0.9120000000000001,0.06337191807101944,80.0
ieee9,21 28 49,21,28,49,0.9680000000000002,0.039191835884530846,0.9120000000000001,0.06337191807101944,80.0
ieee9,31 42 49,31,42,49,0.9899999999999999,0.06971370023173351,0.9490000000000002,0.13534770038681854,80.0
ieee9,18 2 17,18,2,17,0.9680000000000002,0.039191835884530846,0.9120000000000001,0.06337191807101944,80.0
ieee9,1 0 50,1,0,50,0.9680000000000002,0.039191835884530846,0.9120000000000001,0.06337191807101944,80.0
ieee9,34 52 51,34,52,51,1.001,0.07154718722633337,0.9750000000000003,0.18475659663459923,80.0
ieee9,37 18 22,37,18,22,0.9690000000000001,0.03998749804626442,0.9130000000000003,0.06380438856379708,80.0
ieee9,52 47 45,52,47,45,0.9710000000000001,0.04689349635077342,0.9220000000000003,0.10805554127392081,80.0
ieee9,24 18 9,24,18,9,0.977,0.05469003565550126,0.9350000000000002,0.1384738242412623,80.0
ieee9,39 24 37,39,24,37,0.9680000000000002,0.039191835884530846,0.9120000000000001,0.06337191807101944,80.0
ieee9,46 17 44,46,17,44,0.9770000000000001,0.050109879265470204,0.9280000000000002,0.1088852607105296,80.0
ieee9,37 45 2,37,45,2,0.9740000000000002,0.05332916650389354,0.9320000000000002,0.1383329317263247,80.0
ieee9,18 48 43,18,48,43,0.9680000000000002,0.039191835884530846,0.9120000000000001,0.06337191807101944,80.0
ieee9,15 23 22,15,23,22,0.9949999999999999,0.07677890335241837,0.9830000000000002,0.21852002196595172,80.0
ieee9,20 38 42,20,38,42,0.9960000000000001,0.07683749084919418,0.9840000000000002,0.21832086478392307,80.0
ieee9,45 37 44,45,37,44,0.9730000000000001,0.04807286136688766,0.9240000000000002,0.10836973747315254,80.0
ieee9,17 22 37,17,22,37,0.9720000000000001,0.04749736834815167,0.9230000000000003,0.10821737383618216,80.0
ieee9,42 10 48,42,10,48,0.9680000000000002,0.039191835884530846,0.9120000000000001,0.06337191807101944,80.0
ieee9,23 36 45,23,36,45,0.9770000000000001,0.05469003565550127,0.9250000000000002,0.088175960442742,80.0
ieee9,50 42 23,50,42,23,1.01,0.08977750274985377,1.0060000000000002,0.22795613613149357,80.0
ieee9,9 52 1,9,52,1,0.9760000000000002,0.054258639865002144,0.9340000000000002,0.13843409984537774,80.0
ieee9,3 35 32,3,35,32,0.9730000000000001,0.04637887450122093,0.9170000000000001,0.0677569184659397,80.0
ieee9,48 11 33,48,11,33,0.9680000000000002,0.039191835884530846,0.9120000000000001,0.06337191807101944,80.0
ieee9,19 31 43,19,31,43,0.9800000000000001,0.05585696017507577,0.9330000000000002,0.11640876255677664,80.0
ieee9,5 29 31,5,29,31,0.9800000000000001,0.06000000000000001,0.9350000000000002,0.1231868499475492,80.0
ieee9,24 16 53,24,16,53,0.9919999999999998,0.06881860213634103,0.9640000000000002,0.18260339536821327,80.0
ieee9,5 13 14,5,13,14,1.004,0.08845337754998393,1.0080000000000002,0.24790320691753873,80.0
ieee9,40 25 43,40,25,43,0.9940000000000001,0.06785278181474952,0.9420000000000002,0.09547774609824008,80.0
ieee9,47 4 25,47,4,25,0.984,0.061188234163113434,0.9420000000000002,0.14027116596079184,80.0
ieee9,13 33 34,13,33,34,0.9920000000000002,0.06997142273814361,0.9660000000000002,0.1858063508064243,80.0
ieee9,19 32 44,19,32,44,0.9790000000000001,0.055488737596020334,0.9370000000000003,0.13853158484620037,80.0
ieee9,2 48 11,2,48,11,0.9720000000000002,0.0457820925690384,0.9160000000000001,0.06740919818541088,80.0
ieee9,22 29 8,22,29,8,0.9780000000000001,0.05211525688318155,0.929,0.10972237693378686,80.0
ieee9,29 2 37,29,2,37,0.9920000000000002,0.07756287771866127,0.9850000000000001,0.2309437160868423,80.0
ieee9,12 47 49,12,47,49,0.9680000000000002,0.039191835884530846,0.9120000000000001,0.06337191807101944,80.0
ieee9,10 3 31,10,3,31,0.9680000000000002,0.039191835884530846,0.9120000000000001,0.06337191807101944,80.0
ieee9,49 40 4,49,40,4,1.04,0.09633275663033837,1.0440000000000003,0.22957351763650793,80.0
ieee9,9 23 6,9,23,6,0.982,0.060630025564896474,0.9420000000000002,0.14420818284688286,80.0
ieee9,51 42 31,51,42,31,0.9949999999999999,0.07677890335241835,0.9780000000000001,0.20629105651966592,80.0
ieee9,39 8 41,39,8,41,0.9720000000000002,0.0457820925690384,0.9160000000000001,0.06740919818541088,80.0
ieee9,48 50 2,48,50,2,0.9700000000000001,0.042661458015403095,0.9140000000000003,0.06545227268781428,80.0
ieee9,27 18 24,27,18,24,0.9770000000000001,0.054690035655501276,0.9350000000000002,0.1384738242412623,80.0
ieee9,1 11 31,1,11,31,0.975,0.053805204209258425,0.9330000000000002,0.13838713813068038,80.0
ieee9,20 15 53,20,15,53,0.9890000000000001,0.07070360669725415,0.9680000000000002,0.20043951706188087,80.0
ieee9,38 16 32,38,16,32,0.9970000000000001,0.07260165287374663,0.9590000000000003,0.15112577543225383,80.0
ieee9,47 12 6,47,12,6,0.9680000000000002,0.039191835884530846,0.9120000000000001,0.06337191807101944,80.0
ieee9,12 21 50,12,21,50,0.9680000000000002,0.039191835884530846,0.9120000000000001,0.06337191807101944,80.0
ieee9,6 17 2,6,17,2,0.9870000000000001,0.06565820588471787,0.9590000000000002,0.18231566032571098,80.0
ieee9,50 23 4,50,23,4,1.0030000000000001,0.08758424515859002,1.0170000000000001,0.26681641628655467,80.0
ieee9,10 6 32,10,6,32,0.983,0.06221736092120913,0.9480000000000002,0.16277591959500648,80.0
ieee9,49 13 9,49,13,9,0.975,0.05229722745997154,0.921,0.0797433382797585,80.0
ieee9,43 1 46,43,1,46,1.0030000000000001,0.08093824806604107,0.9980000000000002,0.23150809921037324,80.0
ieee9,14 0 33,14,0,33,0.9760000000000002,0.04963869458396343,0.9220000000000003,0.0779487010796203,80.0
ieee9,11 8 4,11,8,4,0.977,0.056133768802744746,0.9350000000000002,0.1390503505928698,80.0
ieee9,33 7 42,33,7,42,1.0100000000000002,0.08136338242723197,1.0000000000000002,0.21890637268019406,80.0
ieee9,30 4 12,30,4,12,0.9720000000000002,0.0457820925690384,0.9160000000000001,0.06740919818541088,80.0
ieee9,50 15 14,50,15,14,1.005,0.08749285685128816,1.0190000000000001,0.2662311026157538,80.0
ieee9,15 13 38,15,13,38,0.9789999999999999,0.055488737596020334,0.937,0.13853158484620035,80.0
ieee9,5 36 15,5,36,15,0.974,0.04862098312457288,0.9250000000000004,0.10851267207105354,80.0
ieee9,44 18 34,44,18,34,0.9740000000000002,0.0502394267483219,0.9180000000000004,0.07039886362719218,80.0
ieee9,34 8 2,34,8,2,0.976,0.04963869458396343,0.9270000000000002,0.10877040038539897,80.0
ieee9,26 40 38,26,40,38,0.976,0.05571355310873648,0.9340000000000002,0.1390107909480412,80.0
ieee9,42 33 3,42,33,3,0.974,0.04862098312457288,0.9250000000000002,0.10851267207105354,80.0
ieee9,15 37 41,15,37,41,0.9860000000000001,0.0654522726878143,0.9580000000000002,0.18241710446117712,80.0
ieee9,6 5 32,6,5,32,0.998,0.08195120499419152,0.9930000000000003,0.23304720551853872,80.0
ieee9,31 45 44,31,45,44,0.9700000000000001,0.044497190922573995,0.914,0.06666333324999585,80.0
ieee9,2 47 18,2,47,18,0.974,0.05023942674832189,0.9200000000000002,0.07848566748139435,80.0
ieee9,25 6 50,25,6,50,0.993,0.07450503338701353,0.9740000000000002,0.20347972872008654,80.0
ieee9,11 15 29,11,15,29,1.0050000000000001,0.08375559682791354,1.012,0.2541180827882975,80.0
ieee9,18 17 13,18,17,13,0.974,0.0502394267483219,0.9180000000000004,0.07039886362719218,80.0
ieee9,29 14 19,29,14,19,0.975,0.053805204209258425,0.9330000000000002,0.13838713813068038,80.0
ieee9,24 0 49,24,0,49,0.9700000000000001,0.04074309757492673,0.9140000000000003,0.06421837743200928,80.0
ieee9,0 4 6,0,4,6,0.9720000000000001,0.04749736834815167,0.9230000000000003,0.10821737383618214,80.0
ieee9,0 15 24,0,15,24,0.982,0.06193545026880809,0.9470000000000001,0.16282198868703213,80.0
ieee9,12 41 0,12,41,0,0.9680000000000002,0.039191835884530846,0.9120000000000001,0.06337191807101944,80.0
ieee9,20 30 41,20,30,41,0.9680000000000002,0.039191835884530846,0.9120000000000001,0.06337191807101944,80.0
ieee9,27 40 1,27,40,1,0.9760000000000002,0.058514955353311165,0.9260000000000002,0.09697422337920528,80.0
ieee9,25 29 11,25,29,11,0.9940000000000001,0.07241546796092671,0.9660000000000002,0.1836409540380359,80.0
ieee9,21 12 35,21,12,35,0.9700000000000001,0.042661458015403095,0.914,0.0654522726878143,80.0
ieee9,16 31 13,16,31,13,0.992,0.06400000000000003,0.9380000000000003,0.08669486720677297,80.0
ieee9,8 31 5,8,31,5,0.982,0.061935450268808104,0.9400000000000002,0.1408545348932721,80.0
ieee9,41 35 28,41,35,28,0.9850000000000001,0.06523036102920174,0.9570000000000002,0.18251301323467328,80.0
ieee9,16 8 20,16,8,20,0.9789999999999999,0.052526183946675596,0.93,0.10981803130633878,80.0
ieee9,10 16 44,10,16,44,0.9800000000000001,0.057271284253105424,0.9380000000000003,0.13912584231550948,80.0
ieee9,48 26 11,48,26,11,0.9720000000000002,0.0457820925690384,0.9160000000000001,0.06740919818541088,80.0
ieee9,1 19 20,1,19,20,0.9880000000000001,0.07166589146867566,0.9620000000000001,0.18717905865774623,80.0
ieee9,12 2 4,12,2,4,0.9680000000000002,0.039191835884530846,0.9120000000000001,0.06337191807101944,80.0
ieee9,3 22 33,3,22,33,0.9680000000000002,0.039191835884530846,0.9120000000000001,0.06337191807101944,80.0
ieee9,1 44 49,1,44,49,0.9720000000000001,0.04749736834815167,0.9230000000000003,0.10821737383618216,80.0
ieee9,0 41 4,0,41,4,0.9780000000000001,0.056533176100410296,0.9240000000000002,0.08236504112789599,80.0
ieee9,0 49 35,0,49,35,0.9720000000000001,0.04915282290977804,0.9230000000000003,0.10895411878400926,80.0
ieee9,20 44 28,20,44,28,0.9730000000000001,0.049709154086546276,0.9240000000000002,0.10910545357588686,80.0
ieee9,13 12 49,13,12,49,0.9720000000000002,0.0457820925690384,0.9160000000000001,0.06740919818541088,80.0
ieee9,26 14 20,26,14,20,0.9760000000000002,0.05276362383309169,0.9270000000000002,0.1102315744240279,80.0
ieee9,8 0 12,8,0,12,0.9680000000000002,0.039191835884530846,0.9120000000000001,0.06337191807101944,80.0
ieee9,22 53 34,22,53,34,0.9870000000000001,0.06189507250177516,0.9380000000000003,0.1138244262010576,80.0
ieee9,37 53 48,37,53,48,0.9680000000000002,0.039191835884530846,0.9120000000000001,0.06337191807101944,80.0
ieee9,12 17 6,12,17,6,0.9690000000000001,0.03998749804626442,0.9130000000000003,0.06380438856379708,80.0
ieee9,22 30 41,22,30,41,0.9680000000000002,0.039191835884530846,0.9120000000000001,0.06337191807101944,80.0
ieee9,41 34 45,41,34,45,0.984,0.0649923072370877,0.9440000000000002,0.14582180906846554,80.0
ieee9,51 11 5,51,11,5,0.998,0.08388086790204308,0.9950000000000001,0.23565865144314144,80.0
ieee9,15 10 27,15,10,27,0.9770000000000001,0.058915193286621745,0.9420000000000002,0.16246845847733032,80.0
ieee9,6 35 4,6,35,4,0.9720000000000001,0.04214261501141097,0.9160000000000001,0.06499230723708768,80.0
ieee9,21 38 14,21,38,14,0.9680000000000002,0.039191835884530846,0.9120000000000001,0.06337191807101944,80.0
ieee9,44 7 9,44,7,9,0.9720000000000001,0.0457820925690384,0.9160000000000001,0.06740919818541088,80.0
ieee9,14 49 13,14,49,13,1.0050000000000001,0.0856446145417212,0.9800000000000001,0.18373894524569362,80.0
ieee9,52 34 27,52,34,27,0.9810000000000001,0.06292058486695751,0.9410000000000002,0.1453237764441869,80.0
ieee9,0 49 3,0,49,3,0.9680000000000002,0.039191835884530846,0.9120000000000001,0.06337191807101944,80.0
ieee9,15 28 26,15,28,26,0.983,0.06473793323855806,0.9550000000000001,0.18268825906445116,80.0
ieee9,37 8 36,37,8,36,0.9720000000000001,0.04749736834815167,0.9230000000000003,0.10821737383618214,80.0
ieee9,30 38 3,30,38,3,0.9710000000000001,0.04689349635077342,0.9220000000000003,0.10805554127392081,80.0
ieee9,43 17 25,43,17,25,0.99,0.06244997998398402,0.9340000000000002,0.07876547467006088,80.0
ieee9,50 25 21,50,25,21,0.9700000000000001,0.042661458015403095,0.914,0.0654522726878143,80.0
ieee9,41 25 53,41,25,53,0.9840000000000002,0.062481997407253256,0.9350000000000002,0.11443338673656392,80.0
ieee9,3 15 24,3,15,24,0.9730000000000001,0.04807286136688766,0.9240000000000002,0.10836973747315254,80.0
ieee9,42 38 44,42,38,44,0.985,0.06272957835024878,0.9500000000000002,0.16266530054071154,80.0
ieee9,9 5 3,9,5,3,0.9680000000000002,0.039191835884530846,0.9120000000000001,0.06337191807101944,80.0
ieee9,37 15 34,37,15,34,0.9949999999999999,0.07358668357794093,0.9810000000000002,0.21521849362914894,80.0
ieee9,15 35 33,15,35,33,0.9869999999999999,0.06565820588471787,0.9590000000000002,0.18231566032571098,80.0
ieee9,1 41 43,1,41,43,0.99,0.07307530362578045,0.9660000000000002,0.19006314740106775,80.0
ieee9,7 49 52,7,49,52,0.9960000000000001,0.07472616676907763,0.9530000000000001,0.13323287882501078,80.0
ieee9,19 12 9,19,12,9,0.9680000000000002,0.039191835884530846,0.9120000000000001,0.06337191807101944,80.0
ieee9,14 9 39,14,9,39,0.9680000000000002,0.039191835884530846,0.9120000000000001,0.06337191807101944,80.0
ieee9,3 33 50,3,33,50,0.9690000000000001,0.03998749804626442,0.9130000000000003,0.06380438856379708,80.0
ieee9,10 35 34,10,35,34,0.9840000000000002,0.061188234163113434,0.9490000000000002,0.162231316335657,80.0
ieee9,31 35 50,31,35,50,0.9720000000000001,0.047497368348151686,0.9160000000000001,0.068585712797929,80.0
ieee9,46 39 0,46,39,0,0.9680000000000002,0.039191835884530846,0.9120000000000001,0.06337191807101944,80.0
ieee9,22 26 34,22,26,34,0.9890000000000001,0.06479969135728969,0.9400000000000002,0.11523888232710348,80.0
ieee9,10 28 4,10,28,4,1.0030000000000001,0.07994373021069259,0.9980000000000002,0.2311622806601458,80.0
