update,mean_kl_from_pre_finetune,selected_action_changes,branch_survival_rate,unique_selected_actions,selected_actions,policy_distributions
26,0.0003190770512446761,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008223469369113445, 0.0, 0.0, 0.005958177614957094, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016476696357131004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007688074838370085, 0.0, 0.9516243934631348, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010029176250100136, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008721315301954746, 0.0, 0.0, 0.006063111592084169, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01805541105568409, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007850849069654942, 0.0, 0.9493266344070435, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009982763789594173, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008815933018922806, 0.0, 0.0, 0.0059052398428320885, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018634118139743805, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007679792586714029, 0.0, 0.9490010142326355, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00996383372694254, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
27,0.0020429983269423246,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006852013990283012, 0.0, 0.0, 0.004326455295085907, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013916670344769955, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00571608729660511, 0.0, 0.962039053440094, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007149771321564913, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007059116382151842, 0.0, 0.0, 0.004211357794702053, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01483801007270813, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005602885968983173, 0.0, 0.9614425897598267, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00684596411883831, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00715536018833518, 0.0, 0.0, 0.004107865039259195, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015382290817797184, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005478310398757458, 0.0, 0.9610297679901123, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006846431642770767, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
28,0.0034200071822851896,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0076371850445866585, 0.0, 0.0, 0.003917707595974207, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01451963558793068, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005021501798182726, 0.0, 0.9627721905708313, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006131880450993776, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007881195284426212, 0.0, 0.0, 0.0037567627150565386, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015442393720149994, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0048592849634587765, 0.0, 0.9622578620910645, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005802507046610117, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007905748672783375, 0.0, 0.0, 0.0036185281351208687, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01596778817474842, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004687048494815826, 0.0, 0.9620625376701355, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005758241750299931, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
29,0.003985309973359108,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008961507119238377, 0.0, 0.0, 0.003930315375328064, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015599199570715427, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004767061211168766, 0.0, 0.9609463214874268, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005795521195977926, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00942247174680233, 0.0, 0.0, 0.003801055019721389, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01684275083243847, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004662318155169487, 0.0, 0.9597388505935669, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00553257018327713, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009302979335188866, 0.0, 0.0, 0.003644079202786088, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01722603291273117, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004483572207391262, 0.0, 0.9598714113235474, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0054718246683478355, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
30,0.004624325782060623,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010604402981698513, 0.0, 0.0, 0.004141335841268301, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01769990473985672, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004697913769632578, 0.0, 0.9572216272354126, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00563479820266366, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011763247661292553, 0.0, 0.0, 0.0041944775730371475, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01994304172694683, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004798869136720896, 0.0, 0.9537263512611389, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005574028939008713, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011925454251468182, 0.0, 0.0, 0.00416448712348938, 0.0, 0.0, 0.0, 0.0, 0.0, 0.020837904885411263, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004767886828631163, 0.0, 0.9526616930961609, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005642589647322893, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
31,0.06399795413017273,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04102812707424164, 0.0, 0.0, 0.009965222328901291, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05008005350828171, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008755557239055634, 0.0, 0.8801015615463257, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010069581679999828, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05480122193694115, 0.0, 0.0, 0.011484596878290176, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0645492747426033, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009997584857046604, 0.0, 0.848196804523468, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010970505885779858, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06267556548118591, 0.0, 0.0, 0.012754885479807854, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07406449317932129, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010968770831823349, 0.0, 0.8275376558303833, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01199856773018837, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
32,0.24739496409893036,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09992460906505585, 0.0, 0.0, 0.0163718294352293, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09799633920192719, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012018016539514065, 0.0, 0.7600776553153992, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01361145917326212, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13937723636627197, 0.0, 0.0, 0.01901056058704853, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12808191776275635, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01373998261988163, 0.0, 0.6850305795669556, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014759685844182968, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17782291769981384, 0.0, 0.0, 0.022695930674672127, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15672381222248077, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016067033633589745, 0.0, 0.6099319458007812, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01675834134221077, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
33,0.0688151866197586,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.039057161659002304, 0.0, 0.0, 0.008785499259829521, 0.0, 0.0, 0.0, 0.0, 0.0, 0.050011951476335526, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00696831988170743, 0.0, 0.8863775730133057, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008799578994512558, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05419797822833061, 0.0, 0.0, 0.010332253761589527, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06591739505529404, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008036650717258453, 0.0, 0.8518238663673401, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009691769257187843, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07124587148427963, 0.0, 0.0, 0.012717700563371181, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0834963321685791, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009677409194409847, 0.0, 0.8114657998085022, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011396827176213264, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
34,0.012430169619619846,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013935872353613377, 0.0, 0.0, 0.004503961186856031, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02412595972418785, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0037753302603960037, 0.0, 0.9481554627418518, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005503547843545675, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018100040033459663, 0.0, 0.0, 0.005098944995552301, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03034830465912819, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004204097203910351, 0.0, 0.9363493919372559, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0058992356061935425, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02344318851828575, 0.0, 0.0, 0.006215554196387529, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03803355619311333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005036258138716221, 0.0, 0.9203382730484009, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0069331880658864975, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
35,0.009241806343197823,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009909417480230331, 0.0, 0.0, 0.0034340398851782084, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018985673785209656, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0028273595962673426, 0.0, 0.9602691531181335, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004574329126626253, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012420675717294216, 0.0, 0.0, 0.003791992086917162, 0.0, 0.0, 0.0, 0.0, 0.0, 0.023200761526823044, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0030754473991692066, 0.0, 0.9527078866958618, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004803224001079798, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01663092151284218, 0.0, 0.0, 0.004743673838675022, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02976517379283905, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0037838551215827465, 0.0, 0.9393138289451599, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005762497894465923, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
36,0.014835615642368793,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014154987409710884, 0.0, 0.0, 0.004395399708300829, 0.0, 0.0, 0.0, 0.0, 0.0, 0.026238104328513145, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0032850229181349277, 0.0, 0.9464909434318542, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005435644183307886, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017794953659176826, 0.0, 0.0, 0.004848386626690626, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03207644447684288, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003567912383005023, 0.0, 0.9360255002975464, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005686932243406773, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024690449237823486, 0.0, 0.0, 0.00622651819139719, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04216262325644493, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004501577466726303, 0.0, 0.9154881834983826, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006930692587047815, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
37,0.077904611825943,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03940948098897934, 0.0, 0.0, 0.009916581213474274, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0596126988530159, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006675307638943195, 0.0, 0.8744728565216064, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009913167916238308, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.050900984555482864, 0.0, 0.0, 0.01108485832810402, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0739884003996849, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007365089841187, 0.0, 0.8462268710136414, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010433832183480263, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07113782316446304, 0.0, 0.0, 0.014190051704645157, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09656742215156555, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009282875806093216, 0.0, 0.7962783575057983, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01254343893378973, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
38,0.34609630703926086,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12903733551502228, 0.0, 0.0, 0.023463550955057144, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12977337837219238, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014786376617848873, 0.0, 0.6843860745429993, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018553275614976883, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16452591121196747, 0.0, 0.0, 0.025613531470298767, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1563923954963684, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016059383749961853, 0.0, 0.6184059381484985, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019002826884388924, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2123064398765564, 0.0, 0.0, 0.03013053722679615, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18691258132457733, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01874791830778122, 0.0, 0.5308977365493774, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02100474201142788, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
39,0.8539991974830627,1,0.6666666666666666,2,36 36 19,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.285282164812088, 0.0, 0.0, 0.0388493686914444, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1885647028684616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024306243285536766, 0.0, 0.4370536804199219, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02594391070306301, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.34488654136657715, 0.0, 0.0, 0.03989061340689659, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21141009032726288, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02513762004673481, 0.0, 0.3536429703235626, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02503220923244953, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4021989107131958, 0.0, 0.0, 0.04253710061311722, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2270554006099701, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02687431499361992, 0.0, 0.276005357503891, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.025328896939754486, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
