update,environment,trajectories_per_batch,transitions,cumulative_trajectories,advantage_mean,advantage_std,value_loss,policy_loss,entropy,approximate_kl,clip_fraction,actor_gradient_norm,value_gradient_norm,mean_training_terminal_cost,entropy_t1,entropy_t2,branch_mean_kl_from_pre_finetune,branch_selected_action_changes,branch_branch_survival_rate,branch_unique_selected_actions,branch_selected_actions,branch_policy_distributions,validation_mean_u_ctrl,validation_std_u_ctrl,validation_median_u_ctrl,validation_q10_u_ctrl,validation_q90_u_ctrl,validation_safety,validation_dominant_sequence,validation_dominant_sequence_fraction,validation_unique_sequences,validation_sequence_entropy,validation_entropy_t1,validation_entropy_t2,validation_entropy_t3,validation_unique_sequence_count,validation_xi2_action_variation_across_y1_bins,validation_xi3_action_variation_across_y1_y2_bins,validation_mi_y1_xi2,validation_mi_y1y2_xi3,validation_observation_action_mutual_information,validation_classification,validation_n_bins,validation_deterministic_policy_evaluation,best_validation_so_far,entropy_t3
23,C1,48,96,1104,0.028760169188678283,0.09699711534852773,0.005171339958906174,-0.021571094170212746,1.2030458450317383,-0.00017735501751303673,0.0729166641831398,0.2711622714996338,0.11973543465137482,1.055,0.8458045125007629,1.56592857837677,0.0,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007426571100950241, 0.0, 0.0, 0.0051791733130812645, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015409632585942745, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008759059943258762, 0.0, 0.9510014653205872, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012223945930600166, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007928653620183468, 0.0, 0.0, 0.005437349434942007, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016793012619018555, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009099813178181648, 0.0, 0.948393702507019, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012347462587058544, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007812760770320892, 0.0, 0.0, 0.00529820378869772, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01686851494014263, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009023040533065796, 0.0, 0.948531985282898, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01246560737490654, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,
24,C1,48,96,1152,-0.042751177988946405,0.09467802374009632,0.00533718429505825,-0.0025271896738559008,1.1840537786483765,0.0025715846568346024,0.0,0.3331420123577118,0.1595260202884674,1.075,0.7864437699317932,1.5524441003799438,0.0,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0073365578427910805, 0.0, 0.0, 0.005313829984515905, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014422690495848656, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0078416233882308, 0.0, 0.953850507736206, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011234727688133717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007982000708580017, 0.0, 0.0, 0.00568368099629879, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016082756221294403, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008320010267198086, 0.0, 0.9503598809242249, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011571654118597507, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007888888008892536, 0.0, 0.0, 0.005525928921997547, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016229405999183655, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008200814947485924, 0.0, 0.9505439400672913, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011611063033342361, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,
25,C1,48,96,1200,0.0301067888915539,0.09307439169266339,0.004762261640280485,-0.030128920450806618,1.2057832479476929,0.0003217750636395067,0.0833333358168602,0.3995932340621948,0.11502054333686829,1.08,0.902819812297821,1.520498275756836,0.0002647924702614546,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008025660179555416, 0.0, 0.0, 0.006237998139113188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016084879636764526, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008346746675670147, 0.0, 0.9495484232902527, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011756339110434055, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00875831674784422, 0.0, 0.0, 0.006692975293844938, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018045717850327492, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008938714861869812, 0.0, 0.945347249507904, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012216993607580662, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008729987777769566, 0.0, 0.0, 0.006481206975877285, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018358003348112106, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008733428083360195, 0.0, 0.945541501045227, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01215589139610529, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,
26,ieee9_full,48,144,1248,0.05726014085240499,0.0676988582970257,0.002436303533613682,-0.05969215929508209,3.492795467376709,0.013631886802613735,0.0902777761220932,0.596630334854126,0.12062358111143112,0.9783333333333332,3.265564203262329,3.5071189403533936,0.0003190770512446761,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008223469369113445, 0.0, 0.0, 0.005958177614957094, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016476696357131004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007688074838370085, 0.0, 0.9516243934631348, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010029176250100136, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008721315301954746, 0.0, 0.0, 0.006063111592084169, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01805541105568409, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007850849069654942, 0.0, 0.9493266344070435, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009982763789594173, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008815933018922806, 0.0, 0.0, 0.0059052398428320885, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018634118139743805, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007679792586714029, 0.0, 0.9490010142326355, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00996383372694254, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,3.685692071914673
27,ieee9_full,48,144,1296,-0.023938684257692733,0.048886885217609324,0.001085852854885161,-0.06562288850545883,3.4253764152526855,0.034692805260419846,0.1736111044883728,0.4864010512828827,0.05913997069001198,0.9700000000000001,3.2353708744049072,3.388150453567505,0.0020429983269423246,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006852013990283012, 0.0, 0.0, 0.004326455295085907, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013916670344769955, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00571608729660511, 0.0, 0.962039053440094, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007149771321564913, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007059116382151842, 0.0, 0.0, 0.004211357794702053, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01483801007270813, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005602885968983173, 0.0, 0.9614425897598267, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00684596411883831, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00715536018833518, 0.0, 0.0, 0.004107865039259195, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015382290817797184, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005478310398757458, 0.0, 0.9610297679901123, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006846431642770767, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,3.6019928455352783
28,ieee9_full,48,144,1344,0.005923333322233655,0.06689559087982566,0.0018508841749280691,-0.04806466028094292,3.3985726833343506,-0.02407398819923401,0.0902777761220932,0.5836284756660461,0.02892271801829338,0.98,3.346074342727661,3.458690881729126,0.0034200071822851896,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0076371850445866585, 0.0, 0.0, 0.003917707595974207, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01451963558793068, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005021501798182726, 0.0, 0.9627721905708313, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006131880450993776, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007881195284426212, 0.0, 0.0, 0.0037567627150565386, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015442393720149994, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0048592849634587765, 0.0, 0.9622578620910645, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005802507046610117, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007905748672783375, 0.0, 0.0, 0.0036185281351208687, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01596778817474842, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004687048494815826, 0.0, 0.9620625376701355, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005758241750299931, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,3.4490015506744385
29,C1,48,96,1392,-0.07807605671435593,0.09505527838813128,0.006449750158935785,-0.020220154896378517,1.1870683431625366,0.009165246970951557,0.02083333395421505,0.6794695258140564,0.23571214079856873,1.0533333333333335,0.9111232161521912,1.4195157289505005,0.003985309973359108,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008961507119238377, 0.0, 0.0, 0.003930315375328064, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015599199570715427, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004767061211168766, 0.0, 0.9609463214874268, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005795521195977926, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00942247174680233, 0.0, 0.0, 0.003801055019721389, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01684275083243847, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004662318155169487, 0.0, 0.9597388505935669, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00553257018327713, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009302979335188866, 0.0, 0.0, 0.003644079202786088, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01722603291273117, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004483572207391262, 0.0, 0.9598714113235474, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0054718246683478355, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,
30,C1,48,96,1440,0.068799830070138,0.09701567007122566,0.006171295884996653,-0.010688821785151958,1.1853952407836914,0.0034454797860234976,0.1875,0.5837835669517517,0.19612260162830353,1.0433333333333332,0.7862481474876404,1.575931429862976,0.004624325782060623,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010604402981698513, 0.0, 0.0, 0.004141335841268301, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01769990473985672, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004697913769632578, 0.0, 0.9572216272354126, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00563479820266366, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011763247661292553, 0.0, 0.0, 0.0041944775730371475, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01994304172694683, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004798869136720896, 0.0, 0.9537263512611389, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005574028939008713, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011925454251468182, 0.0, 0.0, 0.00416448712348938, 0.0, 0.0, 0.0, 0.0, 0.0, 0.020837904885411263, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004767886828631163, 0.0, 0.9526616930961609, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005642589647322893, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.9899999999999999,0.06027713773341713,0.96,0.96,1.12,1.0,"[36, 19, 10]",1.0,1,-0.0,3.0428974628448486,3.8335070411364236,3.7057768404483795,1,1,1,0.0,0.0,0.0,effectively nonadaptive,5,True,0.9899999999999999,
31,ieee9_full,48,144,1488,0.02054505313281221,0.05467365324357183,0.0014830429572612047,-0.052365656942129135,3.4182958602905273,0.00865611620247364,0.0833333358168602,0.5132115483283997,0.060434456914663315,0.9783333333333332,2.941016912460327,3.654240846633911,0.06399795413017273,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04102812707424164, 0.0, 0.0, 0.009965222328901291, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05008005350828171, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008755557239055634, 0.0, 0.8801015615463257, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010069581679999828, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05480122193694115, 0.0, 0.0, 0.011484596878290176, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0645492747426033, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009997584857046604, 0.0, 0.848196804523468, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010970505885779858, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06267556548118591, 0.0, 0.0, 0.012754885479807854, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07406449317932129, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010968770831823349, 0.0, 0.8275376558303833, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01199856773018837, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,3.6455600261688232
32,C1,48,96,1536,-0.09764556208252904,0.09292657378730203,0.006869777571409941,-0.010105697438120842,1.1445008516311646,0.00460882019251585,0.010416666977107525,0.25519073009490967,0.2798004746437073,1.0583333333333333,0.6413169503211975,1.6489728689193726,0.24739496409893036,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09992460906505585, 0.0, 0.0, 0.0163718294352293, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09799633920192719, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012018016539514065, 0.0, 0.7600776553153992, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01361145917326212, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13937723636627197, 0.0, 0.0, 0.01901056058704853, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12808191776275635, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01373998261988163, 0.0, 0.6850305795669556, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014759685844182968, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17782291769981384, 0.0, 0.0, 0.022695930674672127, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15672381222248077, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016067033633589745, 0.0, 0.6099319458007812, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01675834134221077, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,
33,C1,48,96,1584,0.06414358582595985,0.0895810974388265,0.003936125431209803,-0.035051945596933365,1.1275376081466675,0.03505239263176918,0.1145833358168602,1.1570428609848022,0.03178948163986206,1.0666666666666667,0.5571524500846863,1.652117371559143,0.0688151866197586,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.039057161659002304, 0.0, 0.0, 0.008785499259829521, 0.0, 0.0, 0.0, 0.0, 0.0, 0.050011951476335526, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00696831988170743, 0.0, 0.8863775730133057, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008799578994512558, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05419797822833061, 0.0, 0.0, 0.010332253761589527, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06591739505529404, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008036650717258453, 0.0, 0.8518238663673401, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009691769257187843, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07124587148427963, 0.0, 0.0, 0.012717700563371181, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0834963321685791, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009677409194409847, 0.0, 0.8114657998085022, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011396827176213264, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,
34,C1,48,96,1632,-0.00914098262290158,0.0909065808438005,0.004319135565310717,-4.285077375243418e-05,1.0322648286819458,0.028691373765468597,0.3020833432674408,0.4753637909889221,0.08352214097976685,1.05,0.44809675216674805,1.597916603088379,0.012430169619619846,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013935872353613377, 0.0, 0.0, 0.004503961186856031, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02412595972418785, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0037753302603960037, 0.0, 0.9481554627418518, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005503547843545675, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018100040033459663, 0.0, 0.0, 0.005098944995552301, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03034830465912819, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004204097203910351, 0.0, 0.9363493919372559, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0058992356061935425, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02344318851828575, 0.0, 0.0, 0.006215554196387529, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03803355619311333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005036258138716221, 0.0, 0.9203382730484009, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0069331880658864975, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,
