update,mean_kl_from_pre_finetune,selected_action_changes,branch_survival_rate,unique_selected_actions,selected_actions,policy_distributions
26,0.016350923106074333,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06115330755710602, 0.0, 0.0, 0.16027896106243134, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05736227706074715, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01665729098021984, 0.0, 0.6924370527267456, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012111186981201172, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.061624303460121155, 0.0, 0.0, 0.15885740518569946, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05729474872350693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015862535685300827, 0.0, 0.6946200132369995, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011740961112082005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06050625070929527, 0.0, 0.0, 0.1485695242881775, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05805310606956482, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015815369784832, 0.0, 0.7048841118812561, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012171595357358456, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
27,0.06012604758143425,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05286044254899025, 0.0, 0.0, 0.11051317304372787, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05301346257328987, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012970629148185253, 0.0, 0.7616384029388428, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00900382548570633, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05343012884259224, 0.0, 0.0, 0.11065304279327393, 0.0, 0.0, 0.0, 0.0, 0.0, 0.053342461585998535, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012563283555209637, 0.0, 0.76115483045578, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008856265805661678, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05277645215392113, 0.0, 0.0, 0.10351961851119995, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05439227819442749, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012664283625781536, 0.0, 0.7673449516296387, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009302414022386074, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
28,0.1179581880569458,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04197828844189644, 0.0, 0.0, 0.08097290992736816, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04365763068199158, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008769897744059563, 0.0, 0.819005012512207, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005616283975541592, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.042914148420095444, 0.0, 0.0, 0.08227202296257019, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04438043758273125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00867247860878706, 0.0, 0.8161255121231079, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005635410081595182, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04280206561088562, 0.0, 0.0, 0.07769165188074112, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04565775766968727, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008860536850988865, 0.0, 0.8189743161201477, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006013663485646248, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
29,0.16295506060123444,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03251627832651138, 0.0, 0.0, 0.06886851042509079, 0.0, 0.0, 0.0, 0.0, 0.0, 0.035874977707862854, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006345049943774939, 0.0, 0.8525513410568237, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003843819722533226, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03346610441803932, 0.0, 0.0, 0.07023695856332779, 0.0, 0.0, 0.0, 0.0, 0.0, 0.036619484424591064, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006317569874227047, 0.0, 0.8494700193405151, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003889989573508501, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03372776880860329, 0.0, 0.0, 0.06666946411132812, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03805064037442207, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006514028646051884, 0.0, 0.8508199453353882, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004218187183141708, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
30,0.2342342585325241,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.028293954208493233, 0.0, 0.0, 0.05199030041694641, 0.0, 0.0, 0.0, 0.0, 0.0, 0.028072450309991837, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004400116857141256, 0.0, 0.8845510482788086, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002692151116207242, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02927742525935173, 0.0, 0.0, 0.05315471068024635, 0.0, 0.0, 0.0, 0.0, 0.0, 0.028625115752220154, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004370156675577164, 0.0, 0.881846010684967, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0027266154065728188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02962285839021206, 0.0, 0.0, 0.05073236674070358, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0296858549118042, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004495101049542427, 0.0, 0.8825082182884216, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002955658594146371, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
31,0.2708335816860199,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02805732935667038, 0.0, 0.0, 0.04441547766327858, 0.0, 0.0, 0.0, 0.0, 0.0, 0.025813577696681023, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003769718576222658, 0.0, 0.8957740068435669, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002169986255466938, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02927960269153118, 0.0, 0.0, 0.045680053532123566, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02636934071779251, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003749868832528591, 0.0, 0.8927082419395447, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002212771913036704, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.029753167182207108, 0.0, 0.0, 0.04379647225141525, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02729230374097824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0038439573254436255, 0.0, 0.8929179906845093, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0023961798287928104, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
32,0.24471218883991241,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02811412140727043, 0.0, 0.0, 0.049121346324682236, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02971341647207737, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004220989532768726, 0.0, 0.8866896629333496, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0021405851002782583, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.029438620433211327, 0.0, 0.0, 0.05060160160064697, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03029170073568821, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004184089135378599, 0.0, 0.8833026885986328, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002181387273594737, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.029827209189534187, 0.0, 0.0, 0.04861734062433243, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03109627403318882, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00425470108166337, 0.0, 0.8838709592819214, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0023335213772952557, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
33,0.21446593105793,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.026350386440753937, 0.0, 0.0, 0.055820394307374954, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03485141322016716, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005217720288783312, 0.0, 0.8755320906639099, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0022278858814388514, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0275338813662529, 0.0, 0.0, 0.05757711082696915, 0.0, 0.0, 0.0, 0.0, 0.0, 0.035464491695165634, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005158811807632446, 0.0, 0.872001588344574, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0022641769610345364, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02757934480905533, 0.0, 0.0, 0.0553998202085495, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03610272333025932, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00521980132907629, 0.0, 0.8733115196228027, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0023867494892328978, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
34,0.23531357944011688,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.021460598334670067, 0.0, 0.0, 0.05204922333359718, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0352456234395504, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005240935832262039, 0.0, 0.8840845823287964, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001919005298987031, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022380584850907326, 0.0, 0.0, 0.05392981693148613, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03589204326272011, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005190183874219656, 0.0, 0.8806549310684204, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0019523643422871828, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022421400994062424, 0.0, 0.0, 0.052086297422647476, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03659748286008835, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0052556237205863, 0.0, 0.8815795183181763, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0020596985705196857, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
35,0.2572777271270752,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0184384286403656, 0.0, 0.0, 0.0478777252137661, 0.0, 0.0, 0.0, 0.0, 0.0, 0.035392116755247116, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005008731037378311, 0.0, 0.891559362411499, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0017236226703971624, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019306795671582222, 0.0, 0.0, 0.05000611022114754, 0.0, 0.0, 0.0, 0.0, 0.0, 0.036164235323667526, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0049895029515028, 0.0, 0.8877662420272827, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0017670936649665236, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019339904189109802, 0.0, 0.0, 0.048395778983831406, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03691611811518669, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005042241420596838, 0.0, 0.888441801071167, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0018641336355358362, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
36,0.2627057731151581,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01669917069375515, 0.0, 0.0, 0.04662368446588516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.037298839539289474, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0052359821274876595, 0.0, 0.8923795819282532, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0017627367051318288, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017545856535434723, 0.0, 0.0, 0.049054499715566635, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03821522742509842, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00523875467479229, 0.0, 0.8881278038024902, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0018178034806624055, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01751052215695381, 0.0, 0.0, 0.047513652592897415, 0.0, 0.0, 0.0, 0.0, 0.0, 0.039043933153152466, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005286297295242548, 0.0, 0.8887282013893127, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0019174296176061034, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
37,0.23969244956970215,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016256636008620262, 0.0, 0.0, 0.05087852478027344, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04351389408111572, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006042518652975559, 0.0, 0.8813543319702148, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001954098464921117, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017086198553442955, 0.0, 0.0, 0.05371447652578354, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04459170997142792, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006032058037817478, 0.0, 0.8765585422515869, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0020170556381344795, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016944341361522675, 0.0, 0.0, 0.0519862174987793, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04549746587872505, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006080686114728451, 0.0, 0.8773733377456665, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00211802264675498, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
38,0.1732332706451416,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018208952620625496, 0.0, 0.0, 0.06656597554683685, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05895848199725151, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008405707776546478, 0.0, 0.8452315926551819, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002629287773743272, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01914389058947563, 0.0, 0.0, 0.07039923220872879, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06049478426575661, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008401434868574142, 0.0, 0.8388352990150452, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002725331112742424, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01890523172914982, 0.0, 0.0, 0.06827056407928467, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06165499985218048, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008471684530377388, 0.0, 0.839850664138794, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0028468803502619267, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
39,0.1911032795906067,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016729686409235, 0.0, 0.0, 0.061604347079992294, 0.0, 0.0, 0.0, 0.0, 0.0, 0.062434494495391846, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008603846654295921, 0.0, 0.8480835556983948, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0025441532488912344, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017407748848199844, 0.0, 0.0, 0.06466683745384216, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06364373862743378, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008481605909764767, 0.0, 0.8432050943374634, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002594966674223542, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01716720312833786, 0.0, 0.0, 0.06262987107038498, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06467575579881668, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008581921458244324, 0.0, 0.8442443609237671, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0027009183540940285, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
