rollout_id,theta_id,step,ess_fraction,max_weight,u_ctrl,chosen_action,dominant_expert,router_entropy,expert_disagreement,logit_scale,action_matches_dominant_expert,action_matches_uniform_experts,action_matches_routed_unscaled,flip_vs_dominant,flip_vs_uniform,router_dense_0,router_top2_0,expert_top_action_0,router_dense_1,router_top2_1,expert_top_action_1,router_dense_2,router_top2_2,expert_top_action_2,router_dense_3,router_top2_3,expert_top_action_3,fingerprint_0,fingerprint_1,fingerprint_2,fingerprint_3,fingerprint_4,fingerprint_5,fingerprint_6,fingerprint_7,fingerprint_8,fingerprint_9,fingerprint_10,fingerprint_11,fingerprint_12,fingerprint_13,fingerprint_14,fingerprint_15
30,30,2,0.002611342615769729,0.9986244904142384,0.24,21,3,1.3862857818603516,1.0,0.11974605917930603,0,0,0,1,1,0.249728262424469,0.4979805648326874,23,0.249139666557312,0.0,19,0.24937838315963745,0.0,6,0.25175368785858154,0.502019464969635,4,1.3043043613433838,-0.4700103998184204,-0.9436781406402588,0.04989311471581459,2.2683942317962646,0.804185688495636,0.5268537402153015,0.0837361142039299,1.3180087804794312,-0.3899630606174469,0.26010286808013916,-0.8809122443199158,-1.3426419496536255,0.4102248251438141,-1.3932613134384155,0.7625426054000854
31,31,0,0.9999999999999997,0.0026041666666666665,0.33,14,2,1.3861494064331055,1.0,0.11974605917930603,0,0,1,1,1,0.24357008934020996,0.0,23,0.24877911806106567,0.0,24,0.2541504204273224,0.5006402134895325,6,0.25350040197372437,0.49935975670814514,4,-0.4475083351135254,0.45614317059516907,0.7229113578796387,1.0658985376358032,-0.19111500680446625,-0.5723475813865662,1.5521763563156128,0.22747355699539185,1.1945291757583618,-0.3549416661262512,-0.9410633444786072,-0.010040386579930782,1.9699338674545288,0.6473258137702942,0.6403235197067261,0.03514645993709564
31,31,1,0.002693048927704751,0.98332233207401,0.21,24,2,1.3862794637680054,1.0,0.11974605917930603,0,0,1,1,1,0.24795891344547272,0.0,23,0.24979016184806824,0.0,24,0.2517314851284027,0.501206636428833,6,0.25051942467689514,0.498793363571167,4,-0.39209339022636414,0.602809488773346,0.5713933706283569,1.0802005529403687,-0.11143970489501953,-0.5554548501968384,1.4833011627197266,-0.42793771624565125,1.3127763271331787,-0.47835108637809753,-0.8477392792701721,-0.0292962733656168,2.157660961151123,0.7181886434555054,0.5570340156555176,0.09758108854293823
31,31,2,0.002609995185846052,0.9988821741224753,0.21,21,3,1.3862531185150146,1.0,0.11974605917930603,0,0,0,1,1,0.24791748821735382,0.0,23,0.24801340699195862,0.0,19,0.25060081481933594,0.49715569615364075,6,0.2534683048725128,0.5028443932533264,4,1.3256441354751587,-0.4594673812389374,-0.9093157052993774,0.04945658519864082,2.2750325202941895,0.7938483953475952,0.5553967356681824,0.10458924621343613,-0.3105370104312897,0.6515638828277588,0.541257381439209,1.1061277389526367,-0.07756735384464264,-0.47420042753219604,1.438491940498352,-0.5001732707023621
32,32,0,0.9999999999999997,0.0026041666666666665,0.33,14,2,1.3861494064331055,1.0,0.11974605917930603,0,0,1,1,1,0.24357008934020996,0.0,23,0.24877911806106567,0.0,24,0.2541504204273224,0.5006402134895325,6,0.25350040197372437,0.49935975670814514,4,-0.4475083351135254,0.45614317059516907,0.7229113578796387,1.0658985376358032,-0.19111500680446625,-0.5723475813865662,1.5521763563156128,0.22747355699539185,1.1945291757583618,-0.3549416661262512,-0.9410633444786072,-0.010040386579930782,1.9699338674545288,0.6473258137702942,0.6403235197067261,0.03514645993709564
32,32,1,0.013637789670207456,0.28702873215574215,0.21,24,1,1.386269211769104,1.0,0.11974605917930603,1,0,0,0,1,0.25134754180908203,0.4998800456523895,23,0.25146815180778503,0.5001199245452881,24,0.24706359207630157,0.0,6,0.25012072920799255,0.0,4,1.099736213684082,0.71178138256073,-0.9690812230110168,0.9900686740875244,-1.5818206071853638,-0.4013850688934326,-1.4338665008544922,0.6314815878868103,1.3396434783935547,-0.34920570254325867,0.30133500695228577,-0.8683573007583618,-1.3207430839538574,0.4341677129268646,-1.3776938915252686,0.7895326018333435
32,32,2,0.002903669008892504,0.9456466614889936,0.09,21,3,1.3862099647521973,1.0,0.11974605917930603,0,0,0,1,1,0.25000566244125366,0.4948027729988098,23,0.24797958135604858,0.0,19,0.2467571496963501,0.0,6,0.25525760650634766,0.5051972270011902,4,1.3048568964004517,-0.45839405059814453,-0.9107428789138794,0.06354814022779465,2.2728841304779053,0.784764289855957,0.5618404150009155,0.09378350526094437,1.314414143562317,-0.3897247314453125,0.268537312746048,-0.8823778033256531,-1.3471102714538574,0.4090050756931305,-1.3923531770706177,0.7655038833618164
33,33,0,0.9999999999999997,0.0026041666666666665,0.33,14,2,1.3861494064331055,1.0,0.11974605917930603,0,0,1,1,1,0.24357008934020996,0.0,23,0.24877911806106567,0.0,24,0.2541504204273224,0.5006402134895325,6,0.25350040197372437,0.49935975670814514,4,-0.4475083351135254,0.45614317059516907,0.7229113578796387,1.0658985376358032,-0.19111500680446625,-0.5723475813865662,1.5521763563156128,0.22747355699539185,1.1945291757583618,-0.3549416661262512,-0.9410633444786072,-0.010040386579930782,1.9699338674545288,0.6473258137702942,0.6403235197067261,0.03514645993709564
33,33,1,0.004444476761091101,0.7179578458929489,0.09,24,2,1.3861241340637207,1.0,0.11974605917930603,0,0,1,1,1,0.24751794338226318,0.0,23,0.25417983531951904,0.4995621144771576,24,0.2546254098415375,0.50043785572052,6,0.2436768263578415,0.0,4,-0.3857760429382324,0.6244656443595886,0.5398467183113098,1.0496087074279785,-0.11303730309009552,-0.5366560220718384,1.4298913478851318,-0.5239534378051758,1.0920377969741821,0.703368604183197,-0.9705261588096619,0.9876425266265869,-1.5747668743133545,-0.4000142216682434,-1.442877173423767,0.6344627737998962
33,33,2,0.0038583785217187437,0.7969282502126857,0.09,21,2,1.3862318992614746,1.0,0.11974605917930603,0,0,0,1,1,0.24736164510250092,0.0,23,0.2526175379753113,0.49966081976890564,19,0.25296053290367126,0.5003392696380615,6,0.24706029891967773,0.0,4,-0.3134753108024597,0.6733190417289734,0.5465755462646484,1.093133568763733,-0.08346391469240189,-0.47122666239738464,1.4255448579788208,-0.5236746668815613,1.307873010635376,0.8742536306381226,-0.9835335612297058,1.21494722366333,-1.6586990356445312,-0.34807756543159485,-1.4955058097839355,0.8014062643051147
34,34,0,0.9999999999999997,0.0026041666666666665,0.33,14,2,1.3861494064331055,1.0,0.11974605917930603,0,0,1,1,1,0.24357008934020996,0.0,23,0.24877911806106567,0.0,24,0.2541504204273224,0.5006402134895325,6,0.25350040197372437,0.49935975670814514,4,-0.4475083351135254,0.45614317059516907,0.7229113578796387,1.0658985376358032,-0.19111500680446625,-0.5723475813865662,1.5521763563156128,0.22747355699539185,1.1945291757583618,-0.3549416661262512,-0.9410633444786072,-0.010040386579930782,1.9699338674545288,0.6473258137702942,0.6403235197067261,0.03514645993709564
34,34,1,0.002732893886160848,0.9758747300204937,0.27,24,2,1.386230230331421,1.0,0.11974605917930603,0,0,1,1,1,0.24590179324150085,0.0,23,0.25083616375923157,0.4970782995223999,24,0.2537848949432373,0.5029217600822449,6,0.2494771033525467,0.0,4,-0.3622041940689087,0.5878896713256836,0.6127581596374512,1.0915011167526245,-0.11458660662174225,-0.5709408521652222,1.5404940843582153,-0.3988519608974457,1.090705156326294,0.7083752155303955,-0.9556034803390503,0.9626317620277405,-1.5711768865585327,-0.3992382287979126,-1.443170189857483,0.6333041787147522
34,34,2,0.002604166666679633,0.9999999999975104,0.27,21,3,1.3862252235412598,1.0,0.11974605917930603,0,0,0,1,1,0.24554497003555298,0.0,23,0.2491735816001892,0.0,19,0.2526332139968872,0.49998512864112854,6,0.2526482343673706,0.5000148415565491,4,1.3567792177200317,-0.4523234963417053,-0.8716145157814026,0.03484702110290527,2.237818956375122,0.8130977749824524,0.5940966606140137,0.11460409313440323,-0.2800881266593933,0.6335121989250183,0.6045940518379211,1.1348212957382202,-0.08442530035972595,-0.49530696868896484,1.5274626016616821,-0.42753830552101135
35,35,0,0.9999999999999997,0.0026041666666666665,0.33,14,2,1.3861494064331055,1.0,0.11974605917930603,0,0,1,1,1,0.24357008934020996,0.0,23,0.24877911806106567,0.0,24,0.2541504204273224,0.5006402134895325,6,0.25350040197372437,0.49935975670814514,4,-0.4475083351135254,0.45614317059516907,0.7229113578796387,1.0658985376358032,-0.19111500680446625,-0.5723475813865662,1.5521763563156128,0.22747355699539185,1.1945291757583618,-0.3549416661262512,-0.9410633444786072,-0.010040386579930782,1.9699338674545288,0.6473258137702942,0.6403235197067261,0.03514645993709564
35,35,1,0.008399148423251387,0.4847130057599918,0.3,24,3,1.3862940073013306,1.0,0.11974605917930603,0,0,0,1,1,0.25003576278686523,0.49969232082366943,23,0.2497260570526123,0.0,24,0.24989452958106995,0.0,6,0.2503436505794525,0.5003076195716858,4,1.2898063659667969,-0.5036899447441101,-0.8919818997383118,-0.024882551282644272,2.149695634841919,0.728489875793457,0.5096477270126343,0.07516112178564072,1.340295433998108,-0.3511694073677063,0.3046630918979645,-0.8679381608963013,-1.3223750591278076,0.4347330629825592,-1.377536416053772,0.7917686104774475
35,35,2,0.002604172092349482,0.9999989582699907,0.21,21,3,1.3862568140029907,1.0,0.11974605917930603,0,0,0,1,1,0.24994038045406342,0.49641215801239014,23,0.24802881479263306,0.0,19,0.248477503657341,0.0,6,0.25355327129364014,0.5035877823829651,4,1.299878478050232,-0.5145918726921082,-0.9550126791000366,0.056850362569093704,2.2571473121643066,0.8125022649765015,0.5076936483383179,0.08121024072170258,1.3223429918289185,-0.39668112993240356,0.25463470816612244,-0.875903308391571,-1.3413403034210205,0.418023020029068,-1.393500566482544,0.7626328468322754
36,36,0,0.9999999999999997,0.0026041666666666665,0.33,14,2,1.3861494064331055,1.0,0.11974605917930603,0,0,1,1,1,0.24357008934020996,0.0,23,0.24877911806106567,0.0,24,0.2541504204273224,0.5006402134895325,6,0.25350040197372437,0.49935975670814514,4,-0.4475083351135254,0.45614317059516907,0.7229113578796387,1.0658985376358032,-0.19111500680446625,-0.5723475813865662,1.5521763563156128,0.22747355699539185,1.1945291757583618,-0.3549416661262512,-0.9410633444786072,-0.010040386579930782,1.9699338674545288,0.6473258137702942,0.6403235197067261,0.03514645993709564
36,36,1,0.0026586598155465984,0.9896627858902989,0.18,24,2,1.3862323760986328,1.0,0.11974605917930603,0,0,1,1,1,0.24650342762470245,0.0,23,0.25167572498321533,0.49810850620269775,24,0.25358712673187256,0.5018914937973022,6,0.24823367595672607,0.0,4,-0.3901587426662445,0.599361777305603,0.6158764958381653,1.0974527597427368,-0.10981792956590652,-0.5753970146179199,1.5368459224700928,-0.39128485321998596,1.0909148454666138,0.7086568474769592,-0.9560983180999756,0.9647462964057922,-1.5715436935424805,-0.4004460573196411,-1.4416205883026123,0.6345523595809937
36,36,2,0.002618249764721131,0.9973033171655138,0.12,21,2,1.3862409591674805,1.0,0.11974605917930603,0,0,0,1,1,0.24569189548492432,0.0,23,0.25076091289520264,0.0,19,0.252549946308136,0.5015417337417603,6,0.2509972155094147,0.4984581768512726,4,-0.3078407049179077,0.6496258974075317,0.6255873441696167,1.148322582244873,-0.08110468089580536,-0.5058629512786865,1.5370514392852783,-0.4000069797039032,1.3496804237365723,-0.46566489338874817,-0.8626053333282471,0.016140004619956017,2.2463443279266357,0.8157424926757812,0.5995714664459229,0.11682222783565521
37,37,0,0.9999999999999997,0.0026041666666666665,0.33,14,2,1.3861494064331055,1.0,0.11974605917930603,0,0,1,1,1,0.24357008934020996,0.0,23,0.24877911806106567,0.0,24,0.2541504204273224,0.5006402134895325,6,0.25350040197372437,0.49935975670814514,4,-0.4475083351135254,0.45614317059516907,0.7229113578796387,1.0658985376358032,-0.19111500680446625,-0.5723475813865662,1.5521763563156128,0.22747355699539185,1.1945291757583618,-0.3549416661262512,-0.9410633444786072,-0.010040386579930782,1.9699338674545288,0.6473258137702942,0.6403235197067261,0.03514645993709564
37,37,1,0.0053056277673565145,0.5616111108734911,0.24,24,1,1.3862757682800293,1.0,0.11974605917930603,1,0,0,0,1,0.251293420791626,0.49964162707328796,23,0.25165387988090515,0.5003583431243896,24,0.24801002442836761,0.0,6,0.24904264509677887,0.0,4,1.096911072731018,0.7127408981323242,-0.9740360975265503,0.9900925755500793,-1.5820399522781372,-0.4012939929962158,-1.435355305671692,0.6317494511604309,1.33743155002594,-0.3433353304862976,0.3024859130382538,-0.8712033033370972,-1.3184590339660645,0.4293217360973358,-1.3788847923278809,0.7871152758598328
37,37,2,0.002629991716577202,0.9950667265776985,0.12,21,3,1.3862333297729492,1.0,0.11974605917930603,0,0,0,1,1,0.2518591582775116,0.49896150827407837,23,0.24950939416885376,0.0,19,0.2457238733768463,0.0,6,0.25290754437446594,0.5010384917259216,4,1.2877917289733887,-0.4408854842185974,-0.9474629163742065,0.0563323087990284,2.274874687194824,0.7873021364212036,0.5429909825325012,0.07442346215248108,1.314302682876587,-0.3864339292049408,0.2610386312007904,-0.8825154304504395,-1.343795895576477,0.4076971709728241,-1.39382803440094,0.7615711092948914
38,38,0,0.9999999999999997,0.0026041666666666665,0.33,14,2,1.3861494064331055,1.0,0.11974605917930603,0,0,1,1,1,0.24357008934020996,0.0,23,0.24877911806106567,0.0,24,0.2541504204273224,0.5006402134895325,6,0.25350040197372437,0.49935975670814514,4,-0.4475083351135254,0.45614317059516907,0.7229113578796387,1.0658985376358032,-0.19111500680446625,-0.5723475813865662,1.5521763563156128,0.22747355699539185,1.1945291757583618,-0.3549416661262512,-0.9410633444786072,-0.010040386579930782,1.9699338674545288,0.6473258137702942,0.6403235197067261,0.03514645993709564
38,38,1,0.002604737236442814,0.9998904656971249,0.3,24,2,1.3862521648406982,1.0,0.11974605917930603,0,0,1,1,1,0.24818004667758942,0.0,23,0.2522565424442291,0.4999713599681854,24,0.2522854804992676,0.5000287294387817,6,0.24727793037891388,0.0,4,-0.4048313796520233,0.6229938268661499,0.5487989187240601,1.062157154083252,-0.11825165897607803,-0.5455964207649231,1.4301507472991943,-0.48536303639411926,1.0940537452697754,0.7087517380714417,-0.971858561038971,0.9816017150878906,-1.578284502029419,-0.3989778757095337,-1.441657543182373,0.6322760581970215
38,38,2,0.0026041721541350655,0.9999989464071776,0.12,21,1,1.3862829208374023,1.0,0.11974605917930603,0,0,0,1,1,0.24827231466770172,0.0,23,0.25133752822875977,0.5004778504371643,19,0.25085756182670593,0.4995220899581909,6,0.2495325654745102,0.0,4,1.3055468797683716,0.8811379671096802,-0.9822604060173035,1.2067410945892334,-1.6614352464675903,-0.3489590585231781,-1.494870901107788,0.8017473816871643,-0.3291047513484955,0.6611957550048828,0.5685194730758667,1.1059720516204834,-0.0769895687699318,-0.4778645932674408,1.4606081247329712,-0.48017871379852295
39,39,0,0.9999999999999997,0.0026041666666666665,0.33,14,2,1.3861494064331055,1.0,0.11974605917930603,0,0,1,1,1,0.24357008934020996,0.0,23,0.24877911806106567,0.0,24,0.2541504204273224,0.5006402134895325,6,0.25350040197372437,0.49935975670814514,4,-0.4475083351135254,0.45614317059516907,0.7229113578796387,1.0658985376358032,-0.19111500680446625,-0.5723475813865662,1.5521763563156128,0.22747355699539185,1.1945291757583618,-0.3549416661262512,-0.9410633444786072,-0.010040386579930782,1.9699338674545288,0.6473258137702942,0.6403235197067261,0.03514645993709564
39,39,1,0.004299791767040134,0.7736467709497271,0.24,24,1,1.3862879276275635,1.0,0.11974605917930603,1,0,0,0,1,0.250340074300766,0.49904218316078186,23,0.25130102038383484,0.5009577870368958,24,0.2489766627550125,0.0,6,0.24938227236270905,0.0,4,1.0971630811691284,0.7114143967628479,-0.9758657813072205,0.9919816255569458,-1.583167552947998,-0.40007102489471436,-1.4365342855453491,0.6312440037727356,1.3420475721359253,-0.3511747121810913,0.3005550801753998,-0.8680024743080139,-1.3209878206253052,0.4340269863605499,-1.3779455423355103,0.7893627882003784
39,39,2,0.0026113181589057233,0.998629238725008,0.24,21,3,1.386267066001892,1.0,0.11974605917930603,0,0,0,1,1,0.2500961124897003,0.49715110659599304,23,0.2488027960062027,0.0,19,0.24813856184482574,0.0,6,0.25296247005462646,0.5028489828109741,4,1.2920284271240234,-0.5179077982902527,-0.9589186310768127,0.052895691245794296,2.2594971656799316,0.8189409971237183,0.5050082206726074,0.07943658530712128,1.3225347995758057,-0.3952197730541229,0.2547640800476074,-0.877734899520874,-1.3410135507583618,0.4153844118118286,-1.3937060832977295,0.7617641687393188
40,40,0,0.9999999999999997,0.0026041666666666665,0.33,14,2,1.3861494064331055,1.0,0.11974605917930603,0,0,1,1,1,0.24357008934020996,0.0,23,0.24877911806106567,0.0,24,0.2541504204273224,0.5006402134895325,6,0.25350040197372437,0.49935975670814514,4,-0.4475083351135254,0.45614317059516907,0.7229113578796387,1.0658985376358032,-0.19111500680446625,-0.5723475813865662,1.5521763563156128,0.22747355699539185,1.1945291757583618,-0.3549416661262512,-0.9410633444786072,-0.010040386579930782,1.9699338674545288,0.6473258137702942,0.6403235197067261,0.03514645993709564
40,40,1,0.0029799884184310292,0.9333602364831016,0.15,24,1,1.3862664699554443,1.0,0.11974605917930603,1,0,0,0,1,0.25031933188438416,0.4978402554988861,23,0.25249120593070984,0.5021597146987915,24,0.24995732307434082,0.0,6,0.247232124209404,0.0,4,1.0904405117034912,0.7125741243362427,-0.9682279825210571,0.984849750995636,-1.5800007581710815,-0.4008857011795044,-1.440367579460144,0.6340112686157227,1.3356653451919556,-0.3463515043258667,0.3081607520580292,-0.87140291929245,-1.3247896432876587,0.4282635450363159,-1.3760185241699219,0.79001784324646
40,40,2,0.0026042354489804152,0.9999867939809132,0.09,21,1,1.3862820863723755,1.0,0.11974605917930603,0,0,0,1,1,0.25092223286628723,0.4998100996017456,23,0.2511128783226013,0.5001898407936096,19,0.24799345433712006,0.0,6,0.2499713897705078,0.0,4,1.304518461227417,0.8838403224945068,-0.987682044506073,1.2202978134155273,-1.6666053533554077,-0.34829553961753845,-1.4916465282440186,0.7989528775215149,1.3154065608978271,-0.3911357522010803,0.26118168234825134,-0.8806443214416504,-1.3454501628875732,0.41011592745780945,-1.3916593790054321,0.7618181705474854
41,41,0,0.9999999999999997,0.0026041666666666665,0.33,14,2,1.3861494064331055,1.0,0.11974605917930603,0,0,1,1,1,0.24357008934020996,0.0,23,0.24877911806106567,0.0,24,0.2541504204273224,0.5006402134895325,6,0.25350040197372437,0.49935975670814514,4,-0.4475083351135254,0.45614317059516907,0.7229113578796387,1.0658985376358032,-0.19111500680446625,-0.5723475813865662,1.5521763563156128,0.22747355699539185,1.1945291757583618,-0.3549416661262512,-0.9410633444786072,-0.010040386579930782,1.9699338674545288,0.6473258137702942,0.6403235197067261,0.03514645993709564
41,41,1,0.0026041666666666735,0.9999999999999987,0.21,24,2,1.3861228227615356,1.0,0.11974605917930603,0,0,1,1,1,0.24372948706150055,0.0,23,0.2509222626686096,0.49437788128852844,24,0.25662925839424133,0.5056220293045044,6,0.2487189918756485,0.0,4,-0.3593439757823944,0.5900825262069702,0.6500498652458191,1.1062779426574707,-0.1320691704750061,-0.595565915107727,1.5728017091751099,-0.39199119806289673,1.097770094871521,0.7039179801940918,-0.9549171924591064,0.9611026644706726,-1.5660568475723267,-0.39984142780303955,-1.43925940990448,0.6318125128746033
41,41,2,0.0026041666666666665,1.0,0.21,21,2,1.3861039876937866,1.0,0.11974605917930603,0,0,0,1,1,0.24217559397220612,0.0,23,0.2503247857093811,0.0,19,0.25537505745887756,0.503202497959137,6,0.252124547958374,0.4967975616455078,4,-0.28429391980171204,0.6412152647972107,0.6757495403289795,1.1614482402801514,-0.105091892182827,-0.5254941582679749,1.586849570274353,-0.3429037928581238,1.3845922946929932,-0.4680590033531189,-0.8425101637840271,0.011961928568780422,2.2079241275787354,0.8566461801528931,0.6257144212722778,0.11581433564424515
42,42,0,0.9999999999999997,0.0026041666666666665,0.33,14,2,1.3861494064331055,1.0,0.11974605917930603,0,0,1,1,1,0.24357008934020996,0.0,23,0.24877911806106567,0.0,24,0.2541504204273224,0.5006402134895325,6,0.25350040197372437,0.49935975670814514,4,-0.4475083351135254,0.45614317059516907,0.7229113578796387,1.0658985376358032,-0.19111500680446625,-0.5723475813865662,1.5521763563156128,0.22747355699539185,1.1945291757583618,-0.3549416661262512,-0.9410633444786072,-0.010040386579930782,1.9699338674545288,0.6473258137702942,0.6403235197067261,0.03514645993709564
42,42,1,0.0030474894981990207,0.9210276193315138,0.21,24,2,1.386120319366455,1.0,0.11974605917930603,0,0,1,1,1,0.2444877177476883,0.0,23,0.25173431634902954,0.49509942531585693,24,0.2567177712917328,0.5049006342887878,6,0.24706026911735535,0.0,4,-0.345682293176651,0.5915054678916931,0.6123623251914978,1.0827525854110718,-0.12110251933336258,-0.5777509212493896,1.5439717769622803,-0.419667512178421,1.085524320602417,0.7050663828849792,-0.9477722644805908,0.9571998119354248,-1.5658748149871826,-0.3978821337223053,-1.4478168487548828,0.6354482173919678
42,42,2,0.0026041666666666665,1.0,0.18,21,2,1.38618803024292,1.0,0.11974605917930603,0,0,0,1,1,0.24535229802131653,0.0,23,0.25170934200286865,0.49679815769195557,19,0.25495389103889465,0.5032019019126892,6,0.24798445403575897,0.0,4,-0.2992442548274994,0.656586229801178,0.62673419713974,1.1318079233169556,-0.0867946445941925,-0.5069941282272339,1.536299705505371,-0.4008941352367401,1.30935800075531,0.8783330321311951,-0.970049262046814,1.1894177198410034,-1.6501970291137695,-0.3480569124221802,-1.496815800666809,0.8018844127655029
43,43,0,0.9999999999999997,0.0026041666666666665,0.33,14,2,1.3861494064331055,1.0,0.11974605917930603,0,0,1,1,1,0.24357008934020996,0.0,23,0.24877911806106567,0.0,24,0.2541504204273224,0.5006402134895325,6,0.25350040197372437,0.49935975670814514,4,-0.4475083351135254,0.45614317059516907,0.7229113578796387,1.0658985376358032,-0.19111500680446625,-0.5723475813865662,1.5521763563156128,0.22747355699539185,1.1945291757583618,-0.3549416661262512,-0.9410633444786072,-0.010040386579930782,1.9699338674545288,0.6473258137702942,0.6403235197067261,0.03514645993709564
43,43,1,0.002940752443541198,0.9404388012261778,0.24,24,1,1.3862677812576294,1.0,0.11974605917930603,1,0,0,0,1,0.25153279304504395,0.499540239572525,23,0.2519958019256592,0.5004597902297974,24,0.24762383103370667,0.0,6,0.24884751439094543,0.0,4,1.1016912460327148,0.7127103209495544,-0.9742236137390137,0.991702675819397,-1.5835826396942139,-0.40266144275665283,-1.4327648878097534,0.6316879987716675,1.3410342931747437,-0.35290640592575073,0.30319613218307495,-0.8676406145095825,-1.3233088254928589,0.43600454926490784,-1.3766661882400513,0.7899869084358215
43,43,2,0.002739485707057416,0.9746696646513223,0.12,21,3,1.3862370252609253,1.0,0.11974605917930603,0,0,0,1,1,0.2516399025917053,0.49876025319099426,23,0.24964314699172974,0.0,19,0.24582602083683014,0.0,6,0.2528909146785736,0.5012398362159729,4,1.2839903831481934,-0.4777062237262726,-0.98198002576828,0.06229575723409653,2.268038034439087,0.8071365356445312,0.50006502866745,0.05836305767297745,1.3219159841537476,-0.39677757024765015,0.25067925453186035,-0.8754488229751587,-1.3422354459762573,0.41773858666419983,-1.393030047416687,0.7612910866737366
44,44,0,0.9999999999999997,0.0026041666666666665,0.33,14,2,1.3861494064331055,1.0,0.11974605917930603,0,0,1,1,1,0.24357008934020996,0.0,23,0.24877911806106567,0.0,24,0.2541504204273224,0.5006402134895325,6,0.25350040197372437,0.49935975670814514,4,-0.4475083351135254,0.45614317059516907,0.7229113578796387,1.0658985376358032,-0.19111500680446625,-0.5723475813865662,1.5521763563156128,0.22747355699539185,1.1945291757583618,-0.3549416661262512,-0.9410633444786072,-0.010040386579930782,1.9699338674545288,0.6473258137702942,0.6403235197067261,0.03514645993709564
44,44,1,0.002806360897575653,0.9627224110916046,0.27,24,2,1.3862648010253906,1.0,0.11974605917930603,0,0,1,1,1,0.24919357895851135,0.0,23,0.2511827349662781,0.4988628625869751,24,0.2523278594017029,0.5011371374130249,6,0.24729584157466888,0.0,4,-0.396717369556427,0.6143068075180054,0.5535374283790588,1.0531797409057617,-0.1074395552277565,-0.5426057577133179,1.4431395530700684,-0.47987836599349976,1.082554817199707,0.713629424571991,-0.9620721340179443,0.9676841497421265,-1.574272632598877,-0.39694562554359436,-1.4486316442489624,0.6339915990829468
44,44,2,0.0026041666666666713,0.9999999999999991,0.27,21,2,1.386290431022644,1.0,0.11974605917930603,0,0,0,1,1,0.24949370324611664,0.0,23,0.25054776668548584,0.49972954392433167,19,0.2508189380168915,0.500270426273346,6,0.24913956224918365,0.0,4,-0.32695794105529785,0.6647444367408752,0.53398597240448,1.0786086320877075,-0.07395273447036743,-0.45993366837501526,1.4050219058990479,-0.527588963508606,1.2994996309280396,0.8848125338554382,-0.982299268245697,1.2040327787399292,-1.660986065864563,-0.34493839740753174,-1.5002864599227905,0.7999649047851562
45,45,0,0.9999999999999997,0.0026041666666666665,0.33,14,2,1.3861494064331055,1.0,0.11974605917930603,0,0,1,1,1,0.24357008934020996,0.0,23,0.24877911806106567,0.0,24,0.2541504204273224,0.5006402134895325,6,0.25350040197372437,0.49935975670814514,4,-0.4475083351135254,0.45614317059516907,0.7229113578796387,1.0658985376358032,-0.19111500680446625,-0.5723475813865662,1.5521763563156128,0.22747355699539185,1.1945291757583618,-0.3549416661262512,-0.9410633444786072,-0.010040386579930782,1.9699338674545288,0.6473258137702942,0.6403235197067261,0.03514645993709564
45,45,1,0.00261206667584009,0.9984862531767364,0.15,24,1,1.3861548900604248,0.8333333333333334,0.11974605917930603,1,0,0,0,1,0.25110524892807007,0.49620571732521057,23,0.25494545698165894,0.5037943124771118,24,0.25054654479026794,0.0,24,0.24340268969535828,0.0,4,1.0868102312088013,0.7101691365242004,-0.9715161323547363,0.9901682138442993,-1.5782324075698853,-0.40058431029319763,-1.4411455392837524,0.6337656378746033,1.3357335329055786,-0.34664762020111084,0.3011742830276489,-0.8696463704109192,-1.3203670978546143,0.4299052059650421,-1.3759799003601074,0.787307620048523
45,45,2,0.004514241024384612,0.6963460742719255,0.15,21,1,1.3862645626068115,1.0,0.11974605917930603,0,0,0,1,1,0.2509070038795471,0.4983171224594116,23,0.25260165333747864,0.5016828179359436,19,0.24899984896183014,0.0,6,0.2474914789199829,0.0,4,1.2993227243423462,0.883588969707489,-0.9866341352462769,1.2186532020568848,-1.6645526885986328,-0.34763696789741516,-1.495626449584961,0.800891101360321,1.3141355514526367,-0.3900459408760071,0.25932157039642334,-0.8802003264427185,-1.342634677886963,0.4100278913974762,-1.3916971683502197,0.76041579246521
46,46,0,0.9999999999999997,0.0026041666666666665,0.33,14,2,1.3861494064331055,1.0,0.11974605917930603,0,0,1,1,1,0.24357008934020996,0.0,23,0.24877911806106567,0.0,24,0.2541504204273224,0.5006402134895325,6,0.25350040197372437,0.49935975670814514,4,-0.4475083351135254,0.45614317059516907,0.7229113578796387,1.0658985376358032,-0.19111500680446625,-0.5723475813865662,1.5521763563156128,0.22747355699539185,1.1945291757583618,-0.3549416661262512,-0.9410633444786072,-0.010040386579930782,1.9699338674545288,0.6473258137702942,0.6403235197067261,0.03514645993709564
46,46,1,0.002952812332679421,0.9377674948064434,0.09,24,1,1.386249303817749,1.0,0.11974605917930603,1,0,0,0,1,0.250984251499176,0.49810826778411865,23,0.2528906762599945,0.5018917918205261,24,0.24974364042282104,0.0,6,0.24638140201568604,0.0,4,1.0930564403533936,0.7106764316558838,-0.9721353650093079,0.9892061352729797,-1.5804650783538818,-0.40083009004592896,-1.4386811256408691,0.6329082250595093,1.3389488458633423,-0.3518434464931488,0.3045649230480194,-0.8686807155609131,-1.325152039527893,0.43400877714157104,-1.3752089738845825,0.78962242603302
