system,history_id,history_step,previous_actions,previous_observations,candidate_bus,candidate_amplitude,expected_continuous_objective,expected_snapped_objective,is_joint_optimal,is_bus_optimal,is_amplitude_optimal_given_bus,bus_objective_gap,history_source
ieee9,55,1,0,4.59702367,1,0.075,0.9287500000000002,0.98875,0,0,0,0.01375000000000004,objective_adaptive_value/first_history_results.csv
ieee9,55,1,0,4.59702367,2,0.075,0.9162500000000002,0.9762500000000001,0,0,0,0.0025000000000000577,objective_adaptive_value/first_history_results.csv
ieee9,55,1,0,4.59702367,3,0.075,0.9137500000000002,0.97375,0,1,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,55,1,0,4.59702367,4,0.075,0.9562500000000002,1.0162499999999999,0,0,0,0.04249999999999998,objective_adaptive_value/first_history_results.csv
ieee9,55,1,0,4.59702367,5,0.075,0.9412500000000001,1.00125,0,0,0,0.006249999999999978,objective_adaptive_value/first_history_results.csv
ieee9,55,1,0,4.59702367,6,0.075,0.9625000000000001,1.0225,0,0,0,0.04874999999999996,objective_adaptive_value/first_history_results.csv
ieee9,55,1,0,4.59702367,7,0.075,0.9575000000000002,1.0175,0,0,0,0.03375000000000006,objective_adaptive_value/first_history_results.csv
ieee9,55,1,0,4.59702367,8,0.075,0.9312500000000001,0.99125,0,0,0,0.011249999999999982,objective_adaptive_value/first_history_results.csv
ieee9,55,1,0,4.59702367,0,0.1,0.9625000000000001,1.0225000000000002,0,0,0,0.007499999999999951,objective_adaptive_value/first_history_results.csv
ieee9,55,1,0,4.59702367,1,0.1,0.9275000000000002,0.9875,0,0,1,0.01375000000000004,objective_adaptive_value/first_history_results.csv
ieee9,55,1,0,4.59702367,2,0.1,0.9162500000000002,0.9762500000000001,0,0,0,0.0025000000000000577,objective_adaptive_value/first_history_results.csv
ieee9,55,1,0,4.59702367,3,0.1,0.9137500000000002,0.97375,0,1,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,55,1,0,4.59702367,4,0.1,0.9562500000000002,1.0162499999999999,0,0,0,0.04249999999999998,objective_adaptive_value/first_history_results.csv
ieee9,55,1,0,4.59702367,5,0.1,0.9387500000000002,0.99875,0,0,0,0.006249999999999978,objective_adaptive_value/first_history_results.csv
ieee9,55,1,0,4.59702367,6,0.1,0.9637500000000001,1.02375,0,0,0,0.04874999999999996,objective_adaptive_value/first_history_results.csv
ieee9,55,1,0,4.59702367,7,0.1,0.9575000000000002,1.0175,0,0,0,0.03375000000000006,objective_adaptive_value/first_history_results.csv
ieee9,55,1,0,4.59702367,8,0.1,0.9337500000000002,0.99375,0,0,0,0.011249999999999982,objective_adaptive_value/first_history_results.csv
ieee9,55,1,0,4.59702367,0,0.15,0.9287500000000002,0.98875,0,0,0,0.007499999999999951,objective_adaptive_value/first_history_results.csv
ieee9,55,1,0,4.59702367,1,0.15,0.9275000000000002,0.9875,0,0,0,0.01375000000000004,objective_adaptive_value/first_history_results.csv
ieee9,55,1,0,4.59702367,2,0.15,0.9162500000000002,0.9762500000000001,0,0,0,0.0025000000000000577,objective_adaptive_value/first_history_results.csv
ieee9,55,1,0,4.59702367,3,0.15,0.9137500000000002,0.97375,0,1,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,55,1,0,4.59702367,4,0.15,0.9562500000000002,1.0162499999999999,0,0,0,0.04249999999999998,objective_adaptive_value/first_history_results.csv
ieee9,55,1,0,4.59702367,5,0.15,0.9562500000000003,1.01625,0,0,0,0.006249999999999978,objective_adaptive_value/first_history_results.csv
ieee9,55,1,0,4.59702367,6,0.15,0.9662500000000002,1.02625,0,0,0,0.04874999999999996,objective_adaptive_value/first_history_results.csv
ieee9,55,1,0,4.59702367,7,0.15,0.9562500000000003,1.0162499999999999,0,0,0,0.03375000000000006,objective_adaptive_value/first_history_results.csv
ieee9,55,1,0,4.59702367,8,0.15,0.9312500000000001,0.99125,0,0,0,0.011249999999999982,objective_adaptive_value/first_history_results.csv
ieee9,55,1,0,4.59702367,0,0.2,0.9300000000000002,0.99,0,0,0,0.007499999999999951,objective_adaptive_value/first_history_results.csv
ieee9,55,1,0,4.59702367,1,0.2,0.9275000000000002,0.9875,0,0,0,0.01375000000000004,objective_adaptive_value/first_history_results.csv
ieee9,55,1,0,4.59702367,2,0.2,0.9162500000000002,0.9762500000000001,0,0,0,0.0025000000000000577,objective_adaptive_value/first_history_results.csv
ieee9,55,1,0,4.59702367,3,0.2,0.9137500000000002,0.97375,0,1,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,55,1,0,4.59702367,4,0.2,0.9562500000000002,1.0162499999999999,0,0,0,0.04249999999999998,objective_adaptive_value/first_history_results.csv
ieee9,55,1,0,4.59702367,5,0.2,0.9375000000000002,0.9975,0,0,0,0.006249999999999978,objective_adaptive_value/first_history_results.csv
ieee9,55,1,0,4.59702367,6,0.2,0.9687500000000002,1.02875,0,0,0,0.04874999999999996,objective_adaptive_value/first_history_results.csv
ieee9,55,1,0,4.59702367,7,0.2,0.9575000000000001,1.0175,0,0,0,0.03375000000000006,objective_adaptive_value/first_history_results.csv
ieee9,55,1,0,4.59702367,8,0.2,0.9300000000000002,0.99,0,0,0,0.011249999999999982,objective_adaptive_value/first_history_results.csv
ieee9,55,1,0,4.59702367,0,0.3,0.9212500000000001,0.98125,0,0,1,0.007499999999999951,objective_adaptive_value/first_history_results.csv
ieee9,55,1,0,4.59702367,1,0.3,0.9275000000000002,0.9875,0,0,0,0.01375000000000004,objective_adaptive_value/first_history_results.csv
ieee9,55,1,0,4.59702367,2,0.3,0.9162500000000002,0.9762500000000001,0,0,0,0.0025000000000000577,objective_adaptive_value/first_history_results.csv
ieee9,55,1,0,4.59702367,3,0.3,0.9137500000000002,0.97375,0,1,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,55,1,0,4.59702367,4,0.3,0.9575000000000001,1.0175,0,0,0,0.04249999999999998,objective_adaptive_value/first_history_results.csv
ieee9,55,1,0,4.59702367,5,0.3,0.9200000000000002,0.98,0,0,1,0.006249999999999978,objective_adaptive_value/first_history_results.csv
ieee9,55,1,0,4.59702367,6,0.3,0.9762500000000003,1.0362500000000001,0,0,0,0.04874999999999996,objective_adaptive_value/first_history_results.csv
ieee9,55,1,0,4.59702367,7,0.3,0.9475000000000002,1.0074999999999998,0,0,1,0.03375000000000006,objective_adaptive_value/first_history_results.csv
ieee9,55,1,0,4.59702367,8,0.3,0.9300000000000002,0.99,0,0,0,0.011249999999999982,objective_adaptive_value/first_history_results.csv
ieee9,56,1,0,3.52749572,1,0.05,0.9125000000000002,0.9725,0,0,1,0.008750000000000036,objective_adaptive_value/first_history_results.csv
ieee9,56,1,0,3.52749572,2,0.05,0.9137500000000002,0.97375,0,0,1,0.010000000000000009,objective_adaptive_value/first_history_results.csv
ieee9,56,1,0,3.52749572,3,0.05,0.9112500000000001,0.97125,0,1,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,56,1,0,3.52749572,4,0.05,0.9187500000000002,0.97875,0,0,1,0.015000000000000013,objective_adaptive_value/first_history_results.csv
ieee9,56,1,0,3.52749572,5,0.05,0.9137500000000002,0.97375,0,0,1,0.010000000000000009,objective_adaptive_value/first_history_results.csv
ieee9,56,1,0,3.52749572,6,0.05,0.9100000000000001,0.97,0,0,1,0.006249999999999978,objective_adaptive_value/first_history_results.csv
ieee9,56,1,0,3.52749572,7,0.05,0.9287500000000002,0.98875,0,0,0,0.018749999999999933,objective_adaptive_value/first_history_results.csv
ieee9,56,1,0,3.52749572,8,0.05,0.9225000000000002,0.9825,0,0,0,0.01749999999999996,objective_adaptive_value/first_history_results.csv
ieee9,56,1,0,3.52749572,0,0.075,0.9100000000000001,0.97,0,0,1,0.006249999999999978,objective_adaptive_value/first_history_results.csv
ieee9,56,1,0,3.52749572,1,0.075,0.9125000000000002,0.9725,0,0,0,0.008750000000000036,objective_adaptive_value/first_history_results.csv
ieee9,56,1,0,3.52749572,2,0.075,0.9137500000000002,0.97375,0,0,0,0.010000000000000009,objective_adaptive_value/first_history_results.csv
ieee9,56,1,0,3.52749572,3,0.075,0.9112500000000001,0.97125,0,1,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,56,1,0,3.52749572,4,0.075,0.9187500000000002,0.97875,0,0,0,0.015000000000000013,objective_adaptive_value/first_history_results.csv
ieee9,56,1,0,3.52749572,5,0.075,0.9150000000000001,0.975,0,0,0,0.010000000000000009,objective_adaptive_value/first_history_results.csv
ieee9,56,1,0,3.52749572,6,0.075,0.9100000000000001,0.97,0,0,0,0.006249999999999978,objective_adaptive_value/first_history_results.csv
ieee9,56,1,0,3.52749572,7,0.075,0.9300000000000002,0.99,0,0,0,0.018749999999999933,objective_adaptive_value/first_history_results.csv
ieee9,56,1,0,3.52749572,8,0.075,0.9212500000000001,0.98125,0,0,1,0.01749999999999996,objective_adaptive_value/first_history_results.csv
ieee9,56,1,0,3.52749572,0,0.1,0.9112500000000001,0.97125,0,0,0,0.006249999999999978,objective_adaptive_value/first_history_results.csv
ieee9,56,1,0,3.52749572,1,0.1,0.9125000000000002,0.9725,0,0,0,0.008750000000000036,objective_adaptive_value/first_history_results.csv
ieee9,56,1,0,3.52749572,2,0.1,0.9137500000000002,0.97375,0,0,0,0.010000000000000009,objective_adaptive_value/first_history_results.csv
ieee9,56,1,0,3.52749572,3,0.1,0.9112500000000001,0.97125,0,1,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,56,1,0,3.52749572,4,0.1,0.9200000000000002,0.98,0,0,0,0.015000000000000013,objective_adaptive_value/first_history_results.csv
ieee9,56,1,0,3.52749572,5,0.1,0.9187500000000002,0.97875,0,0,0,0.010000000000000009,objective_adaptive_value/first_history_results.csv
ieee9,56,1,0,3.52749572,6,0.1,0.9100000000000001,0.97,0,0,0,0.006249999999999978,objective_adaptive_value/first_history_results.csv
ieee9,56,1,0,3.52749572,7,0.1,0.9312500000000001,0.99125,0,0,0,0.018749999999999933,objective_adaptive_value/first_history_results.csv
ieee9,56,1,0,3.52749572,8,0.1,0.9212500000000001,0.98125,0,0,0,0.01749999999999996,objective_adaptive_value/first_history_results.csv
ieee9,56,1,0,3.52749572,0,0.15,0.9200000000000002,0.98,0,0,0,0.006249999999999978,objective_adaptive_value/first_history_results.csv
ieee9,56,1,0,3.52749572,1,0.15,0.9125000000000002,0.9725,0,0,0,0.008750000000000036,objective_adaptive_value/first_history_results.csv
ieee9,56,1,0,3.52749572,2,0.15,0.9137500000000002,0.97375,0,0,0,0.010000000000000009,objective_adaptive_value/first_history_results.csv
ieee9,56,1,0,3.52749572,3,0.15,0.9062500000000001,0.9662499999999999,0,1,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,56,1,0,3.52749572,4,0.15,0.9200000000000002,0.98,0,0,0,0.015000000000000013,objective_adaptive_value/first_history_results.csv
ieee9,56,1,0,3.52749572,5,0.15,0.9262500000000002,0.9862500000000001,0,0,0,0.010000000000000009,objective_adaptive_value/first_history_results.csv
ieee9,56,1,0,3.52749572,6,0.15,0.9100000000000001,0.97,0,0,0,0.006249999999999978,objective_adaptive_value/first_history_results.csv
ieee9,56,1,0,3.52749572,7,0.15,0.9225000000000001,0.9824999999999999,0,0,1,0.018749999999999933,objective_adaptive_value/first_history_results.csv
ieee9,56,1,0,3.52749572,8,0.15,0.9212500000000001,0.98125,0,0,0,0.01749999999999996,objective_adaptive_value/first_history_results.csv
ieee9,56,1,0,3.52749572,0,0.2,0.9275000000000002,0.9875,0,0,0,0.006249999999999978,objective_adaptive_value/first_history_results.csv
ieee9,56,1,0,3.52749572,1,0.2,0.9125000000000002,0.9725,0,0,0,0.008750000000000036,objective_adaptive_value/first_history_results.csv
ieee9,56,1,0,3.52749572,2,0.2,0.9137500000000002,0.97375,0,0,0,0.010000000000000009,objective_adaptive_value/first_history_results.csv
ieee9,56,1,0,3.52749572,3,0.2,0.9112500000000001,0.97125,0,1,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,56,1,0,3.52749572,4,0.2,0.9200000000000002,0.98,0,0,0,0.015000000000000013,objective_adaptive_value/first_history_results.csv
ieee9,56,1,0,3.52749572,5,0.2,0.9187500000000002,0.97875,0,0,0,0.010000000000000009,objective_adaptive_value/first_history_results.csv
ieee9,56,1,0,3.52749572,6,0.2,0.9100000000000001,0.97,0,0,0,0.006249999999999978,objective_adaptive_value/first_history_results.csv
ieee9,56,1,0,3.52749572,7,0.2,0.9287500000000002,0.98875,0,0,0,0.018749999999999933,objective_adaptive_value/first_history_results.csv
ieee9,56,1,0,3.52749572,8,0.2,0.9212500000000001,0.98125,0,0,0,0.01749999999999996,objective_adaptive_value/first_history_results.csv
ieee9,56,1,0,3.52749572,0,0.3,0.9412500000000001,1.00125,0,0,0,0.006249999999999978,objective_adaptive_value/first_history_results.csv
ieee9,56,1,0,3.52749572,1,0.3,0.9137500000000002,0.97375,0,0,0,0.008750000000000036,objective_adaptive_value/first_history_results.csv
ieee9,56,1,0,3.52749572,2,0.3,0.9137500000000002,0.97375,0,0,0,0.010000000000000009,objective_adaptive_value/first_history_results.csv
ieee9,56,1,0,3.52749572,3,0.3,0.9037500000000002,0.96375,1,1,1,0.0,objective_adaptive_value/first_history_results.csv
ieee9,56,1,0,3.52749572,4,0.3,0.9200000000000002,0.98,0,0,0,0.015000000000000013,objective_adaptive_value/first_history_results.csv
ieee9,56,1,0,3.52749572,5,0.3,0.9200000000000002,0.98,0,0,0,0.010000000000000009,objective_adaptive_value/first_history_results.csv
ieee9,56,1,0,3.52749572,6,0.3,0.9112500000000001,0.97125,0,0,0,0.006249999999999978,objective_adaptive_value/first_history_results.csv
ieee9,56,1,0,3.52749572,7,0.3,0.9325000000000001,0.9924999999999999,0,0,0,0.018749999999999933,objective_adaptive_value/first_history_results.csv
ieee9,56,1,0,3.52749572,8,0.3,0.9212500000000001,0.98125,0,0,0,0.01749999999999996,objective_adaptive_value/first_history_results.csv
ieee9,57,1,0,10.20390487,1,0.05,0.9000000000000001,0.96,1,0,1,0.0,objective_adaptive_value/first_history_results.csv
ieee9,57,1,0,10.20390487,2,0.05,0.9000000000000001,0.96,0,0,1,0.0,objective_adaptive_value/first_history_results.csv
ieee9,57,1,0,10.20390487,3,0.05,0.9000000000000001,0.96,0,0,1,0.0,objective_adaptive_value/first_history_results.csv
ieee9,57,1,0,10.20390487,4,0.05,0.9000000000000001,0.96,0,0,1,0.0,objective_adaptive_value/first_history_results.csv
ieee9,57,1,0,10.20390487,5,0.05,0.9000000000000001,0.96,0,0,1,0.0,objective_adaptive_value/first_history_results.csv
ieee9,57,1,0,10.20390487,6,0.05,0.9000000000000001,0.96,0,0,1,0.0,objective_adaptive_value/first_history_results.csv
ieee9,57,1,0,10.20390487,7,0.05,0.9000000000000001,0.96,0,0,1,0.0,objective_adaptive_value/first_history_results.csv
ieee9,57,1,0,10.20390487,8,0.05,0.9000000000000001,0.96,0,0,1,0.0,objective_adaptive_value/first_history_results.csv
ieee9,57,1,0,10.20390487,0,0.075,0.9000000000000001,0.96,0,1,1,0.0,objective_adaptive_value/first_history_results.csv
ieee9,57,1,0,10.20390487,1,0.075,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,57,1,0,10.20390487,2,0.075,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,57,1,0,10.20390487,3,0.075,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,57,1,0,10.20390487,4,0.075,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,57,1,0,10.20390487,5,0.075,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,57,1,0,10.20390487,6,0.075,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,57,1,0,10.20390487,7,0.075,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,57,1,0,10.20390487,8,0.075,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,57,1,0,10.20390487,0,0.1,0.9000000000000001,0.96,0,1,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,57,1,0,10.20390487,1,0.1,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,57,1,0,10.20390487,2,0.1,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,57,1,0,10.20390487,3,0.1,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,57,1,0,10.20390487,4,0.1,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,57,1,0,10.20390487,5,0.1,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,57,1,0,10.20390487,6,0.1,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,57,1,0,10.20390487,7,0.1,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,57,1,0,10.20390487,8,0.1,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,57,1,0,10.20390487,0,0.15,0.9000000000000001,0.96,0,1,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,57,1,0,10.20390487,1,0.15,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,57,1,0,10.20390487,2,0.15,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,57,1,0,10.20390487,3,0.15,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,57,1,0,10.20390487,4,0.15,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,57,1,0,10.20390487,5,0.15,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,57,1,0,10.20390487,6,0.15,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,57,1,0,10.20390487,7,0.15,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,57,1,0,10.20390487,8,0.15,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,57,1,0,10.20390487,0,0.2,0.9000000000000001,0.96,0,1,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,57,1,0,10.20390487,1,0.2,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,57,1,0,10.20390487,2,0.2,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,57,1,0,10.20390487,3,0.2,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,57,1,0,10.20390487,4,0.2,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,57,1,0,10.20390487,5,0.2,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,57,1,0,10.20390487,6,0.2,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,57,1,0,10.20390487,7,0.2,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,57,1,0,10.20390487,8,0.2,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,57,1,0,10.20390487,0,0.3,0.9000000000000001,0.96,0,1,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,57,1,0,10.20390487,1,0.3,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,57,1,0,10.20390487,2,0.3,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,57,1,0,10.20390487,3,0.3,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,57,1,0,10.20390487,4,0.3,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,57,1,0,10.20390487,5,0.3,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,57,1,0,10.20390487,6,0.3,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,57,1,0,10.20390487,7,0.3,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,57,1,0,10.20390487,8,0.3,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,58,1,0,6.17483307,1,0.05,0.9000000000000001,0.96,1,0,1,0.0,objective_adaptive_value/first_history_results.csv
ieee9,58,1,0,6.17483307,2,0.05,0.9000000000000001,0.96,0,0,1,0.0,objective_adaptive_value/first_history_results.csv
ieee9,58,1,0,6.17483307,3,0.05,0.9000000000000001,0.96,0,0,1,0.0,objective_adaptive_value/first_history_results.csv
ieee9,58,1,0,6.17483307,4,0.05,0.9000000000000001,0.96,0,0,1,0.0,objective_adaptive_value/first_history_results.csv
ieee9,58,1,0,6.17483307,5,0.05,0.9000000000000001,0.96,0,0,1,0.0,objective_adaptive_value/first_history_results.csv
ieee9,58,1,0,6.17483307,6,0.05,0.9000000000000001,0.96,0,0,1,0.0,objective_adaptive_value/first_history_results.csv
ieee9,58,1,0,6.17483307,7,0.05,0.9000000000000001,0.96,0,0,1,0.0,objective_adaptive_value/first_history_results.csv
ieee9,58,1,0,6.17483307,8,0.05,0.9000000000000001,0.96,0,0,1,0.0,objective_adaptive_value/first_history_results.csv
ieee9,58,1,0,6.17483307,0,0.075,0.9000000000000001,0.96,0,1,1,0.0,objective_adaptive_value/first_history_results.csv
ieee9,58,1,0,6.17483307,1,0.075,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,58,1,0,6.17483307,2,0.075,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,58,1,0,6.17483307,3,0.075,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,58,1,0,6.17483307,4,0.075,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,58,1,0,6.17483307,5,0.075,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,58,1,0,6.17483307,6,0.075,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,58,1,0,6.17483307,7,0.075,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,58,1,0,6.17483307,8,0.075,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,58,1,0,6.17483307,0,0.1,0.9000000000000001,0.96,0,1,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,58,1,0,6.17483307,1,0.1,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,58,1,0,6.17483307,2,0.1,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,58,1,0,6.17483307,3,0.1,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,58,1,0,6.17483307,4,0.1,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,58,1,0,6.17483307,5,0.1,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,58,1,0,6.17483307,6,0.1,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,58,1,0,6.17483307,7,0.1,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,58,1,0,6.17483307,8,0.1,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,58,1,0,6.17483307,0,0.15,0.9000000000000001,0.96,0,1,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,58,1,0,6.17483307,1,0.15,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,58,1,0,6.17483307,2,0.15,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,58,1,0,6.17483307,3,0.15,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,58,1,0,6.17483307,4,0.15,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,58,1,0,6.17483307,5,0.15,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,58,1,0,6.17483307,6,0.15,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,58,1,0,6.17483307,7,0.15,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,58,1,0,6.17483307,8,0.15,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,58,1,0,6.17483307,0,0.2,0.9000000000000001,0.96,0,1,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,58,1,0,6.17483307,1,0.2,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,58,1,0,6.17483307,2,0.2,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,58,1,0,6.17483307,3,0.2,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,58,1,0,6.17483307,4,0.2,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,58,1,0,6.17483307,5,0.2,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,58,1,0,6.17483307,6,0.2,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,58,1,0,6.17483307,7,0.2,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,58,1,0,6.17483307,8,0.2,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,58,1,0,6.17483307,0,0.3,0.9000000000000001,0.96,0,1,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,58,1,0,6.17483307,1,0.3,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,58,1,0,6.17483307,2,0.3,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,58,1,0,6.17483307,3,0.3,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,58,1,0,6.17483307,4,0.3,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,58,1,0,6.17483307,5,0.3,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,58,1,0,6.17483307,6,0.3,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,58,1,0,6.17483307,7,0.3,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,58,1,0,6.17483307,8,0.3,0.9000000000000001,0.96,0,0,0,0.0,objective_adaptive_value/first_history_results.csv
ieee9,59,1,0,7.88041094,1,0.05,0.9000000000000001,0.96,1,0,1,0.0,objective_adaptive_value/first_history_results.csv
