Time,Frequency_dev,Power_dev
2.2083333333333335,0.00021780575572715697,-0.6431980895996094
2.216666666666667,0.00021845904173958887,-0.6406645202636723
2.225,0.00021909849009978902,-0.6380001831054685
2.2333333333333334,0.00021972374727540362,-0.6351934814453122
2.2416666666666667,0.00022033419705994763,-0.6322763061523435
2.25,0.00022092954164113364,-0.6292457580566406
2.2583333333333333,0.00022150939485713188,-0.6260905456542973
2.2666666666666666,0.00022207336388826808,-0.6228390502929688
2.275,0.00022262095769120431,-0.6195002746582032
2.283333333333333,0.00022315209387444823,-0.6160571289062498
2.2916666666666665,0.00022366628307770567,-0.6125500488281252
2.3,0.0002241633029391616,-0.6089538574218754
2.308333333333333,0.00022464292740072864,-0.6053070068359379
2.3166666666666664,0.00022510497219071747,-0.6015911865234376
2.325,0.00022554912350408434,-0.5978198242187505
2.3333333333333335,0.00022597521386403383,-0.5940058898925784
2.341666666666667,0.00022638322793932503,-0.5901443481445314
2.35,0.00022677280314942365,-0.5862469482421879
2.3583333333333334,0.0002271440809372596,-0.5823162841796874
2.3666666666666667,0.0002274968033145179,-0.5783647155761722
2.375,0.00022783090801843303,-0.5743872070312497
2.3833333333333333,0.00022814629429300046,-0.570410461425781
2.3916666666666666,0.00022844302368040426,-0.5664051818847655
2.4,0.00022872097204564853,-0.5624166870117184
2.408333333333333,0.00022898019727137696,-0.5584257507324217
2.4166666666666665,0.00022922084680686907,-0.5544314575195317
2.425,0.00022944280454469422,-0.5504542541503907
2.433333333333333,0.00022964620200203458,-0.5464921569824224
2.4416666666666664,0.00022983107004559284,-0.5425511169433594
2.45,0.0002299975758943398,-0.5386433410644536
2.4583333333333335,0.00023014580116054685,-0.5347634887695314
2.466666666666667,0.0002302759232615987,-0.5309118652343754
2.475,0.00023038797338002822,-0.527115173339844
2.4833333333333334,0.00023048232814164751,-0.5233531188964848
2.4916666666666667,0.00023055894664566307,-0.5196437072753906
2.5,0.0002306181093603902,-0.5159880065917966
2.5083333333333333,0.00023066014247244976,-0.5123873901367189
2.5166666666666666,0.00023068515432008398,-0.508866424560547
2.525,0.00023069352749348376,-0.5053900146484374
2.533333333333333,0.00023068535277878384,-0.5019984436035161
