update,mean_kl_from_pre_finetune,selected_action_changes,branch_survival_rate,unique_selected_actions,selected_actions,policy_distributions
51,0.5732237696647644,0,1.0,1,22 22 22,"[[0.0, 0.0, 0.030298728495836258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00973072275519371, 0.0, 0.0, 0.0, 0.0, 0.03292524442076683, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9102526307106018, 0.0, 0.0, 0.016792649403214455, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.033780500292778015, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006220735609531403, 0.0, 0.0, 0.0, 0.0, 0.03952915221452713, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9056440591812134, 0.0, 0.0, 0.014825488440692425, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.03487059473991394, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006935216020792723, 0.0, 0.0, 0.0, 0.0, 0.04673914983868599, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.896111011505127, 0.0, 0.0, 0.015344012528657913, 0.0, 0.0, 0.0, 0.0]]"
52,0.5983356237411499,0,1.0,1,22 22 22,"[[0.0, 0.0, 0.030483555048704147, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009522847831249237, 0.0, 0.0, 0.0, 0.0, 0.03198320418596268, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9115082025527954, 0.0, 0.0, 0.016502220183610916, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.03198525682091713, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0064382404088974, 0.0, 0.0, 0.0, 0.0, 0.03617106378078461, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9108102321624756, 0.0, 0.0, 0.01459515281021595, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.03251340240240097, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006897824816405773, 0.0, 0.0, 0.0, 0.0, 0.042148884385824203, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9036832451820374, 0.0, 0.0, 0.014756578020751476, 0.0, 0.0, 0.0, 0.0]]"
53,0.7490552067756653,0,1.0,1,22 22 22,"[[0.0, 0.0, 0.023224608972668648, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007084838580340147, 0.0, 0.0, 0.0, 0.0, 0.024067329242825508, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9326995015144348, 0.0, 0.0, 0.012923698872327805, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.022934023290872574, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004965165164321661, 0.0, 0.0, 0.0, 0.0, 0.02561061643064022, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9352542757987976, 0.0, 0.0, 0.011235869489610195, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.022945228964090347, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005129030905663967, 0.0, 0.0, 0.0, 0.0, 0.02927243523299694, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9315614104270935, 0.0, 0.0, 0.011091912165284157, 0.0, 0.0, 0.0, 0.0]]"
54,0.825221061706543,0,1.0,1,22 22 22,"[[0.0, 0.0, 0.019990283995866776, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006175444461405277, 0.0, 0.0, 0.0, 0.0, 0.020857073366642, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9414408802986145, 0.0, 0.0, 0.01153635885566473, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.01932232268154621, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004345311317592859, 0.0, 0.0, 0.0, 0.0, 0.021870402619242668, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9445879459381104, 0.0, 0.0, 0.00987391360104084, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.019108392298221588, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004565507639199495, 0.0, 0.0, 0.0, 0.0, 0.024518141523003578, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9421201944351196, 0.0, 0.0, 0.009687724523246288, 0.0, 0.0, 0.0, 0.0]]"
55,0.907816469669342,0,1.0,1,22 22 22,"[[0.0, 0.0, 0.015967166051268578, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005201429128646851, 0.0, 0.0, 0.0, 0.0, 0.01778726652264595, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.950509786605835, 0.0, 0.0, 0.010534431785345078, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.015496395528316498, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0035355607978999615, 0.0, 0.0, 0.0, 0.0, 0.018881505355238914, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9532541632652283, 0.0, 0.0, 0.008832300081849098, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.01541436929255724, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0038816798478364944, 0.0, 0.0, 0.0, 0.0, 0.02121049165725708, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9506295323371887, 0.0, 0.0, 0.008863832801580429, 0.0, 0.0, 0.0, 0.0]]"
56,1.0392996072769165,0,1.0,1,22 22 22,"[[0.0, 0.0, 0.011595480144023895, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004357122350484133, 0.0, 0.0, 0.0, 0.0, 0.013551591895520687, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9624536037445068, 0.0, 0.0, 0.008042148314416409, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.011561673134565353, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0028595365583896637, 0.0, 0.0, 0.0, 0.0, 0.014756632968783379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9642238020896912, 0.0, 0.0, 0.006598375272005796, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.011691351421177387, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0032062819227576256, 0.0, 0.0, 0.0, 0.0, 0.016768893226981163, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9616493582725525, 0.0, 0.0, 0.006684093736112118, 0.0, 0.0, 0.0, 0.0]]"
57,1.0419323444366455,0,1.0,1,22 22 22,"[[0.0, 0.0, 0.010861136019229889, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005935566034168005, 0.0, 0.0, 0.0, 0.0, 0.013273456133902073, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9609975218772888, 0.0, 0.0, 0.008932235650718212, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.010836147703230381, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003726047230884433, 0.0, 0.0, 0.0, 0.0, 0.014500576071441174, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9639207720756531, 0.0, 0.0, 0.007016398478299379, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.011033576913177967, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004134585615247488, 0.0, 0.0, 0.0, 0.0, 0.016586201265454292, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.961135745048523, 0.0, 0.0, 0.007109908852726221, 0.0, 0.0, 0.0, 0.0]]"
58,1.0205459594726562,0,1.0,1,22 22 22,"[[0.0, 0.0, 0.010854348540306091, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00654708594083786, 0.0, 0.0, 0.0, 0.0, 0.01405334286391735, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.959687352180481, 0.0, 0.0, 0.00885781366378069, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.011172293685376644, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004219096153974533, 0.0, 0.0, 0.0, 0.0, 0.01574508659541607, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9617801308631897, 0.0, 0.0, 0.0070833973586559296, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.011287324130535126, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004571944009512663, 0.0, 0.0, 0.0, 0.0, 0.017798855900764465, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9592894315719604, 0.0, 0.0, 0.007052529603242874, 0.0, 0.0, 0.0, 0.0]]"
59,0.9324442744255066,0,1.0,1,22 22 22,"[[0.0, 0.0, 0.012251574546098709, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010367723181843758, 0.0, 0.0, 0.0, 0.0, 0.017023663967847824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9479488730430603, 0.0, 0.0, 0.012408173643052578, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.012457013130187988, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006269238889217377, 0.0, 0.0, 0.0, 0.0, 0.019010506570339203, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9528325200080872, 0.0, 0.0, 0.009430631063878536, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.012363006360828876, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0065470533445477486, 0.0, 0.0, 0.0, 0.0, 0.021137084811925888, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9507728219032288, 0.0, 0.0, 0.009179996326565742, 0.0, 0.0, 0.0, 0.0]]"
60,0.761652410030365,0,1.0,1,22 22 22,"[[0.0, 0.0, 0.01606404408812523, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02086642198264599, 0.0, 0.0, 0.0, 0.0, 0.024112006649374962, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9174978733062744, 0.0, 0.0, 0.021459616720676422, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.016238020732998848, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011902036145329475, 0.0, 0.0, 0.0, 0.0, 0.027238594368100166, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9288632869720459, 0.0, 0.0, 0.015758119523525238, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.015960607677698135, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012015019543468952, 0.0, 0.0, 0.0, 0.0, 0.03007092885673046, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9268175363540649, 0.0, 0.0, 0.01513590570539236, 0.0, 0.0, 0.0, 0.0]]"
