rollout_id,theta_test_id,u_myopic,u_fixed,diff_m_minus_f,seq_myopic,seq_fixed,safe_myopic,safe_fixed
1375,15,0.7,0.6,0.09999999999999998,1 4,10 11,True,True
1376,0,0.6,0.6,0.0,11 17,10 11,True,True
1377,1,0.45,0.6,-0.14999999999999997,1 28,10 11,True,True
1378,2,0.7,0.7,0.0,1 2,10 11,True,True
1379,3,1.0,1.0,0.0,1 0,10 11,True,True
1380,4,0.8,0.8,0.0,6 0,10 11,True,True
1381,5,0.7,0.7,0.0,1 2,10 11,True,True
1382,6,1.0,1.0,0.0,1 0,10 11,True,True
1383,7,1.0,1.0,0.0,1 0,10 11,True,True
1384,8,0.7,0.7,0.0,1 15,10 11,True,True
1385,9,0.7,0.7,0.0,16 4,10 11,True,True
1386,10,0.7,0.7,0.0,21 0,10 11,True,True
1387,11,0.7,0.6,0.09999999999999998,1 3,10 11,True,True
1388,12,1.0,1.0,0.0,1 0,10 11,True,True
1389,13,0.9,0.9,0.0,1 0,10 11,True,True
1390,14,0.7,0.7,0.0,1 3,10 11,True,True
1391,15,0.7,0.6,0.09999999999999998,1 3,10 11,True,True
1392,0,0.7,0.5,0.19999999999999996,21 3,10 11,True,True
1393,1,0.8,0.6,0.20000000000000007,1 4,10 11,True,True
1394,2,0.7,0.7,0.0,1 0,10 11,True,True
1395,3,1.0,1.0,0.0,1 6,10 11,True,True
1396,4,0.8,0.8,0.0,1 0,10 11,True,True
1397,5,0.7,0.7,0.0,6 0,10 11,True,True
1398,6,1.0,1.0,0.0,1 0,10 11,True,True
1399,7,1.0,1.0,0.0,6 0,10 11,True,True
1400,8,0.7,0.7,0.0,26 2,10 11,True,True
1401,9,0.8,0.8,0.0,6 0,10 11,True,True
1402,10,0.7,0.5,0.19999999999999996,1 15,10 11,True,True
1403,11,0.6,0.6,0.0,16 17,10 11,True,True
1404,12,1.0,1.0,0.0,1 0,10 11,True,True
1405,13,0.9,0.9,0.0,1 0,10 11,True,True
1406,14,0.7,0.7,0.0,16 0,10 11,True,True
1407,15,0.7,0.6,0.09999999999999998,6 2,10 11,True,True
1408,0,0.6,0.6,0.0,1 2,10 11,True,True
1409,1,0.8,0.45,0.35000000000000003,1 4,10 11,True,True
1410,2,0.7,0.7,0.0,1 0,10 11,True,True
1411,3,1.0,1.0,0.0,1 0,10 11,True,True
1412,4,0.8,0.8,0.0,1 0,10 11,True,True
1413,5,0.7,0.7,0.0,21 4,10 11,True,True
1414,6,1.0,1.0,0.0,1 0,10 11,True,True
1415,7,1.0,1.0,0.0,6 0,10 11,True,True
1416,8,0.5,0.7,-0.19999999999999996,1 2,10 11,True,True
1417,9,0.8,0.7,0.10000000000000009,1 0,10 11,True,True
1418,10,0.45,0.6,-0.14999999999999997,1 3,10 11,True,True
1419,11,0.6,0.6,0.0,1 27,10 11,True,True
1420,12,1.0,1.0,0.0,21 0,10 11,True,True
1421,13,0.9,0.9,0.0,1 0,10 11,True,True
1422,14,0.7,0.7,0.0,1 0,10 11,True,True
1423,15,0.7,0.6,0.09999999999999998,26 3,10 11,True,True
1424,0,0.6,0.7,-0.09999999999999998,1 17,10 11,True,True
1425,1,0.6,0.7,-0.09999999999999998,21 20,10 11,True,True
1426,2,0.7,0.7,0.0,1 0,10 11,True,True
1427,3,1.0,1.0,0.0,1 0,10 11,True,True
1428,4,0.8,0.8,0.0,1 0,10 11,True,True
1429,5,0.7,0.7,0.0,21 4,10 11,True,True
1430,6,1.0,1.0,0.0,1 0,10 11,True,True
1431,7,1.0,1.0,0.0,1 0,10 11,True,True
1432,8,0.7,0.5,0.19999999999999996,1 10,10 11,True,True
1433,9,0.8,0.7,0.10000000000000009,21 0,10 11,True,True
1434,10,0.7,0.6,0.09999999999999998,1 15,10 11,True,True
1435,11,0.6,0.6,0.0,1 2,10 11,True,True
1436,12,1.0,1.0,0.0,11 0,10 11,True,True
1437,13,0.8,0.9,-0.09999999999999998,21 4,10 11,True,True
1438,14,0.7,0.7,0.0,21 4,10 11,True,True
1439,15,0.6,0.6,0.0,1 25,10 11,True,True
1440,0,0.6,0.45,0.14999999999999997,1 2,10 11,True,True
1441,1,0.8,0.6,0.20000000000000007,11 4,10 11,True,True
1442,2,0.7,0.7,0.0,1 0,10 11,True,True
1443,3,1.0,1.0,0.0,21 0,10 11,True,True
1444,4,0.8,0.8,0.0,1 0,10 11,True,True
1445,5,0.7,0.7,0.0,6 0,10 11,True,True
1446,6,1.0,1.0,0.0,1 0,10 11,True,True
1447,7,1.0,1.0,0.0,1 0,10 11,True,True
1448,8,0.7,0.7,0.0,1 25,10 11,True,True
1449,9,0.7,0.7,0.0,1 4,10 11,True,True
1450,10,0.7,0.7,0.0,1 3,10 11,True,True
1451,11,0.6,0.6,0.0,11 2,10 11,True,True
1452,12,1.0,1.0,0.0,1 0,10 11,True,True
1453,13,0.9,0.9,0.0,1 0,10 11,True,True
1454,14,0.7,0.7,0.0,1 3,10 11,True,True
1455,15,0.7,0.6,0.09999999999999998,1 4,10 11,True,True
1456,0,0.6,0.5,0.09999999999999998,16 2,10 11,True,True
1457,1,0.45,0.6,-0.14999999999999997,1 0,10 11,True,True
1458,2,0.7,0.8,-0.10000000000000009,1 3,10 11,True,True
1459,3,1.0,1.0,0.0,1 0,10 11,True,True
1460,4,0.8,0.8,0.0,1 4,10 11,True,True
1461,5,0.7,0.7,0.0,6 0,10 11,True,True
1462,6,1.0,1.0,0.0,21 0,10 11,True,True
1463,7,1.0,1.0,0.0,1 0,10 11,True,True
1464,8,0.45,0.7,-0.24999999999999994,1 3,10 11,True,True
1465,9,0.8,0.7,0.10000000000000009,21 0,10 11,True,True
1466,10,0.45,0.7,-0.24999999999999994,1 2,10 11,True,True
1467,11,0.6,0.6,0.0,1 22,10 11,True,True
1468,12,1.0,1.0,0.0,1 0,10 11,True,True
1469,13,0.9,0.9,0.0,1 0,10 11,True,True
1470,14,0.7,0.7,0.0,16 2,10 11,True,True
1471,15,0.6,0.6,0.0,6 10,10 11,True,True
1472,0,0.6,0.5,0.09999999999999998,1 2,10 11,True,True
1473,1,0.8,0.6,0.20000000000000007,21 4,10 11,True,True
1474,2,0.7,0.7,0.0,1 0,10 11,True,True
1475,3,1.0,1.0,0.0,1 0,10 11,True,True
1476,4,0.8,0.8,0.0,6 4,10 11,True,True
1477,5,0.7,0.7,0.0,1 4,10 11,True,True
1478,6,1.0,1.0,0.0,1 0,10 11,True,True
1479,7,1.0,1.0,0.0,1 0,10 11,True,True
1480,8,0.5,0.6,-0.09999999999999998,1 2,10 11,True,True
1481,9,0.7,0.8,-0.10000000000000009,1 0,10 11,True,True
1482,10,0.7,0.7,0.0,6 3,10 11,True,True
1483,11,0.6,0.6,0.0,1 7,10 11,True,True
1484,12,1.0,1.0,0.0,1 0,10 11,True,True
1485,13,0.8,0.9,-0.09999999999999998,26 0,10 11,True,True
1486,14,0.7,0.7,0.0,11 1,10 11,True,True
1487,15,0.7,0.6,0.09999999999999998,1 15,10 11,True,True
1488,0,0.7,0.5,0.19999999999999996,1 3,10 11,True,True
1489,1,0.8,0.6,0.20000000000000007,1 4,10 11,True,True
1490,2,0.7,0.7,0.0,1 4,10 11,True,True
1491,3,1.0,1.0,0.0,1 0,10 11,True,True
1492,4,0.8,0.8,0.0,1 0,10 11,True,True
1493,5,0.7,0.7,0.0,1 0,10 11,True,True
1494,6,1.0,1.0,0.0,6 0,10 11,True,True
1495,7,1.0,1.0,0.0,1 0,10 11,True,True
1496,8,0.7,0.7,0.0,21 27,10 11,True,True
1497,9,0.7,0.7,0.0,1 0,10 11,True,True
1498,10,0.6,0.7,-0.09999999999999998,6 27,10 11,True,True
1499,11,0.6,0.6,0.0,1 2,10 11,True,True
1500,12,1.0,1.0,0.0,1 0,10 11,True,True
1501,13,0.9,0.9,0.0,1 0,10 11,True,True
1502,14,0.8,0.7,0.10000000000000009,1 4,10 11,True,True
1503,15,0.6,0.6,0.0,16 10,10 11,True,True
1504,0,0.6,0.7,-0.09999999999999998,21 22,10 11,True,True
1505,1,0.8,0.45,0.35000000000000003,1 0,10 11,True,True
1506,2,0.7,0.7,0.0,1 0,10 11,True,True
1507,3,1.0,1.0,0.0,1 0,10 11,True,True
1508,4,0.8,0.8,0.0,16 4,10 11,True,True
1509,5,0.7,0.7,0.0,1 29,10 11,True,True
1510,6,1.0,1.0,0.0,21 0,10 11,True,True
1511,7,1.0,1.0,0.0,1 0,10 11,True,True
1512,8,0.5,0.6,-0.09999999999999998,1 2,10 11,True,True
1513,9,0.8,0.7,0.10000000000000009,21 0,10 11,True,True
1514,10,0.7,0.5,0.19999999999999996,21 3,10 11,True,True
1515,11,0.6,0.6,0.0,1 2,10 11,True,True
1516,12,1.0,1.0,0.0,1 0,10 11,True,True
1517,13,0.8,0.9,-0.09999999999999998,1 4,10 11,True,True
1518,14,0.7,0.7,0.0,11 0,10 11,True,True
1519,15,0.6,0.6,0.0,1 15,10 11,True,True
1520,0,0.6,0.6,0.0,1 12,10 11,True,True
1521,1,0.7,0.45,0.24999999999999994,1 2,10 11,True,True
1522,2,0.7,0.7,0.0,1 0,10 11,True,True
1523,3,1.0,1.0,0.0,1 0,10 11,True,True
1524,4,0.8,0.9,-0.09999999999999998,1 4,10 11,True,True
1525,5,0.7,0.7,0.0,1 0,10 11,True,True
1526,6,1.0,1.0,0.0,1 0,10 11,True,True
1527,7,1.0,1.0,0.0,1 0,10 11,True,True
1528,8,0.5,0.5,0.0,1 2,10 11,True,True
1529,9,0.7,0.7,0.0,1 0,10 11,True,True
1530,10,0.6,0.7,-0.09999999999999998,1 3,10 11,True,True
1531,11,0.6,0.6,0.0,1 0,10 11,True,True
1532,12,1.0,1.0,0.0,16 0,10 11,True,True
1533,13,0.9,0.9,0.0,1 0,10 11,True,True
1534,14,0.7,0.7,0.0,1 0,10 11,True,True
1535,15,0.7,0.6,0.09999999999999998,1 4,10 11,True,True
1536,0,0.5,0.7,-0.19999999999999996,1 0,10 11,True,True
1537,1,0.8,0.6,0.20000000000000007,21 29,10 11,True,True
1538,2,0.7,0.7,0.0,21 0,10 11,True,True
1539,3,1.0,1.0,0.0,1 0,10 11,True,True
1540,4,0.8,0.8,0.0,21 0,10 11,True,True
1541,5,0.7,0.7,0.0,21 0,10 11,True,True
1542,6,1.0,1.0,0.0,6 0,10 11,True,True
1543,7,1.0,1.0,0.0,21 0,10 11,True,True
1544,8,0.45,0.7,-0.24999999999999994,21 3,10 11,True,True
1545,9,0.7,0.7,0.0,11 3,10 11,True,True
1546,10,0.6,0.6,0.0,6 25,10 11,True,True
1547,11,0.6,0.6,0.0,1 27,10 11,True,True
1548,12,1.0,1.0,0.0,1 0,10 11,True,True
1549,13,0.8,0.9,-0.09999999999999998,1 14,10 11,True,True
1550,14,0.7,0.7,0.0,1 25,10 11,True,True
1551,15,0.6,0.6,0.0,1 15,10 11,True,True
1552,0,0.6,0.7,-0.09999999999999998,1 12,10 11,True,True
1553,1,0.8,0.45,0.35000000000000003,1 4,10 11,True,True
1554,2,0.7,0.7,0.0,1 0,10 11,True,True
1555,3,1.0,1.0,0.0,1 0,10 11,True,True
1556,4,0.8,0.9,-0.09999999999999998,11 4,10 11,True,True
1557,5,0.7,0.7,0.0,16 17,10 11,True,True
1558,6,1.0,1.0,0.0,1 0,10 11,True,True
1559,7,1.0,1.0,0.0,1 0,10 11,True,True
1560,8,0.7,0.6,0.09999999999999998,1 25,10 11,True,True
1561,9,0.7,0.7,0.0,1 4,10 11,True,True
1562,10,0.7,0.7,0.0,1 10,10 11,True,True
1563,11,0.6,0.6,0.0,21 25,10 11,True,True
1564,12,1.0,1.0,0.0,1 0,10 11,True,True
1565,13,0.9,0.9,0.0,1 0,10 11,True,True
1566,14,0.7,0.7,0.0,21 0,10 11,True,True
1567,15,0.7,0.6,0.09999999999999998,1 4,10 11,True,True
1568,0,0.6,0.5,0.09999999999999998,6 22,10 11,True,True
1569,1,0.8,0.6,0.20000000000000007,1 4,10 11,True,True
1570,2,0.7,0.7,0.0,1 0,10 11,True,True
1571,3,1.0,1.0,0.0,6 0,10 11,True,True
1572,4,0.8,0.8,0.0,1 0,10 11,True,True
1573,5,0.7,0.7,0.0,1 19,10 11,True,True
1574,6,1.0,1.0,0.0,1 0,10 11,True,True
1575,7,1.0,1.0,0.0,1 0,10 11,True,True
1576,8,0.5,0.7,-0.19999999999999996,1 2,10 11,True,True
1577,9,0.7,0.7,0.0,1 0,10 11,True,True
1578,10,0.6,0.5,0.09999999999999998,1 3,10 11,True,True
1579,11,0.7,0.6,0.09999999999999998,1 12,10 11,True,True
1580,12,1.0,1.0,0.0,1 0,10 11,True,True
1581,13,0.8,0.9,-0.09999999999999998,1 9,10 11,True,True
1582,14,0.8,0.7,0.10000000000000009,1 24,10 11,True,True
1583,15,0.6,0.6,0.0,1 25,10 11,True,True
1584,0,0.6,0.45,0.14999999999999997,1 12,10 11,True,True
1585,1,0.7,0.6,0.09999999999999998,1 2,10 11,True,True
1586,2,0.7,0.7,0.0,16 20,10 11,True,True
1587,3,1.0,1.0,0.0,21 0,10 11,True,True
1588,4,0.8,0.8,0.0,16 4,10 11,True,True
1589,5,0.7,0.7,0.0,6 0,10 11,True,True
1590,6,1.0,1.0,0.0,21 0,10 11,True,True
1591,7,1.0,1.0,0.0,1 0,10 11,True,True
1592,8,0.5,0.7,-0.19999999999999996,1 17,10 11,True,True
1593,9,0.7,0.7,0.0,1 4,10 11,True,True
1594,10,0.7,0.7,0.0,16 20,10 11,True,True
1595,11,0.5,0.6,-0.09999999999999998,1 3,10 11,True,True
1596,12,1.0,1.0,0.0,21 1,10 11,True,True
1597,13,0.9,0.9,0.0,1 0,10 11,True,True
1598,14,0.7,0.7,0.0,1 5,10 11,True,True
1599,15,0.6,0.6,0.0,1 15,10 11,True,True
1600,0,0.6,0.45,0.14999999999999997,1 2,10 11,True,True
1601,1,0.6,0.6,0.0,1 25,10 11,True,True
1602,2,0.7,0.7,0.0,1 0,10 11,True,True
1603,3,0.9,1.0,-0.09999999999999998,1 4,10 11,True,True
1604,4,0.8,0.8,0.0,6 0,10 11,True,True
1605,5,0.7,0.7,0.0,1 5,10 11,True,True
1606,6,1.0,1.0,0.0,16 0,10 11,True,True
1607,7,1.0,1.0,0.0,16 0,10 11,True,True
1608,8,0.45,0.5,-0.04999999999999999,1 3,10 11,True,True
1609,9,0.7,0.7,0.0,1 0,10 11,True,True
1610,10,0.6,0.7,-0.09999999999999998,21 2,10 11,True,True
1611,11,0.5,0.6,-0.09999999999999998,1 3,10 11,True,True
1612,12,1.0,1.0,0.0,1 0,10 11,True,True
1613,13,0.8,0.9,-0.09999999999999998,1 4,10 11,True,True
1614,14,0.7,0.7,0.0,1 3,10 11,True,True
1615,15,0.6,0.6,0.0,1 20,10 11,True,True
1616,0,0.6,0.7,-0.09999999999999998,1 2,10 11,True,True
1617,1,0.6,0.45,0.14999999999999997,1 5,10 11,True,True
1618,2,0.8,0.8,0.0,16 25,10 11,True,True
1619,3,1.0,1.0,0.0,1 0,10 11,True,True
1620,4,0.8,0.8,0.0,1 0,10 11,True,True
1621,5,0.7,0.7,0.0,21 4,10 11,True,True
1622,6,1.0,1.0,0.0,11 0,10 11,True,True
1623,7,1.0,1.0,0.0,11 0,10 11,True,True
1624,8,0.5,0.5,0.0,1 2,10 11,True,True
1625,9,0.7,0.8,-0.10000000000000009,6 0,10 11,True,True
1626,10,0.6,0.6,0.0,6 0,10 11,True,True
1627,11,0.7,0.6,0.09999999999999998,1 3,10 11,True,True
1628,12,1.0,1.0,0.0,1 0,10 11,True,True
1629,13,0.9,0.9,0.0,1 0,10 11,True,True
1630,14,0.7,0.7,0.0,1 0,10 11,True,True
1631,15,0.6,0.7,-0.09999999999999998,1 15,10 11,True,True
1632,0,0.6,0.45,0.14999999999999997,11 2,10 11,True,True
1633,1,0.45,0.6,-0.14999999999999997,1 0,10 11,True,True
1634,2,0.7,0.7,0.0,21 0,10 11,True,True
1635,3,1.0,1.0,0.0,1 0,10 11,True,True
1636,4,0.8,0.8,0.0,11 1,10 11,True,True
1637,5,0.7,0.7,0.0,1 0,10 11,True,True
1638,6,1.0,1.0,0.0,1 0,10 11,True,True
1639,7,1.0,1.0,0.0,1 0,10 11,True,True
1640,8,0.45,0.7,-0.24999999999999994,1 3,10 11,True,True
1641,9,0.7,0.7,0.0,1 0,10 11,True,True
1642,10,0.6,0.5,0.09999999999999998,1 3,10 11,True,True
1643,11,0.6,0.6,0.0,1 0,10 11,True,True
1644,12,1.0,1.0,0.0,16 0,10 11,True,True
1645,13,0.9,0.9,0.0,21 0,10 11,True,True
1646,14,0.8,0.7,0.10000000000000009,21 2,10 11,True,True
1647,15,0.6,0.6,0.0,1 3,10 11,True,True
1648,0,0.6,0.5,0.09999999999999998,1 2,10 11,True,True
1649,1,0.6,0.6,0.0,21 25,10 11,True,True
1650,2,0.8,0.7,0.10000000000000009,1 3,10 11,True,True
1651,3,1.0,1.0,0.0,1 0,10 11,True,True
1652,4,0.9,0.9,0.0,26 4,10 11,True,True
1653,5,0.7,0.7,0.0,1 0,10 11,True,True
1654,6,1.0,1.0,0.0,21 0,10 11,True,True
1655,7,1.0,1.0,0.0,6 0,10 11,True,True
1656,8,0.45,0.6,-0.14999999999999997,16 3,10 11,True,True
1657,9,0.7,0.8,-0.10000000000000009,1 4,10 11,True,True
1658,10,0.6,0.5,0.09999999999999998,1 27,10 11,True,True
1659,11,0.6,0.6,0.0,1 25,10 11,True,True
1660,12,1.0,1.0,0.0,1 0,10 11,True,True
1661,13,0.9,0.9,0.0,6 0,10 11,True,True
1662,14,0.7,0.7,0.0,1 3,10 11,True,True
1663,15,0.7,0.6,0.09999999999999998,1 4,10 11,True,True
1664,0,0.6,0.5,0.09999999999999998,1 2,10 11,True,True
1665,1,0.8,0.6,0.20000000000000007,1 4,10 11,True,True
1666,2,0.7,0.8,-0.10000000000000009,1 0,10 11,True,True
1667,3,1.0,1.0,0.0,11 0,10 11,True,True
1668,4,0.8,0.8,0.0,1 4,10 11,True,True
1669,5,0.7,0.7,0.0,11 4,10 11,True,True
1670,6,1.0,1.0,0.0,11 0,10 11,True,True
1671,7,1.0,1.0,0.0,1 0,10 11,True,True
1672,8,0.45,0.7,-0.24999999999999994,6 18,10 11,True,True
1673,9,0.8,0.7,0.10000000000000009,21 0,10 11,True,True
1674,10,0.6,0.6,0.0,21 7,10 11,True,True
1675,11,0.6,0.6,0.0,1 2,10 11,True,True
1676,12,1.0,1.0,0.0,1 0,10 11,True,True
1677,13,0.9,0.9,0.0,21 24,10 11,True,True
1678,14,0.7,0.7,0.0,26 4,10 11,True,True
1679,15,0.7,0.6,0.09999999999999998,16 4,10 11,True,True
1680,0,0.5,0.7,-0.19999999999999996,1 3,10 11,True,True
1681,1,0.8,0.6,0.20000000000000007,1 4,10 11,True,True
1682,2,0.7,0.8,-0.10000000000000009,1 0,10 11,True,True
1683,3,1.0,1.0,0.0,6 0,10 11,True,True
1684,4,0.8,0.8,0.0,6 4,10 11,True,True
1685,5,0.7,0.7,0.0,1 24,10 11,True,True
1686,6,1.0,1.0,0.0,21 0,10 11,True,True
1687,7,1.0,1.0,0.0,1 0,10 11,True,True
1688,8,0.5,0.6,-0.09999999999999998,1 22,10 11,True,True
1689,9,0.7,0.8,-0.10000000000000009,1 2,10 11,True,True
1690,10,0.6,0.7,-0.09999999999999998,11 2,10 11,True,True
1691,11,0.6,0.6,0.0,1 5,10 11,True,True
1692,12,1.0,1.0,0.0,16 0,10 11,True,True
1693,13,0.8,0.9,-0.09999999999999998,1 4,10 11,True,True
1694,14,0.7,0.7,0.0,1 0,10 11,True,True
1695,15,0.7,0.6,0.09999999999999998,6 2,10 11,True,True
1696,0,0.6,0.5,0.09999999999999998,1 2,10 11,True,True
1697,1,0.6,0.6,0.0,1 20,10 11,True,True
1698,2,0.7,0.7,0.0,11 0,10 11,True,True
1699,3,1.0,1.0,0.0,1 0,10 11,True,True
1700,4,0.8,0.8,0.0,21 4,10 11,True,True
1701,5,0.7,0.7,0.0,1 0,10 11,True,True
1702,6,1.0,1.0,0.0,1 0,10 11,True,True
1703,7,1.0,1.0,0.0,16 0,10 11,True,True
1704,8,0.45,0.7,-0.24999999999999994,1 3,10 11,True,True
1705,9,0.7,0.7,0.0,16 4,10 11,True,True
1706,10,0.6,0.6,0.0,6 3,10 11,True,True
1707,11,0.7,0.6,0.09999999999999998,1 23,10 11,True,True
1708,12,1.0,1.0,0.0,1 0,10 11,True,True
1709,13,0.8,0.9,-0.09999999999999998,1 4,10 11,True,True
1710,14,0.7,0.7,0.0,1 4,10 11,True,True
1711,15,0.6,0.6,0.0,1 0,10 11,True,True
1712,0,0.6,0.7,-0.09999999999999998,11 7,10 11,True,True
1713,1,0.8,0.45,0.35000000000000003,1 4,10 11,True,True
1714,2,0.7,0.7,0.0,1 25,10 11,True,True
1715,3,1.0,1.0,0.0,1 0,10 11,True,True
1716,4,0.8,0.8,0.0,1 0,10 11,True,True
1717,5,0.7,0.7,0.0,1 20,10 11,True,True
1718,6,1.0,1.0,0.0,1 0,10 11,True,True
1719,7,1.0,1.0,0.0,26 0,10 11,True,True
1720,8,0.5,0.7,-0.19999999999999996,1 2,10 11,True,True
1721,9,0.8,0.7,0.10000000000000009,21 14,10 11,True,True
1722,10,0.6,0.6,0.0,16 3,10 11,True,True
1723,11,0.6,0.6,0.0,1 2,10 11,True,True
1724,12,1.0,1.0,0.0,21 0,10 11,True,True
1725,13,0.9,0.9,0.0,1 0,10 11,True,True
1726,14,0.7,0.7,0.0,1 4,10 11,True,True
1727,15,0.6,0.6,0.0,1 25,10 11,True,True
1728,0,0.6,0.45,0.14999999999999997,1 2,10 11,True,True
1729,1,0.6,0.6,0.0,1 25,10 11,True,True
1730,2,0.7,0.7,0.0,1 0,10 11,True,True
1731,3,1.0,1.0,0.0,1 0,10 11,True,True
1732,4,0.8,0.8,0.0,1 0,10 11,True,True
1733,5,0.7,0.7,0.0,1 4,10 11,True,True
1734,6,1.0,1.0,0.0,1 0,10 11,True,True
1735,7,1.0,1.0,0.0,21 0,10 11,True,True
1736,8,0.45,0.5,-0.04999999999999999,1 3,10 11,True,True
1737,9,0.7,0.7,0.0,1 2,10 11,True,True
1738,10,0.6,0.7,-0.09999999999999998,21 3,10 11,True,True
1739,11,0.6,0.6,0.0,11 7,10 11,True,True
1740,12,1.0,1.0,0.0,1 0,10 11,True,True
1741,13,0.9,0.9,0.0,16 4,10 11,True,True
1742,14,0.7,0.7,0.0,1 0,10 11,True,True
1743,15,0.7,0.6,0.09999999999999998,1 4,10 11,True,True
1744,0,0.6,0.5,0.09999999999999998,1 22,10 11,True,True
1745,1,0.8,0.45,0.35000000000000003,6 4,10 11,True,True
1746,2,0.7,0.7,0.0,1 0,10 11,True,True
1747,3,1.0,1.0,0.0,11 0,10 11,True,True
1748,4,0.8,0.9,-0.09999999999999998,26 19,10 11,True,True
1749,5,0.7,0.7,0.0,1 0,10 11,True,True
1750,6,1.0,1.0,0.0,1 0,10 11,True,True
1751,7,1.0,1.0,0.0,1 0,10 11,True,True
1752,8,0.45,0.7,-0.24999999999999994,16 3,10 11,True,True
1753,9,0.7,0.8,-0.10000000000000009,1 0,10 11,True,True
1754,10,0.6,0.6,0.0,1 28,10 11,True,True
1755,11,0.6,0.6,0.0,1 22,10 11,True,True
1756,12,1.0,1.0,0.0,1 0,10 11,True,True
1757,13,0.8,0.9,-0.09999999999999998,1 4,10 11,True,True
1758,14,0.7,0.7,0.0,11 0,10 11,True,True
1759,15,0.7,0.6,0.09999999999999998,1 4,10 11,True,True
1760,0,0.6,0.45,0.14999999999999997,1 12,10 11,True,True
1761,1,0.8,0.6,0.20000000000000007,1 4,10 11,True,True
1762,2,0.7,0.7,0.0,1 0,10 11,True,True
1763,3,1.0,1.0,0.0,16 1,10 11,True,True
1764,4,0.8,0.8,0.0,1 4,10 11,True,True
1765,5,0.7,0.7,0.0,1 0,10 11,True,True
1766,6,1.0,1.0,0.0,1 0,10 11,True,True
1767,7,1.0,1.0,0.0,1 0,10 11,True,True
1768,8,0.45,0.6,-0.14999999999999997,16 3,10 11,True,True
1769,9,0.7,0.7,0.0,1 0,10 11,True,True
1770,10,0.6,0.6,0.0,1 3,10 11,True,True
1771,11,0.6,0.6,0.0,1 0,10 11,True,True
1772,12,1.0,1.0,0.0,1 0,10 11,True,True
1773,13,0.9,0.9,0.0,16 4,10 11,True,True
1774,14,0.7,0.7,0.0,1 0,10 11,True,True
1775,15,0.7,0.6,0.09999999999999998,21 4,10 11,True,True
1776,0,0.7,0.45,0.24999999999999994,1 3,10 11,True,True
1777,1,0.8,0.6,0.20000000000000007,11 4,10 11,True,True
1778,2,0.7,0.7,0.0,1 4,10 11,True,True
1779,3,1.0,1.0,0.0,1 0,10 11,True,True
1780,4,0.8,0.8,0.0,1 24,10 11,True,True
1781,5,0.7,0.7,0.0,1 0,10 11,True,True
1782,6,1.0,1.0,0.0,1 0,10 11,True,True
1783,7,1.0,1.0,0.0,21 0,10 11,True,True
1784,8,0.45,0.7,-0.24999999999999994,21 3,10 11,True,True
1785,9,0.7,0.7,0.0,21 0,10 11,True,True
1786,10,0.6,0.6,0.0,1 3,10 11,True,True
1787,11,0.6,0.6,0.0,1 2,10 11,True,True
1788,12,0.9,1.0,-0.09999999999999998,21 3,10 11,True,True
1789,13,0.8,0.9,-0.09999999999999998,1 4,10 11,True,True
1790,14,0.7,0.7,0.0,26 27,10 11,True,True
1791,15,0.6,0.6,0.0,6 0,10 11,True,True
1792,0,0.7,0.5,0.19999999999999996,16 20,10 11,True,True
1793,1,0.6,0.6,0.0,16 25,10 11,True,True
1794,2,0.7,0.7,0.0,1 0,10 11,True,True
1795,3,1.0,1.0,0.0,1 2,10 11,True,True
1796,4,0.8,0.8,0.0,1 9,10 11,True,True
1797,5,0.7,0.7,0.0,1 25,10 11,True,True
1798,6,1.0,1.0,0.0,26 0,10 11,True,True
1799,7,1.0,1.0,0.0,1 0,10 11,True,True
1800,8,0.45,0.7,-0.24999999999999994,21 3,10 11,True,True
1801,9,0.7,0.7,0.0,1 3,10 11,True,True
1802,10,0.6,0.7,-0.09999999999999998,11 3,10 11,True,True
1803,11,0.6,0.6,0.0,1 2,10 11,True,True
1804,12,1.0,1.0,0.0,21 0,10 11,True,True
1805,13,0.8,0.9,-0.09999999999999998,11 4,10 11,True,True
1806,14,0.7,0.7,0.0,1 3,10 11,True,True
1807,15,0.7,0.6,0.09999999999999998,1 4,10 11,True,True
1808,0,0.6,0.5,0.09999999999999998,1 2,10 11,True,True
1809,1,0.7,0.6,0.09999999999999998,1 3,10 11,True,True
1810,2,0.7,0.7,0.0,16 4,10 11,True,True
1811,3,1.0,1.0,0.0,16 0,10 11,True,True
1812,4,0.8,0.8,0.0,1 0,10 11,True,True
1813,5,0.7,0.7,0.0,16 0,10 11,True,True
1814,6,1.0,1.0,0.0,1 0,10 11,True,True
1815,7,1.0,1.0,0.0,1 0,10 11,True,True
1816,8,0.45,0.7,-0.24999999999999994,1 3,10 11,True,True
1817,9,0.7,0.7,0.0,6 3,10 11,True,True
1818,10,0.45,0.7,-0.24999999999999994,1 3,10 11,True,True
1819,11,0.6,0.6,0.0,1 7,10 11,True,True
1820,12,1.0,1.0,0.0,16 0,10 11,True,True
1821,13,0.9,0.9,0.0,1 0,10 11,True,True
1822,14,0.8,0.7,0.10000000000000009,1 4,10 11,True,True
1823,15,0.6,0.8,-0.20000000000000007,6 15,10 11,True,True
1824,0,0.6,0.7,-0.09999999999999998,21 2,10 11,True,True
1825,1,0.8,0.6,0.20000000000000007,1 4,10 11,True,True
1826,2,0.7,0.7,0.0,1 19,10 11,True,True
1827,3,1.0,1.0,0.0,1 0,10 11,True,True
