update,mean_kl_from_pre_finetune,selected_action_changes,branch_survival_rate,unique_selected_actions,selected_actions,policy_distributions
26,0.0005767187103629112,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.030793990939855576, 0.0, 0.0, 0.009979741647839546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008709732443094254, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007151003926992416, 0.0, 0.9389066696166992, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004458745010197163, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03131803497672081, 0.0, 0.0, 0.010400954633951187, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00921179074794054, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007530363742262125, 0.0, 0.9370492100715637, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004489618353545666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03376058116555214, 0.0, 0.0, 0.01061704009771347, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009649747051298618, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007568468805402517, 0.0, 0.9336208701133728, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004783380310982466, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
27,0.0039577791467309,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.025122415274381638, 0.0, 0.0, 0.007313384208828211, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00674668001011014, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00549199478700757, 0.0, 0.9518900513648987, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00343553745187819, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02573716826736927, 0.0, 0.0, 0.007731740828603506, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007219208404421806, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005854296498000622, 0.0, 0.9499521851539612, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003505425062030554, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02739275060594082, 0.0, 0.0, 0.007723129820078611, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007432206533849239, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005781483370810747, 0.0, 0.9480027556419373, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003667711280286312, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
28,0.012058655731379986,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01887628249824047, 0.0, 0.0, 0.005287610460072756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005049432162195444, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039147580973804, 0.0, 0.9644150137901306, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0024569020606577396, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019497748464345932, 0.0, 0.0, 0.005677369888871908, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00546623719856143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004226112272590399, 0.0, 0.9625933170318604, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002539202570915222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02062140963971615, 0.0, 0.0, 0.005583207122981548, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005577382631599903, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004129704087972641, 0.0, 0.961457371711731, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002630909439176321, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
29,0.013765931129455566,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018034394830465317, 0.0, 0.0, 0.004940043669193983, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00481030996888876, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0036634502466768026, 0.0, 0.9661756157875061, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002376292832195759, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018736138939857483, 0.0, 0.0, 0.005361214745789766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005248697474598885, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003995697479695082, 0.0, 0.9641793370246887, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0024788975715637207, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01969858631491661, 0.0, 0.0, 0.005214410368353128, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005310074891895056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003862782148644328, 0.0, 0.9633702635765076, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0025438745506107807, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
30,0.01261442992836237,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018079861998558044, 0.0, 0.0, 0.005414094775915146, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005143245216459036, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0036811719182878733, 0.0, 0.9651157855987549, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0025658949743956327, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018716583028435707, 0.0, 0.0, 0.0058820308186113834, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005589964799582958, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004010016098618507, 0.0, 0.9631344079971313, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0026669602375477552, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019584765657782555, 0.0, 0.0, 0.0056503587402403355, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00563043961301446, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003830326022580266, 0.0, 0.9626004695892334, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0027035519015043974, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
31,0.016215234994888306,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01622769795358181, 0.0, 0.0, 0.005557154770940542, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004853775724768639, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00312371039763093, 0.0, 0.9680759906768799, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002161599462851882, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01657100021839142, 0.0, 0.0, 0.005979603156447411, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005176149308681488, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0033491007052361965, 0.0, 0.9667212963104248, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0022028821986168623, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01715061254799366, 0.0, 0.0, 0.005613760091364384, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005161593668162823, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003138694679364562, 0.0, 0.9667588472366333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002176585141569376, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
32,0.021092547103762627,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01386244036257267, 0.0, 0.0, 0.005247222259640694, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004817731212824583, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002636446850374341, 0.0, 0.9716500043869019, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0017860991647467017, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014152837917208672, 0.0, 0.0, 0.005623645149171352, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005114050582051277, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0028152891900390387, 0.0, 0.9704828262329102, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0018112995894625783, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01471797376871109, 0.0, 0.0, 0.005309524945914745, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005153635982424021, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0026571538764983416, 0.0, 0.9703646302223206, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0017971538472920656, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
33,0.015849124640226364,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015208287164568901, 0.0, 0.0, 0.006305351387709379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006306539289653301, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0030270263087004423, 0.0, 0.9670377969741821, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0021150296088308096, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015393605455756187, 0.0, 0.0, 0.006636963225901127, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006591330282390118, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0031788970809429884, 0.0, 0.9660971760749817, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002102082595229149, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016132690012454987, 0.0, 0.0, 0.006354378070682287, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006754231173545122, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003039363771677017, 0.0, 0.9656057357788086, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002113573718816042, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
34,0.00799010694026947,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0189204178750515, 0.0, 0.0, 0.008882014080882072, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008538826368749142, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0043105995282530785, 0.0, 0.9562594294548035, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0030887555330991745, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018516410142183304, 0.0, 0.0, 0.008897731080651283, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008554759435355663, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004303182940930128, 0.0, 0.9568371772766113, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0028906078077852726, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01912633143365383, 0.0, 0.0, 0.008314304053783417, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008670385926961899, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004024669993668795, 0.0, 0.9570385813713074, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0028258024249225855, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
35,0.00497868238016963,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.020509932190179825, 0.0, 0.0, 0.013492656871676445, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011270430870354176, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006046239286661148, 0.0, 0.9445263743400574, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004154411610215902, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019234463572502136, 0.0, 0.0, 0.012657944113016129, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010712789371609688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0056570833548903465, 0.0, 0.9481474757194519, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0035901283845305443, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019244274124503136, 0.0, 0.0, 0.011205939576029778, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01046656258404255, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005029723979532719, 0.0, 0.9507610201835632, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0032925172708928585, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
36,0.0066186003386974335,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01899876818060875, 0.0, 0.0, 0.01828930340707302, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013485983945429325, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006838302128016949, 0.0, 0.9376358389854431, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004751888103783131, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017484627664089203, 0.0, 0.0, 0.0166882686316967, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012498285621404648, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006242421455681324, 0.0, 0.9431291818618774, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003957133740186691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017103111371397972, 0.0, 0.0, 0.014154564589262009, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011851132847368717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005335026420652866, 0.0, 0.9481231570243835, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0034329623449593782, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
37,0.010561053641140461,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016642138361930847, 0.0, 0.0, 0.021866198629140854, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013967080041766167, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0057800328359007835, 0.0, 0.9375462532043457, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004198263864964247, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01503702811896801, 0.0, 0.0, 0.019690576940774918, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012670117430388927, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005193318240344524, 0.0, 0.9439961910247803, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0034127216786146164, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01470165140926838, 0.0, 0.0, 0.016437329351902008, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011951788328588009, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004408279433846474, 0.0, 0.9496065974235535, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002894421573728323, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
38,0.01826796680688858,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012813687324523926, 0.0, 0.0, 0.025185320526361465, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015797054395079613, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00484101427718997, 0.0, 0.93780118227005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003561736084520817, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011468925513327122, 0.0, 0.0, 0.02262907475233078, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014056015759706497, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004303663969039917, 0.0, 0.9446879625320435, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002854373073205352, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011203973554074764, 0.0, 0.0, 0.018649881705641747, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01303956937044859, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003609741572290659, 0.0, 0.9511423707008362, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002354382537305355, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
39,0.024069689214229584,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012096473015844822, 0.0, 0.0, 0.03267846629023552, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02096797339618206, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005368217825889587, 0.0, 0.9249470233917236, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039418889209628105, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01078349445015192, 0.0, 0.0, 0.029475845396518707, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01851046271622181, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004747278522700071, 0.0, 0.9333440661430359, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0031389091163873672, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01046030968427658, 0.0, 0.0, 0.024201616644859314, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01693321391940117, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003930157516151667, 0.0, 0.9419510364532471, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002523719798773527, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
