method,theta_test_id,rollout_id,u_ctrl,u_req_true,excess_control,safe_total,runtime_s,exact_tie_count,near_tie_count,average_co_tied_actions,sequence,y_obs
fixed,8,184,0.6,0.1,0.5,True,0.00012403097935020924,0,0,nan,18 19 25,6.329167723 2.698296831 1.748406091
fixed,9,185,0.8,0.35,0.45000000000000007,True,0.00012243608944118023,0,0,nan,18 19 25,7.476143801 2.653444653 2.162335075
fixed,10,186,1.0,0.15,0.85,True,0.00012087589129805565,0,0,nan,18 19 25,3.429758049 4.940476036 1.769326906
fixed,11,187,1.0,0.1,0.9,True,0.00012045190669596195,0,0,nan,18 19 25,3.31060557 3.598206295 3.473377989
fixed,12,188,0.6,0.6,0.0,True,0.00012555299326777458,0,0,nan,18 19 25,3.795343183 2.387929873 2.67673151
fixed,13,189,0.9,0.45,0.45,True,0.00012028985656797886,0,0,nan,18 19 25,3.47387353 2.294378319 2.40974276
fixed,14,190,0.9,0.3,0.6000000000000001,True,0.00012207799591124058,0,0,nan,18 19 25,4.861063522 3.206055611 3.148231697
fixed,15,191,1.0,0.2,0.8,True,0.00012705987319350243,0,0,nan,18 19 25,3.549582478 2.489048857 3.927365886
fixed,0,192,0.9,0.1,0.8,True,0.0001241760328412056,0,0,nan,18 19 25,3.053310234 4.011333921 1.944630128
fixed,1,193,0.8,0.1,0.7000000000000001,True,0.00012521818280220032,0,0,nan,18 19 25,4.615494334 6.99172288 2.58478736
fixed,2,194,0.9,0.3,0.6000000000000001,True,0.00012950715608894825,0,0,nan,18 19 25,3.571439025 4.358852672 1.555227252
fixed,3,195,0.9,0.5,0.4,True,0.00013890117406845093,0,0,nan,18 19 25,6.99703823 4.698202412 2.1977885
fixed,4,196,0.6,0.4,0.19999999999999996,True,0.00013327086344361305,0,0,nan,18 19 25,2.978210441 2.113051811 1.475820152
fixed,5,197,0.6,0.25,0.35,True,0.000129621010273695,0,0,nan,18 19 25,6.528667828 2.369992811 1.798999747
fixed,6,198,0.9,0.6,0.30000000000000004,True,0.00012037414126098156,0,0,nan,18 19 25,3.56319487 2.926385449 1.917933174
fixed,7,199,1.0,0.6,0.4,True,0.0001199550461024046,0,0,nan,18 19 25,4.88976622 6.257031063 1.704459163
fixed,8,200,0.6,0.1,0.5,True,0.00012084399349987507,0,0,nan,18 19 25,6.344718734 2.636488335 1.710306056
fixed,9,201,0.8,0.35,0.45000000000000007,True,0.00012283003889024258,0,0,nan,18 19 25,7.37712075 2.72293272 2.050577411
fixed,10,202,1.0,0.15,0.85,True,0.0001255448441952467,0,0,nan,18 19 25,3.474857673 4.793592485 1.796565718
fixed,11,203,1.0,0.1,0.9,True,0.00011971616186201572,0,0,nan,18 19 25,3.381017907 3.557321429 3.546787701
fixed,12,204,0.7,0.6,0.09999999999999998,True,0.00012314901687204838,0,0,nan,18 19 25,3.780108589 2.599356148 2.642129686
fixed,13,205,0.9,0.45,0.45,True,0.00012735207565128803,0,0,nan,18 19 25,3.441716861 2.354671961 2.431431045
fixed,14,206,0.9,0.3,0.6000000000000001,True,0.00012705381959676743,0,0,nan,18 19 25,4.898688184 3.131883743 3.035724867
fixed,15,207,1.0,0.2,0.8,True,0.00012522609904408455,0,0,nan,18 19 25,3.333994442 2.490812924 3.96116294
fixed,0,208,0.9,0.1,0.8,True,0.00012512295506894588,0,0,nan,18 19 25,3.129893873 4.012398768 1.857120457
